"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0.3832,0,0,0,0,0,0,0.2173,0,0,0.2063,0,0,0.343,0.4871,0.0109,0,0.2709,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0.6547,-0.4247,0,0.4864,0,0,-0.4004,0,0,0,0,-0.7425,0,0.0627,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",-0.0778,0,0,0,0,0.2087,-0.256,0,0,0,0,0,-0.416,-0.2863,0,0,0,0,-0.0061,0,0,0,0.244,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0.2265,0,0,0,0,0,0,0,0,0,0,0,0.1677,0.0951,0,0,0,0,0,0,0,0,0.3786,-0.2211,0,0
"A_Rspct",-0.3761,0,0,0,0,0,0,0,0,0,0,0,0.3962,-0.1807,0,-0.1635,0.1475,0,0,0,-0.1709,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0.2095,0.4809,0,0,0,0,0,0,0,0,0.265,0,0,0,0,0,0,-0.213,0,-0.5792,-0.1376,-0.0554,0,0,0,-0.1998,0,0.4592,0,0,0,0
"C_Org",0,0,0,-0.2948,0.1298,0,0,0.6186,0.4923,0,0,0,0.0702,0,0,-0.2262,0,0,0,0,0,0,0.0603,-0.2298,0,0,0.4483,0,0,0,0,0
"C_Prdctv",-0.3434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2848,0,0,0,0,0.2755,0,0,-0.2334,-0.139,0,0,0,0
"C_Rspnbl",-1.1718,1.2598,0.3389,-0.6014,0,0.2405,-1.0507,0.6036,0,0.9516,0.1001,-0.5124,-0.2693,-0.7226,0,-0.1797,0.3797,0.1286,0.4919,0.2609,-0.3092,0,1.5347,-1.0328,1.5679,0.5235,2.2247,0,0,0.3224,0,0
"N_Anxty",0,-0.2475,0,0,0,0,0,0,-0.6066,0,0,0,0,0,0,0,0,0,0,0,0,0.1336,0,-0.1615,0,-0.0737,0,0,0,0.3421,0,0
"N_Depr",0.0949,0,0,0,0,0,0,0,0,-0.3371,0,0.8108,0,-0.2663,-0.3539,-0.2312,-0.3038,0,0.2559,0,0,0,0,0,0,0,-0.7013,0.1396,-0.2075,0,0.0588,0
"N_EmoVol",-0.3007,0.5823,0,0,0,0,0,0,0,0.0863,0,0,0,0,0.235,0,0.3883,0.1605,0.2292,0,0,0,0,0.3181,0,0,0.4118,0.2112,0,0,-0.2027,0.315
"O_IntCur",-0.0262,0,0.4724,0,0,0,-0.2934,0.4279,0,0,0.098,0.3204,0,0,-0.3678,-0.2434,0,0,0,0.3972,0,0,0.8519,-0.9032,0.6789,0,0.7238,0,-0.5994,0.3238,0,-0.3994
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.0846,0,0,0,0,0,0,0,0,0,0,0,0,0.3688,0,0,0,-0.033,0,0
"O_CrtvImag",0,0,-0.26,-0.1591,0,0,0,0,0,0,0,0,0.4831,-0.3148,0,0,0,-0.4006,0,0,0,0,0,0,0,-0.2633,0,0,0,0,0.1694,0.1958
"angry",0,0,0,0.4374,0,0.2708,0,0.2298,0.7482,-0.2299,0.3657,0.6503,-0.6773,0,-0.1434,0,-0.0848,0.0575,0,0,-0.236,0,0.651,-0.7399,0,0,0,0,-0.7201,0,-0.5701,-0.2082
