"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,-0.675,0.3086,0,0,1.1048,0.2012,0.3964,0.2792,0,0,0,0,0.81,0,0,-0.4429,0,0,0,0,-0.4413,0,0,0,0,-0.8384,0,0
"E_Assert",0,0,0,0.2004,0,0,0,0,0,0,0.686,0,0,0,0,0,0,0.072,0,0,0,0,0,0,0,0,0,-0.3485,0,0,0,0
"E_EnerLev",0,0,0,0.4035,0,0,0,0,0,0.3151,0,-0.3481,0,0,0,0,0,0,0.0206,0,0,0.5288,0,0.2988,0.2167,0,-0.2554,0,0,0,0,0.266
"A_Cmpn",0,0,0,0,-0.3554,0,0,0,0,0,0,0,0,0,0,0.359,0,0,0,-0.2397,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0.4833,0,0,0,0,0,0,0,0,0,0,0.3699,0,0,0,0.3609,0,0,0.0346,-0.2929,0,0,0,0,0,0,0,0,0,-0.2635
"A_Trust",0.0675,0,-0.5632,0.4951,-0.1614,0,-1.3276,0,-0.0653,0,1.333,0,-0.5386,0,0.2434,0,0.1234,0.0605,0.9774,-0.6712,-0.1646,-0.2079,0,0,0.9802,-0.3924,0.1409,-0.2048,0.4476,1.0348,-0.3175,0.1037
"C_Org",0,0,0,0,0,1.6726,0,0,0,-0.5429,0,0,0,-0.5807,0,0,0,0,0.1735,0.765,0.353,0,0.0984,0,0,-0.1813,0,0,-0.5081,0,0.7389,-0.5909
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194,-0.1333,0,0.3356,0,0.2734,0,0.1264,0,0,0.104,0,0,0,0,-0.1753,0,0,0.3346
"C_Rspnbl",-1.1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4604,0,-0.3541,0.0983,0,-0.3109,0.8059,0.6371
"N_Anxty",-0.5811,0,0,0,0,0,0,0,0,0,0.0909,0,0,0,0.2743,0.385,0,0,0,0,-0.2766,0,0,0,0,-0.1171,0,0,0,0,0.5073,0
"N_Depr",0,-0.7092,0,0,0.1576,0,-0.2435,-0.2866,0,0,0,0.4922,0,0,0,0,0,0,0,0.4362,0,0,0,0,0,0,-0.0643,0,0,0,0,-0.5835
"N_EmoVol",-0.6458,0.4625,0.6103,0,0,0,0,0.1713,0.3312,-0.3434,-0.3466,0,-0.1484,0.5355,0,0,-0.624,0,0.522,0,-0.5524,-0.2929,0,0,0,0.2236,-0.0353,-0.251,0,0.4928,0.2464,0.2247
"O_IntCur",0,0,0,0,0,0,0,-0.2295,0,-0.5629,0,0.2661,0,0.2452,0,0,-0.042,0,0.3365,0,-0.3146,-0.3412,0,0,0,0,0.3096,0,0.3775,0.4215,0,0
"O_AesSens",0,0,0,0,0,-0.0136,0,0,-0.252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0.2835,0,0,0,0.4235,0,0,-0.2821,0,-0.1795,0,0,0,0,0,0,0,0.4666,-0.1561,0,0,0,-0.0026,0
"angry",0.2264,0,0,0,0,0,0,0,0,0,0,0,0.4915,0,0,0,0,0,0,0,0,0,0,0,0.1978,0,0,0.3762,-0.7996,0,0,-0.0843
