"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,-0.3838,0.3003,0,0,0,0.2398,0,0,0,0.1399,0,0,0,0.0513,-0.2867,0,0,0,0.1248,0,0.2982,0,0,0,0,0,0,0,0,0.3838
"E_Assert",0,0,0,0,0,0,0,0,0,0.5168,0,0,0,0,0,0,0,0.0366,-0.4973,0,0,0.2016,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.2007,0,0,0,0,0,0,0,0,0,0,0.171,0,0,0,0,0,0,0,0,0,0.2675,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1583,0,-0.3794,0,0,0,0.3532,0,-0.1993,-0.1358,-0.2428,0,0
"A_Rspct",0,-0.1197,-0.4779,0,0,0.3093,0.3777,0,0,0,-0.5423,0.4134,0.0927,0,-0.5325,0,-0.5901,0.6209,0,0.4194,-0.2141,0,-0.7704,0,0,-0.8311,0.4003,0.7547,0.5037,-0.008,0,0
"A_Trust",0.1014,-0.2925,0,0,0,0,0,0,0.8712,0,0,0.0192,0,0,0,0,0,0,0,0,0,-0.127,-0.5952,0,0,0,0,0,0,0,-0.179,0
"C_Org",0,1.1265,0.4329,0.4457,0,0.8964,0,-0.4723,0.3766,-0.5971,0,0,0.0249,0,-0.582,0,0,0,0.4689,0,0,0,-0.0714,0,0,0,0,0,-0.5607,0,0,0
"C_Prdctv",0,0,0,0,0,0.0896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0455,0.2077,-0.3081,0,0.363,-0.412,0.4916,-0.4206,0
"C_Rspnbl",-0.4238,-0.3516,0,0,-1.3108,-0.9576,-1.7724,0,0,-0.8565,-0.8281,-0.0815,1.1819,-1.0959,0,-0.9551,0,0,0,-2.3664,0,-1.1093,-1.1268,0,-0.1499,0,0,0,0,0,0,0
"N_Anxty",0,0,0.2133,0.4075,0.495,0,0,0,0,0,0,0.5373,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391,0,-0.2211,-0.1475,0,0,0
"N_Depr",0.344,0,0,0,0,-0.2288,0,0.1167,0,0.2882,0,0,0.3697,-0.426,-0.8242,0,0,0,0,0,-0.3863,0.3461,-1.1667,-0.1731,0,0,0.0706,0.3238,0.2835,0,0,0
"N_EmoVol",0,0,0,0,0,0,0.5613,0,0,-0.4979,0,0,0,0,0.26,0,0,0.3547,0.4754,0,0,0,0,-0.1249,0,-0.0282,0,-0.1709,-0.4548,0,-0.2447,0
"O_IntCur",0,-0.2306,0,0,0.1412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4439,0.451,0,0,0,0,-0.17,0,0,0
"O_AesSens",0.3936,0,0,0,0,0,0,0.1765,0,0.1411,0,0,0,0,0.2584,0,0,0,0,0,0,0,-0.231,0,0,0,0,0,0,0.1327,0,0
"O_CrtvImag",0,0.187,0,0.4715,0,0,0,-0.1244,-0.7109,0,0.5416,0,0,0,0,0,0,0,0,0,0,0.81,0,-0.2681,0,0,0,0.6055,0,0,0.1067,0
"angry",0,-0.2266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.258,0,0,0,0,0,0,0,0,0,0,0,-0.5471
