"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,-0.2688,0,0,0,0.8556,0,0.4647,0.4792,0,0,0,-1.2704,0,0,0.4531,0,0,-0.2156,0,0,0,0,0,0,-0.4017,0,0,0,-0.2363,0.2252
"E_Assert",0,0,0,0,1.4666,0,0,0,0,0,0.4152,0.162,0,0,0,0,0,-0.3119,-0.5094,0.4589,0,0,0.2538,0,0.3575,0.1874,0,0,-0.4275,0.7784,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1065,-0.1409,0.214,0,0,0,0,0,0,0,0,0,-0.1722,0
"A_Cmpn",-0.1801,0,0,0,0,0,0,-1.1551,0,1.4251,-0.8297,0,0,0,1.6776,0.732,0,0.5039,0,-0.886,2.0205,0,0,0,-0.623,0,0,0.1512,0,0,0,0
"A_Rspct",0,-1.2346,0.2535,0,0,0,0,0.3637,-0.1159,0,0,0,0,0,0,-0.7494,0,0,0.4852,0.1996,-0.2483,0,0.1588,-0.624,-0.2329,-0.5339,-0.3386,-1.2465,1.0244,-0.5734,0,1.4564
"A_Trust",0.0556,-0.2521,-0.1788,0.2955,-0.2502,0,0.8981,-0.2085,0.0931,0.3774,-0.1335,0.0629,0.3294,0.1842,0.0101,0.6203,-0.1271,0,-0.2586,0.3498,-0.1477,-0.8857,0.1344,-0.8354,0.1015,0.6874,0.1762,0.2639,0.5681,-0.2151,-0.1658,-0.3495
"C_Org",0.8095,0,0,0.3447,0,0,0,0,0,0,0,0,0,-0.9177,-0.0264,0,0,-0.3673,0,0,0,0,0.0516,0.6405,0,0,0,0,0,0,0.1793,0
"C_Prdctv",-0.4518,-0.2372,0,0.1869,-0.1794,0,0.1886,0,0.2354,-0.2545,0,0,0.2752,0.1218,0,0,0,0,0,-0.1663,0,0,0,-0.0191,0,0.1579,0,0,-0.1883,0.4812,0.1737,0
"C_Rspnbl",-0.9266,0,0,0,0,-0.8696,0,0,0,0,0,-0.7097,0,0,0,0,0,0,0,0,0,0,-0.3596,0,-0.6505,0,0,0,0,0,-0.3639,0.4162
"N_Anxty",0.9458,0.2694,-0.1707,-0.4975,-0.5144,0.1014,-0.5142,0,0.6643,0,0.9856,-1.2805,0,0,-0.0454,0,0.9047,-0.3978,0.3392,-1.1048,-0.1303,-0.5428,-0.5531,0.7245,0.6926,-1.3479,1.2172,0,0,0.2978,0,-0.8732
"N_Depr",0,0,0,0,0,0,0,0,0,-0.2611,0,-0.5784,0,0,0,0.7252,0,0,0,0,0,0,0,0,0,0,0.0413,0,0.1968,0,0,0.2857
"N_EmoVol",0,0,0,2.3621,0,0.6128,0,0,0,1.9608,0,0,0,0,0,-0.0856,0,-0.6518,0,0,0,0,0,0,0,0,0,-0.5411,0,0,0,0
"O_IntCur",0,0,0,0,0.3265,0,0,0,0,0,0,0,0,0,0,-0.1314,-0.1735,0,0,0,0.4424,0,0,0,0,0,0,0,-0.1766,0,0,0
"O_AesSens",0.6914,0,0.2925,-0.6181,0,0,0.4172,0.5952,-0.9903,0.2162,-0.2169,-0.4325,0.3857,0,-0.7143,0,0.5385,0,0,0.4126,-0.7237,-0.3379,0.4123,0,0,-0.2886,0,0,1.3496,-0.5419,-0.2338,0
"O_CrtvImag",0,0,0,-0.4992,0.4828,-0.458,-0.4627,0,0.2717,0.5155,0,0,0.3675,0,0,0,0,0,0,0,0,0,0,0,-0.1754,0,-0.3938,0.5279,0,0.1932,-0.1143,0
"angry",0,-0.1536,0.1152,0,-0.0595,0,-0.3081,0.0349,0,0,0,0.0664,0,-0.0964,0.3672,0,-0.1664,0.1292,0.2874,0.0043,0.3181,0.7558,-0.4091,0.4523,-0.6084,-0.2237,-0.0609,-0.5654,-0.2077,-0.2715,0,0.8722
