"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0.422,0,0,0,0,0,0,0,0,0,0.2412,0,-0.7346,-0.1636,0,-0.3283,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,-0.2702,0,0,0,0,0,0,0,0,0,-0.1795,0,0,-0.2876,0,0,0,0,0,0,0,0,0.3074,0,0
"E_EnerLev",0.7207,0,0,0,0,0,0,0,0,-1.314,0,0,0,0,-1.0958,0,0,0,1.0108,0,0,0,-0.4884,0,0,0,0,0,0,0,0,0
"A_Cmpn",-0.635,0,0,0,0,0,0,0.2252,0,0,0,-0.345,0,0,0,0,0,0,0,0.2002,0,-0.5196,-0.2967,0,0.1699,0,0.2714,0,0,-0.3859,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0.7781,0,0,0,0,0,-0.5376,0,0,0,-0.0078,0,0,0,0,0,0,0,0,0,0.3381,0
"A_Trust",0,0,0,0,0,0,0.2056,0,-0.3811,0.3211,0,0,0,0,0,0,-0.1741,0,0,0,-0.5713,0.0323,0.2155,0,0.1727,0,0,0,0,0,0,0.1725
"C_Org",0,0,0,-0.3098,0,0,0,0,0,0,0,0,0,-0.3486,0,0,0,0,0,0,0,0,-0.0815,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,-0.207,0,0,0,-0.4222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475,0,0,0,0,0,0,0,0
"C_Rspnbl",-0.1051,0.2055,0.2353,0.5762,0.7035,0.8134,-0.5405,0.3407,0,0.523,0.9078,0,-0.4589,0,0.7358,0.3317,0.0864,0.5892,-0.8752,-0.3857,0.8574,0.5242,0.6768,-0.3122,-0.7824,0,0.8434,0.5051,0.6333,0.5706,-0.383,-1.0707
"N_Anxty",0,0,1.1052,0,0,0,0,0,0,0,0,0,0,0,-0.4005,0,0,-0.4259,0,0,0,0,0,-0.3382,0,0.1062,0,0,0,0,0,0
"N_Depr",0,-0.2149,0,0.3265,-0.8987,0,0,0,0,-0.4088,0,0,0,0,0,0.5284,0,-0.3247,0.3977,0,0,0,0,0,0,0,-0.2208,0,0,0,0,0.4321
"N_EmoVol",0,0,0,0,0,0,0,-0.3605,0,0,0,0,0.6862,0,0,0,0,0,0,0,0.2817,0,0,0,0,0,0,-0.2314,0,-0.4827,0,0
"O_IntCur",0.4869,0,0,0,0,0,-0.2634,0,-0.2545,0,-0.1911,-0.5115,0,0,0,0,0.3125,0.627,0.3598,0,0,0,0,0,-0.4687,0,0.3703,0,-0.2271,0,0,0
"O_AesSens",0,0,0,0,0,0,0.4219,0,0,0,0,0,0,0,-0.5053,0,0,0,0,0,0,0,-0.2772,0.6335,0.2371,0,0,0,0,0.0369,0,0
"O_CrtvImag",0,0,0.358,0,0,0,0,0,0,0.3263,0,0,0,0.5297,0,0,0,0,0,0,0,0,0,0,0,0.2691,0,0.3901,0,0,0.476,0
"angry",0,0,0,-0.7413,0,0,0.3086,0,-0.6758,0,0,0,0.5143,0,-0.5313,0,0,0,0,0,0,-0.3931,0,0,0,0,0,0,0,-0.4485,0,0.0261
