"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,-0.3567,0,0,-0.2039,0,0,0,0,0,0,0,0,0,0,0,-0.2016,0,0,0,0,0,-0.1753,0,0,0.2063,-0.2372,-0.3288,0.29,0,-0.146,0
"E_Assert",0.5836,0,-0.1615,0.4678,0,0,0,0,-0.2205,0.1349,0,0,0,0,0,0,0,0.2011,-0.2407,0,0.3393,0,0,0,0,0,-0.1588,0,0,0,0,0
"E_EnerLev",0,0,0,0.3101,0.0703,0,0.333,0,0,0,0,0,0.229,0.1375,-0.1468,0,0,0,-0.2974,0,0.1737,-0.1825,0,0,0,-0.1752,0,0,0.1615,0.14,0.1326,0.5301
"A_Cmpn",0,0,0,0,0.2392,0,0,-0.6662,0.1201,-0.3422,-0.1054,0,0,0,0,0.4119,0,0,0,0.0277,0,-0.2485,0,0,0,0,-0.2111,-0.5081,0,0,0,0
"A_Rspct",0,0,0,-0.0583,0,0,-0.1548,0,0,0,0,0,-0.1182,0,0,0,0,0,0,0,-0.0035,0,0,0,0,0,-0.1405,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.364,0,0,-0.2363,0,0,0.0445,0,0,0,0,0,0.2402,-0.1683,0,0,0
"C_Org",0,0,0,0,0,-0.164,0,0.1971,0,0,-0.1116,0,0,0,0,0,0,0,0,0,0,0,-0.0039,0,0,0,0,0,0,0,-0.1629,0
"C_Prdctv",0,0.3398,0.2415,0.5047,0,0,0.1119,0,0,0,0,-0.1656,0.3684,0,-0.4539,0,0,0,0,0,0,0,0,-0.4536,0.2012,0,0,0,0,0.3541,0,0
"C_Rspnbl",0,0,0,0,0,0.1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0649,0,0,0,0,0,-0.1597,0
"N_Anxty",0,0.1304,0,0,0,0.23,0,0,0,0,0.1642,0.4095,0,0,0,0,0,-0.2812,0,0.1659,-0.2666,0,0,0,0,0.0235,0,-0.2159,0,0,-0.3803,0
"N_Depr",0,0,0,0,0,-0.104,0,0,0,0,0,0,0.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1289,0,0,0,0,0
"N_EmoVol",-0.0859,0,0.1698,0,0,0,0,0,0,-0.2945,0,0,0,-0.3368,0,0.1475,0,0,0,-0.2395,0,0,0,0,0,0.2642,0,-0.0924,0,0.1153,0,0
"O_IntCur",0,0.3795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2486,0.1539,-0.1851,0,0,0.1856,0,0.169,0,0,-0.1311,-0.184,-0.1609,0
"O_AesSens",-0.2443,0,0,0.042,0,0,0,0,0,0,-0.1252,0,0,0,0,0,0,0,-0.3093,0,0,0,0,0,0,0.321,-0.1852,-0.1159,0,-0.1568,0,0
"O_CrtvImag",0,0,0,0,0,0,0.2298,0.4344,0,0,0,-0.3121,0,0,0,0,0,-0.402,-0.1739,0,0,0.2416,0,0,0,0.1518,0.1597,0,0,0,0.2036,0
"angry",-0.0175,0,-0.5308,0,0,0.5689,0.2668,-0.663,0.1818,-0.1314,0,0.0267,0.2319,0.2435,0.0222,0,0.1554,0,0,0.5255,-0.0853,0,0.2566,-0.0683,0.0369,-0.4097,0.206,-0.3583,0.5292,0.5297,0,0.8969
