"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,-24.7969,11.2868,0,6.2214,0,15.3918,0,0,-8.2006,-1.4233,19.5935,0,4.5412,0,18.1619,0,0,0,-17.9841,-3.4284,0,-1.5623,6.6895,-12.0416,10.176,3.3365,0,10.9392
"E_Assert",-1.631,0,-0.259,0,1.2649,-0.1586,-0.6044,1.2327,0.9905,0,-0.0919,0,0,1.2965,1.4349,0.556,0,-0.7174,0,0,1.183,1.71,-1.9252,1.1673,0.695,0.1302,0.6502,1.5126,0.4629,-0.1749,0,0.6307
"E_EnerLev",0,0,0,-0.7844,0,0.1957,0,0,0,0,0,-0.0731,0,0,-0.0349,0,0.193,0,0.3492,0,0,0,0,0.3516,0,0.3118,0,0,-0.3686,0,0,0
"A_Cmpn",0,0.1422,0.368,0,0,-0.4248,0,0,0.3167,-0.3878,0.2935,-0.108,-0.4595,0.131,0,-0.8953,0.5706,0,-0.1847,-0.73,-0.0478,0.7298,-0.0846,0,-0.1413,0.5232,-0.7648,0.2674,0,0,0,-0.424
"A_Rspct",2.211,-0.4689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4127,0,0,0,-0.3028,-1.0341,0,0,0,0,0.4164,-0.8248,0,0,0,-0.3782
"A_Trust",0,0.2407,0,0,0,0,-0.0012,0,0,-0.492,0,0,0,0,0,-0.1674,0.1926,0.2641,-0.2913,0,0,0.2267,-0.1411,0,0,0,0,0,0,0,0,0
"C_Org",0.0445,0.1859,0.4483,0,0.4909,0.1911,0,0.168,0,0.7142,0,-0.3513,0,0,-0.1107,0.8376,-0.4542,-0.217,-0.3856,0.9876,0.4119,0,0.4059,0.344,0,0,0,0,0,0,-0.8114,0.4947
"C_Prdctv",0.4558,0,0.5489,-0.3227,-0.5486,0,-0.0742,0,-0.1384,0.3687,0,-0.5538,-0.1498,0,0,-0.0041,0.2028,-0.1383,0.1366,0,-0.0146,0,0.3139,-0.0124,0,0.8159,0,-0.7324,0.4186,-0.383,0,0
"C_Rspnbl",0,0,0.3733,0,0,0,0,0,0,0,0,0,0.174,0,0,0,-0.2719,0.5404,-0.0458,0,0,-0.3622,0.2673,0,-0.257,-0.361,0,-0.3914,0.2413,0.2578,-0.1696,0
"N_Anxty",0,0.552,0,0,0,0,0,0,0,0,0.2075,0,0,0,0,0.296,0,0,0,-0.1907,0,0,0,0,-0.1981,-0.1043,0,0.1924,-0.1979,0,0.5307,0
"N_Depr",-0.3358,0,-0.4616,0,0,0.2249,0.1702,0.007,0,0,0,0,0,0,0.0367,0,-0.1504,0,0.0926,0.4654,0,0,0,0,0,0.0085,0.2,0.2754,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0.1798,0,0,0,0,0,0,0,-0.3994,0,0,0,0,0.1262,0,0,0.2723,0,-0.1112,0,0,0.2788,0
"O_IntCur",0,0,0,0,0,0,0,0.0116,0.0321,0,0.1711,0,0,0,0.0673,0,0.3237,0,-0.1047,0,0,0.2118,0,0,0,0.1926,-0.5392,0,-0.3561,0,0,0
"O_AesSens",0,-0.3869,0,0,-0.1654,0,0,0,0.3406,0,0.3681,0.2036,0,0,0,0,0,0,0.143,0,-0.5456,0,0,-0.0607,0,-0.2096,0,0,-0.3539,-0.2938,-0.3215,0
"O_CrtvImag",0,-0.1955,0,0.4905,-0.0952,0,-0.5821,0,0,-0.2545,0,0,0.3006,0,0,0,0,0,-0.2641,0,0,-0.5352,0.4077,0,0,-0.2683,0,0,0,0,-0.3393,0
"angry",0,-0.164,-0.0087,-0.268,0.3613,0.2858,-0.6364,-0.0745,0,0,0,0.1327,0,0,0.4264,0,0.0504,0,0,-0.8381,-0.0554,0.3158,0,0,0,0,-0.2047,0,0.254,0,0,-0.0484
