"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,0.2069,0,0,0.1734,0,0,0,0,0,0,0,-0.1622,-0.115,0,0,0.1218,0,0,0.2848,0,0,0,0,0,0.2907,0,0,0.2013
"E_Assert",0,0,-0.1949,0,0,0,0.3523,0.1712,0.1934,0,0,0.0873,0,0,0,0,0,-0.0237,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0.1948,0,0,0,0,-0.0758,0,0,0,0.1847,-0.2842,0,0.0995,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,-0.0907,0,0,0,-0.0448,0,0.2227,0,0,0,0,0.2851,0,0.7893,-0.0962,0,0.1253,0,0.1029,0,-0.2694,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0.0806,0,0,-0.1584,0,0,0,-0.6095,0,0,-0.3053,0.1015,-0.2292,0,0.3106,0,0,-0.0634,0,-0.1667,-0.3251,0,0,0,-0.4382,-0.4653,0,-0.3129,0
"A_Trust",0,-0.1394,0,-0.1528,-0.2334,0,-0.0286,0.2372,-0.6601,-0.5849,-0.3117,0.7863,0,0,0.0214,-0.8697,0.2723,0.3542,-0.3808,0.559,0.1408,0.4812,0,-0.6851,0.1963,0,0,-0.704,-0.8606,0,-0.1831,0.8151
"C_Org",0.1934,0,0,0,0,0.1489,0,0,0,-0.1744,0,0,0,0,0,0,0,0,0,0.1712,0,0,-0.0842,0,0,0,0,0,0,0,-0.138,0
"C_Prdctv",0,0,0,0,-0.0917,0,0,0,0.2475,-0.3564,0,0,-0.0751,0,0,0,0,0,-0.0774,0.2011,0,0.285,-0.0596,0.2122,0,0.2866,0,0,0.2193,0,0,0
"C_Rspnbl",0,0,0.1867,-0.2673,0,0,0.1452,0,0,-0.0932,0,0,0,0,0,0.0335,0,0,0,0,0.3396,0,0,0,-0.0442,-0.2982,0,0,-0.2161,0,-0.2028,0
"N_Anxty",0,0,0,0.087,0,0.1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2578,-0.2232,0.2075,0.2076,0,0,0.466,0,0,0,-0.3494,0,0
"N_Depr",0.1841,0,0,0,0.2315,0,0,0.3433,0,0,0,-0.027,0,0.3306,0,0.9779,-0.4061,-0.1937,-0.3204,-0.3719,-0.223,-0.0213,0,0.4379,0,0,-0.1637,-0.2221,0,0,-0.1507,0
"N_EmoVol",0,0,0,-0.134,0,-0.4546,0,0,0,-0.1772,0,0,-0.2407,0,0,0.3393,0,0,0,0,0,-0.0643,0,0,0,0,0.2099,0.4123,0,0,0,-0.4156
"O_IntCur",0.2631,0.1148,0,0,0,0,-0.1711,0,0,0,0,0,0,0.3001,0,0,0,0,0,0,0,0,0,0,0,0,0.1626,0,-0.3456,0,0,0
"O_AesSens",0,-0.1218,0,0,0.4987,0,0,-0.0971,0.3132,0,0,0,0,0,0,-0.0162,0,0,0,0.4549,0,0,0,0,0,0,0,0.4484,0.3006,0.0821,0,0
"O_CrtvImag",0,0,0.101,-0.6552,0,0,0,0,0,0,-0.4564,0,0,0,0,0,-0.3096,0,0,0,0,0,0,0,0,0,-0.2425,0,0,0,-0.2296,0
"angry",0,0.1909,-0.4961,0,0.4401,0,0.0404,0,-0.4577,0,-0.377,0,0,0,0,0,0,0,0,0,0.3728,0,0.4357,0,0,0,0,0,0.0751,0,0,0.833
