"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,0,0,-0.859,0.2536,0,0,0.3415,0,0,0,0,0,0.2515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,1.1246,0,0.3979,0,0,0,0,0.3325,0,0.2825,0,0.3378,0,0.3077,0,0,0.36,0,0.4332,0,0,0
"E_EnerLev",0,0,0,0,0.2425,0,0.1841,0,0,0,0,0,0,0.1627,0,0,0,0,0.034,0,0,0,0,0,0,0,0.4656,-0.4668,0,0,-0.1754,0
"A_Cmpn",0,0,0,0,0,0.2523,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1519,0,0,0,-0.1988,0,0,0,0,0,0,0,-0.1515
"A_Rspct",0,0,-0.0953,0,0,0,0,0,0.4183,0.4534,-0.2829,0,0,-0.0535,-0.1531,0,0.2656,0,0,0,-0.3967,0,0,0,0.5301,0,0,0.3839,-0.3397,-0.1465,0,-0.556
"A_Trust",0.2555,0,0,0,0,0,0,0,0.3167,0,0,0,0,-0.8822,0,-0.4561,0,0,0,0,0.4002,-0.4202,0,-0.3611,0,0,0,0,0.546,0,0,0
"C_Org",0.7892,0.2853,0,-0.2005,0,0,0,0,0.2076,0,0,-0.1385,0,0,0,0,0.409,-0.423,-0.4055,0,0,0,0.2735,0,-0.1523,0,-0.6465,0,-0.3278,0,-0.2947,0
"C_Prdctv",0,0,0,0,0.2478,0.2288,0,0,0.1398,0.2388,-0.1891,0,0,-0.1872,0.2681,0,0,-0.6062,0,0,0,0,0,0.1595,-0.4421,-0.2336,0,0,0,0.3033,0,0
"C_Rspnbl",0,0,0,0,-0.5122,0,0,0,0,0,0,-0.0147,0,0,0,0,0,0,0.139,0,0,0.245,0,0,0.1362,0,0,0,0,0,0,-0.7446
"N_Anxty",0,0,0,0,0,-0.419,0,0,0,0,0,0,0,0,-0.7202,0,0,0,0,0.2192,0.5283,-0.5727,0,0,0,-0.2237,0,0,0.3008,0,0,0
"N_Depr",0,-0.7248,-0.4867,0.1749,0,0,0,0,0,0,0,0.8857,-0.3669,0,0,-0.3853,0,-0.1268,0,-0.1603,0.2003,-0.6258,-0.6882,0,0,-0.3657,0.2506,-0.7621,0.3215,0,-0.6072,0
"N_EmoVol",0,-0.6625,0,0.2215,0.3022,0,0,-0.2575,-0.6748,-0.2457,0,0,0,0,0,0,-0.4238,0,0,0.3263,0,0,0,0.7765,-0.6753,-0.308,0.1542,-0.3675,0.4781,0,0,0
"O_IntCur",0.439,0,0,0,0,-0.1485,0,0.3278,0,0,0,0,0,-0.2455,0,0.9083,0.2909,0,0,0,0,0,0.5399,-0.3077,0,0,0,0,-0.0057,0.1393,0,0
"O_AesSens",0.004,0,0,0,0,0.6951,0,0,0,-0.5879,0,0,0.6763,0,0,0.3393,0,-0.3918,0,0,0,0,0,0,0,0,0,0,0.476,-0.3595,0,-0.5213
"O_CrtvImag",0,0.1919,0,0.2488,0,0,0,0,-0.2111,0.2577,0,-0.1733,0,-0.3977,0,0,0,0,0,0,0.393,0,0,0,0,0,0,0,0,0,0.4539,0
"angry",0,-0.1771,0,0,-0.8337,0.2484,0.4485,0.5556,0,-0.4085,0.9019,0,-0.4884,-0.7276,0,0,0,0.2655,-0.3294,-0.0691,0,0,0,-0.7544,-0.2976,0.6508,-0.1324,-0.2249,0.7733,-0.1398,0.5204,-0.5443
