"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0.4362,0,0,0,0,-0.0847,0,0,0,0,0,0,0,0,0,0,0,0,0.2419,0,0
"E_Assert",0.3652,0,0,0.2183,0,0,0,0,0,0,0.2683,0,0,0,0,0,0,-0.0103,0,0.2118,0,0,0,0,0,0,0,0,0,0,0,-0.2796
"E_EnerLev",0,0,0,0.6132,0,-1.797,0,1.432,0,0,0,-0.7242,0.6884,0,0,0,0.6989,0.7952,0.7274,0,0,0,0,0,0,1.0168,0,-1.1818,0,0,0,1.3848
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0795,0,0,0,0,0,0,0,0.3176,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0.5151,0,0.913,0,0,0,0,0,0,0,0,0,0,0.0537,0,0,0,0,0,0,0,0,0.4405,-0.4972,0
"A_Trust",0.4919,-0.3623,1.2984,0,0.3303,0,-0.5076,0,0,0.3224,0,0,0,0,0,0,0,0,0,0,0,0.4323,0,0,0,0,0,0,0,0,0,0
"C_Org",0.3826,-0.1303,0,0,-0.316,0,0,0,0,0,-0.1235,-0.5337,0,0.3669,0,0,0.2636,-0.5015,0,0,0,0,0.1924,0.4862,-0.2857,0.1078,0,0,0,-0.2728,0.2625,0
"C_Prdctv",0,0.3355,0,0,0,-0.4258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5981,0,0,-0.2253,0,-0.1898,0,0,0,0,0,0
"C_Rspnbl",0,0,0.2615,0,0.2633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13,0,0,0,0,0.2964,0,0
"N_Anxty",0,0,0,0,-0.97,0.2476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2044,0,0,-0.2879,0,0,0
"N_Depr",0,0,0,0,0,0,0,-0.216,0,0.3101,0,0,0.2405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0.5186,0,0,0.2321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0416,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4123,0,-0.2767,0,0,0,0,-0.0213,-0.1642,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239,0,0,0,0,-0.1316,0,0
"O_CrtvImag",0,0.3906,0,0,0,0,0,0,0,0,0,0,0.2527,0,0,0,0,0.2175,0,-0.2439,0,0,0.22,0,0,0,0,0,0,0,0.0262,0
"angry",0,0,0,-0.2601,0,0,0,0,-0.2805,0,0,0,0,0,-0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2608,-0.0766
