"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0.2611,0,0,0,0,0,0,0,-0.0264,0,0,0,0,0,0,-0.2877,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0.9207,0,0,0,0,0,0,0,0,0,0,0,0,-0.1551,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1296,0,0,0,0,-0.248,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,-0.1775,0,0,0,0,0,0,0,0,0,0,0,0,-0.4273,0,0,0,-0.1292,0,0,0,0,0,0,0,0,0,0,0,-0.3326
"A_Rspct",0,-0.8541,0,0,0,0,0,0,0.5452,0,0,0,0,0,0,0,0,0,0,0,0.0096,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1098,0,0,0,0,0,0,0,0,0.2217,0
"C_Org",0.3513,0.158,0,0,0,0,0,0,0,-0.1729,0,0.3317,0,0,0,0,0,0,0,0,0,0,-0.0419,0.2399,0,0,0,0,0,0,0,0.4334
"C_Prdctv",0,0,0,0,0,0,0,0,0,-0.2813,0,0,0,0,0.3772,0,0,0,0,0,0,0,0,-0.3345,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0.1804,0,0,0,0,-0.2725,0,0,0,0,0.439,0,0,0,0,0,0,0,0.2364,0,0,0,-0.0199,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,-0.2963,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3054,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3313,0,0.1912,0,0,0,0,-0.3119,0,0,0.4835,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3015,0,0,0,0,0,0,-0.2375,0,0,0
"O_AesSens",0,0.2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2744,0,0,0,0,0,0.3031,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0.3242,0,0,0.2816,0.1969,0,0,0,0,-0.1816,0,0,0,0.4368,0.3703,0,0,0,0,0,0,0,-0.1777,0
"angry",0,0,0,0,0,0,0,0,-0.2345,0,0.2516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.204
