"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0.2314,-1.0746,0,0,0,0.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,-0.2051,0,0,0.2984,0.2183,0,0,0,0,-0.194,-0.2433,0,0,0,0,0.2388,0,0,-0.3376,0,0,0,0,0,0,0,0,0,0,-0.2786
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,-0.6658,0,0,0,0,0.4025,-0.3271,0,-0.1092,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0.1986,0,0,0,-0.2706,0,-0.1401,0,0,0,0,0,0,0.1544,0.3089,0,0,0,0,0,0,0,0,0.2871,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,-0.3489,0,0,0.1832,0,0,0,0,0,0,0.2464,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.1782,-0.152,0,0,0,0,0,0,-0.3331,0,0,0,0,0,0,0,0,0.3835,0,0.0978,0,0,0,0,0,-0.2836,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.286,0,0,0,0,0,0,0.0054,0,0,0,0.4085,0,0,0,0,-0.3178
"C_Prdctv",0,0,0,0,0,0,0.3164,0,-0.1723,0,0,-0.1866,0,-0.2243,0,0,0,0.2748,0,0,0,0,0,-0.1191,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0.2066,0,0,0,0,0,0.219,0,0,0,0,0.2877,0,0,0,0,0,0,-0.0722,0,0,0,0,0.2168,0,0
"N_Anxty",-0.1995,0,0,0,0,0.229,0,0,0,0,0,0.28,0,0,0,0,0.237,0,0,0,0,0,0,0,0,-0.2566,0,0.3494,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0.5223,0,0,0,0,0,-0.65,0,0,0,0,0,0,0,0,0,0,0.1642,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457,0,0,0,0
"O_IntCur",1.0325,0,0,0,0,0,0,0.2988,0,0,0,0.2892,0,0,0,0,0,0,-0.6475,0,0,0,0,0,0,0,0,0,-0.2774,0,0,0
"O_AesSens",0,0,0,0,0,0.1646,0,0,0,0,0,-0.1661,0,0,0,0,0.3582,0,0,0,-0.4206,0,0,0,0,0,0,0,0,0.0699,0,0
"O_CrtvImag",0.1547,0,0,0,0,0,0,0,0,0,0,-0.2552,0,0,0,0,0,0,0,0,0,-0.1716,0,0,0,0,0,0,0,0,0.1198,0
"angry",0,0,-0.4884,0,0,0,0,0,0,0,0.7233,-0.3637,0,0.2657,0,0,0,0,0,0,0,-0.1823,0,0,0,0,0,0,0,0,0,-0.4072
