"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0.7807,0.7683,-0.5531,0.1431,-2.2237,-1.6689,0.1834,2.4381,-0.323,0,-1.5766,-1.4222,-4.8599,1.9268,0,-1.672,0.115,1.214,0.4632,2.7457,0.9605,-0.1055,-1.2071,-2.7691,0.1989,-1.7055,0.1309,0,-2.0232,0,4.3882
"E_Assert",0,0,0,-0.1472,0.3206,0,0,-0.1386,-0.826,0,0,-0.0441,0,0.4738,-0.348,-0.345,0.4783,0.0096,0.1952,0.3562,0,-0.2652,-0.3401,-0.297,0,-0.5154,-0.2755,0,0.5323,0,0,0
"E_EnerLev",0.0983,0,0,0,0,0,0,0,0,0.1913,0,0,0,0,0,0,0,0,-0.0412,-0.0829,0,0,0,0,0,0,0,-0.2883,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,-0.8386,0,0,0,0,0.2221,0,0,-0.3884,0.0063,0,0,0,0,-0.3931,-0.241,0,0,0,0,0,0
"A_Rspct",-0.3562,0.1035,0,0,0,0,0,0,0,0,0,0.177,0,0,0.8195,0,-0.2947,0,0,0,0.2639,0.1171,0,0,0,0,0,0,-0.4549,0,0,0.1463
"A_Trust",0,1.2162,0,0.2238,0,0,0,0,0,-0.2555,0,0,0,0,0.4734,0.2493,-0.2288,0,0,0,0,0.1495,0.3046,0.3074,0.2106,0.5391,0,0,-0.572,0,0,0
"C_Org",0,0,0.1695,0.2433,0,0,0,0,0,0,0,0,0.3951,0,0,0,0.1679,0,0,0,0,0,0.0138,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,-0.286,0,-0.2142,-1.3256,0,0,0,0,0,0,0.1911,0.433,0,0,0,0.3328,0,0.1853,0,0.2607,0,0,0,0,0,0
"C_Rspnbl",-0.2874,0,-0.0064,0.2739,-0.2257,0.7678,0.378,0,0,0,-0.0811,0.6167,0.4208,1.991,-0.9407,0,0.6629,0.0801,-0.712,0,-0.9142,-0.0259,0.1774,0.4367,0.9063,0.1815,0.5825,0,-0.0342,0.6546,0,-1.6646
"N_Anxty",0,0,0,0,0,0,-0.3668,0.8771,0,0,0,0,0.3732,-0.645,0.1418,1.2918,0,0,0.3073,0,0,0,0,0,0,0.2676,0,0.5108,0,-0.5202,0.5862,0
"N_Depr",-0.2561,0,0.1727,0.5607,0,0,-0.2345,0.1405,0.0573,0,0,0,-0.1909,0.0135,0.1975,0.546,0,0,-0.4718,0,0,0,0.1659,0,0.2713,0,0.5515,-0.177,0,-0.5985,0,0
"N_EmoVol",0,0,-0.3121,-0.1999,0,0.5193,-0.1319,0,-0.523,0,0.6527,0,0,0,0,0,0,0,0,0.2236,0,0.0995,-0.1244,0.3186,0,0.167,0,0.1858,0,0,0.2417,-0.2182
"O_IntCur",0,0,0.2538,-0.1033,0,-0.0545,-0.5271,0,0,0,0,-0.0102,0,0,0.1108,0,0,0,-0.2062,0.3846,0,0,-0.2366,0,-0.5258,-0.0275,0,-0.2965,0.209,0,0,0
"O_AesSens",-0.0051,0.6266,0,0,0.8396,0,0,0,0,0.1882,-0.4436,0.734,0.2396,0,0,0,0,0,-0.1041,-0.525,0,0,0.4427,0,-0.5315,0,0,0,0,0.4283,-0.8124,-0.0463
"O_CrtvImag",0.0081,0,0.4194,0.2526,-0.3907,0,0,0,-0.4485,0,0,0,0,0,0,0.1996,0,0.3866,0,0,0,0.3967,0,0.2412,0,0.2093,0,0.2027,0.2953,0,-0.3403,0
"angry",0.8784,0,-1.027,-0.235,0,0,0.2592,0.8493,-0.4429,0,0,0,0.2404,0,0,0,0,0,0,0.0531,0,-0.6533,0,0,0,0,0,0,-0.2347,0.2588,0.2851,0.4527
