"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0.4595,-0.4828,0,0,0,0,0,0,0,-0.4101,0,0.7387,0,0.0951,-0.523,0,0,0,0,0,0,0,0,0,0.3642,0.6312,0,-0.3368,0
"E_Assert",0.337,0,0.3377,0,0,0,0,0,0,0,0,0.2154,0,-0.1929,0,0,0,0.0368,0,0,0,0.2003,0,0,0,0,0,0.1356,0.4223,0,0.2236,0
"E_EnerLev",0,0,0,0.321,0,0,0,0,0,0,0,0,0,0,0,-0.1233,0.2259,0,-0.2183,0,0,0,0,0,0.2201,-0.3004,0,0.165,-0.3679,0,0,-0.1879
"A_Cmpn",0,0.1642,0,0,0,0.2904,-0.2793,0,0.7238,0,0,0,0.0651,0,0,-0.0879,0,0,0.2717,-0.2001,0,-0.3015,-0.238,0,0,-0.2097,0,-0.2539,0,0,0,0
"A_Rspct",0.2505,0,0,-0.3893,0,0,0,0.1473,0,0,0,0,0,0,0,-0.1305,0,0,0,0,0.0751,-0.1961,0,0,-0.3061,0,0,0,0,0,0,-0.4852
"A_Trust",0.2275,0,0,0,0.3663,0,-0.3761,0,-0.2903,0,0,0,0,0,0,0.1576,0.1766,0,-0.0795,0,0.2839,0.0468,0,-0.3924,0,0,0,0,0,0,0.1867,0
"C_Org",0,0,0.2265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0.335,0,-0.0219,-0.1643,0,0,0,-0.1892,0.2659,0,0,0
"C_Prdctv",0,0.0779,0,0,0,0,0,0,0,0,-0.4761,0,0.2728,0,0,0,0,0,0,0,0,0,0,-0.3067,0.3128,0.1305,0,0,0,0,0,0
"C_Rspnbl",-0.1871,-0.5771,0,-0.3427,-0.4177,0.5734,0.3245,0.5829,0,-0.3918,0,-0.0072,0.7298,-0.1661,0,0.0063,-0.1996,0,-0.2422,0.308,0.485,0,0,0.6055,-0.6175,0.3667,0.5314,0,-0.0777,-0.0723,-0.2667,-1.2597
"N_Anxty",0,0,0,-0.0845,0,0.279,0,0,0,0,0.1104,0,0,0,0,0.0465,0,-0.1804,0,0,0,0,0,0.2757,0,0.2836,-0.4115,0.3743,-0.2022,0,-0.2682,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0.2153,0,0,0,0,-0.1201,-0.157,-0.1286,-0.5113,0,0,0,0,0,0,-0.1093,0,0,0,-0.2649,0
"N_EmoVol",0,0,0,0.2514,0,-0.3543,0,0,0,0,0,0,0,0,0,0,0,0,-0.3759,0,0,0,-0.2288,0,0,0,0,-0.0619,0,0,0,0
"O_IntCur",0.2973,0,-0.1967,0,0.1183,0,0,0,-0.7462,0.0036,0,0,0,0,0,-0.22,0,0,0,0,0.0355,0.52,0,0,0.3311,0,0,0.2923,-0.187,-0.3493,0,0
"O_AesSens",0,0,0,0,0,0.1371,0,0,-0.4944,-0.0716,0,-0.1837,0,0,-0.2385,0,0.2141,0,0,0.2071,0.2298,0,0,0,0,-0.1109,0.3257,-0.2852,-0.14,-0.2659,0,0
"O_CrtvImag",-0.7748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0081,0
"angry",-0.3324,0,0,0,0,0,0,0,0,0,0.3728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1775,-0.0669
