"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,0.3157,0,0,0,0,0,0,0,0,0,0,0,-0.1502,0,0,0,0,0,0,0,0,0,0,-0.3155,0,0,0,0
"E_Assert",0,0,0,0,0,0.3544,0,0,0,0,0,0,0,0,0,0,0,0.0313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.3396,0,0,0,0,0,0,0,0.0475,0,0,-0.2753,0,0,0,0.2448,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,-0.1752,0,0,0,0,-0.2413,0,0,0,0,0,-0.3567,0,0,0.0047,0,0,0.1807,0,0,0,0,0,0,0,0.2601,0
"A_Rspct",0,0,0.3053,0.2337,0,0,0,0.1447,-0.134,0,-0.4119,-0.2857,0,0,0.0411,-0.4338,0,0,0,0,-0.2433,-0.2059,0,0,0,0.1206,0,0,0,-0.2176,0.167,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2441,0,0,0,-0.3066,0,0,0.1405,0,0,0,0,0,0,0,0.2198,0,0
"C_Org",0,0,0,0,0,0,0,0.2235,-0.0376,0,0,0,0,0,0,0,0.1276,0.1793,0,0,0,0,-0.0799,0.2587,0,0.2198,0,0,-0.3342,0.2076,0,0
"C_Prdctv",0,0,0,0.3822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2591,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0.2297,0,0.4632,0,0,0.45,0,0,0,0,0,-0.2157,0,0,0,0,-0.1996,0,0,0,0,0,0,-0.1464,0,0,0,0,0,-0.2909,0
"N_Anxty",0,-0.544,0,0.0627,0,0,0.1504,0,0,0,0,1.6432,0,0,0,0,0,0.4415,0,0,0,0,0,0,0,0.798,0.1198,0,-0.3979,0.1308,0,0
"N_Depr",0,0,-0.2929,0,0,0,0,0,0,0,0,0,0.3674,0,0,-0.2436,-0.5282,0,0,0,-0.1527,0,0,0,0,0,-0.4553,0.3799,0.4344,0,-0.108,0
"N_EmoVol",0,-3.2614,-3.8398,0,4.9186,-2.0126,-3.6714,-1.6173,0.9133,-8.4425,0,0,0,2.6186,-7.2148,2.5466,-1.9346,0,-0.3417,-3.5842,0,0.7875,0,1.3603,0,9.4871,0,2.1383,-1.8056,4.3691,-4.507,-2.9124
"O_IntCur",0,0.1911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1289,0,0,0
"O_AesSens",0,0.3879,0.3155,0.1993,0,0,0,0,0,0,0,-0.3678,0,0,0.4137,0,0,0,0,0,0.4705,0,0,0,0.2897,0,0,0.1911,0,-0.1875,0,0
"O_CrtvImag",0,0,-0.1907,0,0,-0.4654,0,0,0,0.6371,-0.3519,0,0,-0.2017,0,0,0.246,-0.2655,0,-0.3527,0,0,0,0,0,0,0,0,0,0,-0.256,0
"angry",0,0,0,0,0,0,0,0,0,0.2467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2217,0.5366
