"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0.2227,0,0,0.2975,0.0282,0,0,-0.2277,-0.3057,0,0.3246,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,-0.5855,0,0,0,0,0,0,0,0,0,0,0,0.1193,0,0,0,0,0,0,-0.3319,0,0.4173,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3215,0,0,0,-0.0191,0.198,0,0,0,-0.3003,0,0,0,0,0,0,0
"A_Rspct",0.1773,0,0.2666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2424,0,0.2711,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.1919,0.271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0402,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0.4612,0,0,0,0,-0.3175,0,0,0,0,0,0,0.4487,0,0,0,0,0,0,0,-0.1815,0,0,0,0,0,-0.3298,0,0,0
"C_Prdctv",0,0,0,0.2697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2653,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0.2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0.2356,0,0,0,0,0,0,0,0,0,0,-0.2791,0,0,0,0,0,0,0,0.1861,0.015,0,0,0,0,0,0
"N_Depr",0,0,0,0.4059,0,0,0,0,0,0,0,0,0,0,-0.2714,-0.2634,0,0,-0.4875,0.2142,0,0,0,0,0,0.5516,-0.188,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0.3056,0,0,0,0.8607,0,0,-0.3701,0,0,0,0,0,0,0.4435,0,0,-0.1105,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1638,0,0.2265,0
"O_AesSens",0,0,0,0,0,0,-0.2738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1204,0,0
"O_CrtvImag",0,0,0,-0.2878,-0.2476,0,0,0,0.4764,-0.2599,0,-0.8765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3529,0
"angry",0,0,0,0,-0.404,0,0,0,0,0,0.6684,0,0,0.2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354
