"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,-0.4371,0,0.2198,0,0,0,0,0,0,0,0,0.4093,0,0,0.4838,-0.5041,-0.1424,0,0,0,0,0.3242,0,0,0,0,0,0,0,0.2577
"E_Assert",0,0,0.3773,0,0,0,-0.0818,0,0.4416,0,0,0.4167,0.2976,0.6754,0,0,0,0.4917,0,0,-0.2764,0.6635,0.5573,-0.1447,-0.2938,0,0,-0.2099,-0.4012,-0.2933,-0.1674,0
"E_EnerLev",0.6982,0,0,0,-0.2072,0,0,0,0,0,-0.514,0,0,0,0.3059,0,0,0,0.3799,-0.1772,-0.1438,-0.1159,-0.7324,0,0.1845,0.1852,0.2545,0,-0.2303,0,0,-0.3576
"A_Cmpn",0,0,0,0,0,0,0,0.7069,0,0,0,0.3795,0,0,-0.6263,0,0,-0.3117,0,0.8246,0,0,0,0,0,0,0,0,0.2097,0,0,0
"A_Rspct",-0.0425,0,0,0,0,0.2696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.211,0,-0.2027,0.221,0.2561,0,0,0,0,0,-0.2257,0
"A_Trust",0,0,0,0,0,0,0,0.1727,0,-0.3407,0.1782,0,0,0,0,-0.1255,0,0,0,0,0,-0.2151,0,0,0,0,0,0,0,0,-0.1176,0
"C_Org",0,0,0,0.0819,0,-0.2459,0,0,0.7876,0.3671,0,0,0,0.0817,0,0,0,0,-0.4683,0,0,0.2052,0.0679,0,0,0.2704,0,0,0,-0.4293,0.4839,0
"C_Prdctv",0,0.683,0.1081,-0.6776,0,0.0435,0,0,-0.5418,-0.1271,-0.5511,0,-0.645,0,-0.203,-0.2471,0,-0.816,0,-0.1518,0.4455,0,-0.3838,-0.509,0.146,1.1627,-0.218,0,0,0.9776,0.7318,0.2227
"C_Rspnbl",0,-1.4669,0,0.8212,0,0,-1.0073,0.3024,0,0.7528,0.336,0.185,0,0.3304,0.5714,0,0,0,0.2629,0,0,0.4962,0.4918,0,-0.2506,0,0,0,0,0,0,-0.469
"N_Anxty",0,0,0,0,0,0,-0.0859,0,0,0,0.3896,0,-0.3423,0,-0.0878,0.5995,0,0,-0.1477,0,0,-0.1607,0,0,-0.1991,-0.256,0,0,0,0,0,0
"N_Depr",0,0,0,-0.1829,-0.3549,0,0,0.1544,-0.2255,0,0,0,0,0,0,0.6138,0,0,0,0.1408,0,0,-0.3294,0,0,0,0.176,-0.3308,0,0,0.1117,-0.2484
"N_EmoVol",0.1279,-0.2555,0,0,0,0,-0.349,0,0,0,0,0,-0.1161,0,-0.2072,0,0,-0.3835,-0.1629,0,0,0,-0.3735,0,-0.1036,0,0.5858,0.0266,0,0,0.6265,-0.2742
"O_IntCur",0,0,0.4357,0,0,0,0.3327,0,0.1962,0,0.1759,0,0,0,0,0.2621,0,0,0,0,0,0,0,0,0,0,0,-0.1558,-0.1906,0.1849,0,0.2525
"O_AesSens",0,0,0,0,0.1721,0,0.2935,-0.2982,0,-0.415,0,0,-0.2888,0,0,0,0,0,0,0,0,0,-0.1824,0,0,0,0,0,0.307,0.3671,0,0
"O_CrtvImag",0,0.3065,0,0.3043,0,0,0.4401,-0.0221,0,0,0.0273,0,0,0,0,0,0.4234,0,0,0,0,0,0.3904,0,0.0783,-0.2717,0,0,0,0.0701,-0.2779,0.3882
"angry",0.0036,-0.1465,0.1353,0.4829,0.055,0,-0.2039,1.4077,0.2085,-0.4769,0.701,0.1854,0.2618,-0.5616,-0.6184,0,-0.8113,0,0,0.6468,-0.24,-0.2458,0.2963,0.3655,0.0846,-0.6551,0.1357,0.7067,0.819,0,-0.2207,-0.1619
