"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0.2696,0.1183,0,0,0.5256,-0.3235,0.12,0,0,0.1128,0,0,0,0,0.3968,0.3133,-0.4657,0,-0.1308,0,0.1286,0,0,0.1495,0,0,0.2802,-0.5469,0,-0.6892
"E_Assert",0,0,0,-0.3542,0,0,0,0.4559,-0.4759,0,0,0,0,0,0,0,0.2114,-0.4036,0,0,0,0,0,0,0,0,0,-0.21,0.6779,0,0,0
"E_EnerLev",0,0,0,0,0,0.4546,0,0,0,0.2455,0,0,0,0,0.1198,-0.138,0,0.3062,-0.0381,0,0.0843,0.3563,0,-0.174,0.2518,0,0,0,0,0.0783,0.2911,0
"A_Cmpn",0,0,0,0,0.371,0,0,0,0.4977,0,-0.2932,0,0,-0.4632,0,0.3167,0,0,-0.3011,-0.1088,0,0,0,0,0,0,0,0.4065,0,0,-0.3682,0
"A_Rspct",-0.3376,0,0,0,0,0,0,0,0.2583,0,0,0,0,0,0,0,0,0,0,0.1954,0.138,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0.2549,0,0,0,0,0,0,0,0,0.5169,0,0,-0.2881,0.2018,-0.3839,0,0,0,0.2185,-0.1417,0,0,0,0,0,0,-0.1653,0.1657,0
"C_Org",0,0,-0.1305,-0.2846,0,0,0,0.0198,0,-0.25,-0.5081,0,0,0,-0.2371,-0.3853,-0.1736,0,0,0,0,0,-0.6358,-0.2469,0,-0.2231,-0.303,0.1822,-0.1524,0.4393,0,0.1538
"C_Prdctv",0,-0.28,0.6173,0,0,-0.5428,-0.577,0,0,0,0,1.6531,0,0,-0.2638,-0.7219,0,0,0,0,-0.6971,0,0,0.3439,0,-0.3152,0,0,0,0,0,0
"C_Rspnbl",0,0.6728,0,0,0,-0.3664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2849,0,0,-0.2753,0,-0.1121,0,0,-0.2657,0,0,0,0.1928
"N_Anxty",0.5261,0.6718,-0.2577,0.2065,0.4538,0,-0.0419,0.3162,-0.546,0,0.0865,0,0.1018,0.3188,0,0.9624,0.1474,-0.2349,-1.1018,0.4698,0.0766,0.4175,0.5148,0,-0.1097,0.4318,0.662,-0.1825,0.2868,0.291,0.2289,0.5563
"N_Depr",0,0,0,0.0407,0,-0.2898,0,0,0.1869,0,0,0.2989,0,0,0,0.3264,0.3283,0,-0.3571,-0.058,0,0,0,0,0,0,0.5452,0,0,0,0,-0.1988
"N_EmoVol",0,-3.7216,0,0,0,-1.5186,0,-8.835,0,0,0,0,0,0,2.1101,0,0,0,0,0,-2.1554,0,0,0,0,0,0,3.7677,0,0,0,-2.4698
"O_IntCur",-0.2527,0,0,0,0.3785,0,0,0,0,0,0,0,0,0,-0.1571,0,0,0,0,0,0,-0.2989,0,-0.2748,0,0,0,0,0.2565,0,-0.1353,-0.3852
"O_AesSens",0,0,0,0.2356,0,0,0,0,0.2162,-0.0833,0,0,0.3961,0,0.1885,0,0,0,0,0.1864,0,0,0,0,0,0,-0.2286,0,0,-0.2824,0,0.3431
"O_CrtvImag",0,0,0,0,-0.3273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2081,0
"angry",0,0,0,0,-0.1064,0,0.3529,0,0,-0.769,0,0,0,0,0,0,0.2031,0,0,-0.2243,0,0.1671,-0.55,0,0,0,0,-0.0631,0,0,-0.2436,-0.3525
