"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0.3085,-0.2129,-0.0312,0,-0.28,-0.3929,-0.4351,0.0134,0,-0.6,0,0.1885,0,0.5068,0.3821,0,0,0,0,-0.365,-0.5606,1.3197,0,-0.5104,0,0.0242,0,-0.4005,0,0.3029
"E_Assert",0,0,0,0,0,0,0,0,-0.2427,0,0,0,0.8834,-0.4543,0,0,0.1255,0.1717,0.339,0,0,0,0,0,-0.4466,-0.3721,0,0,0,-0.394,-0.3814,0
"E_EnerLev",0,0,0,0.5712,0,1.1325,0,0,0,0,0.3964,0,-0.623,-0.5754,0,0,0,0.6156,0.4517,0,-0.2627,0.3034,0.2059,-0.5065,0,0,0,0,0,0,0,-0.3577
"A_Cmpn",0,0,0,0,0,0.336,0,0,0,-0.075,0,0,0,0.0569,0,0,0.171,0,0,0.1123,0,0,0,0,0,-0.2832,0,0,0,0,0,0
"A_Rspct",-0.3677,1.1684,0.3614,0,0,0,0,0,0,0,0,-0.2003,0,-0.9264,0,0,0,0,0,0,0.0769,0,0,0,0,0,-0.53,0,0,0,0,0
"A_Trust",0.1577,-0.0605,-0.7461,0,0,0,0.8025,0,0,-0.6952,0,0.1651,0,0,0,0,0,0,0,0,0,-0.3223,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,-0.3289,0,-0.0655,0,0,0,-0.7603,0,0,0,0,0,0,0,0,0,0,-0.6642,0.7083,0,0,0,0,0.2432,0,0,0
"C_Prdctv",0,0,0,0,0.4327,0,0,0,0,0,0.112,0,0,0,0,0,0,0,0,0,-0.3926,0,-0.2595,0.5489,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0.4565,0.2019,0,0,0,-0.0531,0,0,0,0,0.3316,0,0,0,0.2566,0,0,0,0,0.3685,-0.0916,-0.2216,0,0,-0.2719,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0.1936,0.3241,0,0,0,0,0,0,0.0037,0.3945,0,0,0,0,-0.4086,0,0,0.3082,0.2147,0,0,0.3753,-0.1344,0,0
"N_Depr",0.2645,0,0,-0.2521,0,0,0,0.2931,0,0,0,0.347,0,0,0.3755,0.9574,0,0,0,0,0,0,0,0.2539,-0.3733,-0.248,-0.0168,-0.3464,0,0,0,0.2845
"N_EmoVol",0.6134,0,0,0.1854,0,0,0.6331,0,0,0,0,0,0.88,0,0,0,0.3113,0,0,0,0,0,0,0,0,0,-0.6165,0.0504,0,0,0,0.3456
"O_IntCur",-0.6677,-0.2656,1.4917,-0.0616,0,-0.7575,0,-0.9468,0,-0.6267,-0.2304,-1.0168,0,0,0,0.7871,0.2522,0,0,0.954,-0.4712,0,-1.6349,1.337,0.4635,0.7974,0,-0.2327,-0.5379,-0.1848,0.2962,0.6508
"O_AesSens",-0.2658,0,0,0,1.0999,0,0,0.4381,0,0,0,0,0,0,0,0,0,0,-0.2367,0,0,0,0,0,0,0,0,0.8077,-0.3772,-0.0851,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,-0.6142,0,0,-0.2455,0,0,0,0,0,0,0,0.2633,0,0,0,0,0.1356,0,0.2302,0,0,0,0.0353,-0.3199
"angry",-0.6128,0.4338,-0.0929,0.2715,-0.7886,0.4263,-0.2351,-0.496,-0.4682,1.1932,-0.8079,-0.2943,0,0.6196,0,0,-1.4838,0,0.5218,0,0,0,0.4511,0,-0.4923,0,0,-0.6758,0,-0.4598,0,-0.0981
