"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3303,-0.1188,0,0,0,0,0,0,0,0.3645,0,0,0,0,0,-0.2807,0
"E_Assert",0,0,0.328,0,0,0,0,0,0,0,0,-0.2286,0,0,0,0,0,-0.4458,0,0,0,0,0,0,0,0,0,0,0.697,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.3202,-0.229,-0.1673,0,-0.2378,0,0,0.1585,0,0,0,-0.2527,0,0,0,0,0.5371,0,-0.2195,0,-0.3624,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,-0.2517,0,0,0,0,0,0,0,-0.2314,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0.4217,0,0,0,0,0,0,0.2227,0,0,0,0.3757,0,0.0517,-0.3875,0,0,0,0,0,0,0.2962,0,0,0
"A_Trust",0.3961,0,0,-0.1444,0,0,0,0,0.0628,-0.1,0.1484,0.0564,0,0,0,-0.626,0.2547,-0.5932,0,0,0,0.4561,-0.4607,0.4128,-0.3472,0.2446,0,-0.4889,0.0827,-0.2308,0.3491,0.2984
"C_Org",0,0,0,0,-0.2476,0,0,0,0,0.2879,0.1562,0,0,0,0,0,0,0,0,0,0,0,-0.0401,0.2579,0,0,0,0,0,-0.3918,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,-0.8878,0,0,0,0,0,0,0,0,0,0,0,0,0.5307,0,-0.1917,0,0,0,0,0,0,0,0
"C_Rspnbl",-0.2896,0,0,-0.3841,0,0,-0.5939,1.0345,0,0,0,0,0.299,0,-0.227,0,0,0,0,0,0,-0.5446,0,0,0.299,0.5091,-0.9399,0,0,0,0,0.2195
"N_Anxty",0,0,0,-0.1759,0,0,0,0,0,0,0,0.3784,0,0,-0.156,0,0,0,0,-0.247,0,0,0,0,0,-0.0383,0,0.2678,0,0,0,0
"N_Depr",0,0,0,0,0,-0.3419,0,-0.2345,0,0.3632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2657,0,0,-0.2786,0,0
"N_EmoVol",-0.1723,0,0,0,0,0.1891,0,0,0,0,0,0,0.1927,0,0,0.5551,0,0,0,0,0,0,0,0,0,0,0,0.0716,0,0,0,0
"O_IntCur",0,0.4097,0.4003,0,0,0,0,0,0,0,0,0,0,0,0,0.537,0,0,0,0,0,0,0,-0.5251,0,0,0,0,-0.307,0,0,0
"O_AesSens",0,0,0.2804,0,0.3149,0,-0.3001,0,0,0,0,0,0,0,0,0,0,0,-0.2853,0,0,0,0,0,0,0,0,0,0,0.0876,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2646,0,0,0,0,0,0,0.2588,0,0,0.0593,0
"angry",0,0,0,0,0,0,0,0,0,0,0.0906,0,-0.0675,0,0,0,0.4345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1287
