"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,-0.6516,0,0,0,0,-0.1676,0,0.5284,0,0,0,-0.7051,-0.6907,0.0261,0,-0.0095,0.388,-0.2563,0,0,0,0,0.2099,0.4759,0,0,0,0,0,-0.6523,0
"E_Assert",0,0,0,0.142,0,0.2221,0,0,0.3123,0,0,0,0,1.3489,0,0.2636,0,0.0826,0,0,-0.561,0,0,0,0,0,0.4579,0,0.4776,0,0,-1.0251
"E_EnerLev",-0.2574,0.4428,0,0,0,0.3297,0.5439,0.5552,0,0,0,0,0,-0.1389,0,0,0,0,-0.2584,-0.3907,0,0,0,0,0.1097,0.3101,-0.4824,0,-0.2177,0,0,0
"A_Cmpn",0,0,0,0,0,-1.9844,0,0,0,0,-0.0988,0,0,0,0,0,0,0,0,0.3648,0.4201,0,0.0956,0,0,0,0.3112,0,0,-0.7346,0.1887,0
"A_Rspct",1.1014,-1.596,0.3836,3.9582,0,-1.5765,1.4191,0,-0.8162,-0.4426,1.906,0,1.5718,0.2097,0,1.2275,-1.0473,-1.4127,-0.2182,0,-0.6691,2.3159,1.6907,0,-0.9969,-2.0401,-1.2797,0,0,-0.9724,0,0
"A_Trust",0,0,0.5628,0.5474,2.2067,0,-0.6209,0,-0.1257,0,0,0.7263,-0.1942,0.2667,0.957,0,0,0.7206,0,0,1.038,0.101,0,0,-0.6008,0,0,0,0,0,0,0.7471
"C_Org",0,0,-0.9498,0.4377,-0.1556,0,0,0,0,0,0,0.2195,0,0,0,0,0,0,0,0,0,-0.2678,0.2061,0,0,0,0,0,0.4128,0,0,0
"C_Prdctv",0.2149,0.2187,0,0,0,0,0.2099,0,0.2896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0064,0,-0.1062,0,0,0.11,0,0,0.3569
"C_Rspnbl",-0.3505,0,0,0.5547,-0.1677,0.3196,0.2126,-0.1789,0,0.1507,0,0,-0.0778,0,0,0,0,0,-0.4085,-0.2792,-0.3845,0.3444,0.0922,0,0.1586,-0.4087,-0.3573,0,0,0,0,0.4081
"N_Anxty",0,0.271,0,-0.4792,0.4347,0,0,0.1831,0,0,0.1629,1.295,-0.1548,-0.4955,0.4167,0,0,0.0711,0,-0.2369,1.1092,0.0189,0,0.5904,0,0.3151,0,-0.3116,0,0.2255,0,1.0576
"N_Depr",0,0.029,-0.1285,0,-0.0108,0,0.1327,0,0,0,0,0,-0.2926,-0.2806,-0.3978,0,0.2779,0,0.1417,0.0597,0,0,0.194,0,0.1609,0,-0.2553,0,-0.5507,0,0,0
"N_EmoVol",0,-0.3663,0,0,0,0,0.1987,0,0,-1.3245,0,0,0,0,0,0,0,-0.2804,0.3452,0,-0.0011,0,0,0.1457,0.5379,0,0,-0.2846,-0.2181,0,0,0
"O_IntCur",0.618,0,0.4429,0,0,0,0.1203,0,0,0.1296,0,0,0,0,0.1403,0,0,0.1056,0,0.1991,0.2835,0,0,0,0,0.13,0,0,-0.092,0.3903,0,0.1563
"O_AesSens",2.729,-4.2014,0,0,0,-1.1637,2.1491,0,-1.1151,0,0.7779,0,1.4464,0,1.7906,0,-0.8987,-1.423,0.4699,-1.5915,0,0,2.6299,0.5116,1.4292,-1.9422,0.6745,-2.2215,0,-1.6281,3.0407,0
"O_CrtvImag",0,0.2126,0,0,0.3004,0,0,-0.1217,0,0,0,0,0,0,0,0,0,0,0.3033,0,0,0,0,0,0,-0.1468,0,0,0,0,-0.3198,0
"angry",0.0759,0.0089,-0.1574,-0.6224,-0.3221,0,0,0,0.3523,-0.1296,-0.2423,-0.1714,-0.24,0,-0.2955,0,0.3723,0.0849,0,0,0,-0.3398,0,0.3215,0.2742,0.5463,0,0,-0.363,0,0,-0.4134
