"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,-0.5519,0.463,0,0,-0.4254,0,0,-1.8074,0,1.1213,0.6501,-0.2262,0.0123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0.3917,0,0,0,0,0,0,0,0,0,0,0,0,0.0824,0,0,0,0.2049,0,0,-0.3463,0.4655,0.409,0,0,0.1856,-0.5723,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0.3621,0.1563,0,0,0,-0.1785,0,0,0,0.8017,0.3837,0.4228,0,0.0528,0,0,0,0,-0.5145,0,-0.4056,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,-0.4929,0,0,0,0,0,0.2934,0,0,0,0,0,0,0,0.2185,-0.3571,0,0,0.3126,-0.3769,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0.4468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1442,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0.3136,0,0,0,0,0,-0.416,0,0.1655,0,-0.4978,0,0,0,0,0,0,0,0.0772,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0.0644,0.2863,-0.3267,0,0.3996,0,0,-0.1293,0,0,0,0.3965,0,-0.3355,0,0.0046,0.1961,0,0.2498,0,0,0,0,0.1097,0
"C_Prdctv",0,0,0,0,0,0,-0.3927,0,0,0,0,0.2878,0,0,0.0019,0,0.6579,0.2104,0,0,0,-0.2752,0,0.2801,0.4774,0.5213,-0.1833,0.2225,0,0,0.1973,0.403
"C_Rspnbl",0,0,0,-0.2036,0,0,0,0.5661,0,-0.4537,0,0,0,0,0,0.153,-0.3217,0,0,0,0,0.4931,0,0,-0.5036,0,0,0,-0.3737,0,-0.11,0
"N_Anxty",0,0,0,0,0,0.0826,0.086,-0.5493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1091,0,0,0,0,0,0
"N_Depr",0,0,0,-0.2909,0,0,0,0,0.1137,0,0,0.4373,0,0,0,0.4226,0.3654,0,0,0,0,0,0,0,0,0,0.2326,0,0,0,0,0
"N_EmoVol",1.5225,0,0,0,0,0,0.395,0,0,0,0,0,0,-0.5431,0,0,0,0,0,0,0,0,0,0,0,-0.7669,-0.8269,0.0561,0,-1.2028,0,0
"O_IntCur",-1.2496,0.6032,0,0,-0.3708,0.7931,0,0.2082,0,0,0,-0.3312,0,0,0,0,0,0,0.399,-0.6484,0,-0.4535,-0.3794,0,0,0,0,0.4542,-0.449,0.7295,0,0
"O_AesSens",0,-0.9174,0,0.0278,0,0,0,-0.5287,0,0,-0.2208,0,1.1537,0,0,0,0.768,0,-0.4411,-0.1575,-0.2007,0,0.5491,0,0,0.085,-0.2032,0.5458,0,0.5574,0,0
"O_CrtvImag",0,0,-0.8322,0,0,0,0,0,0,-0.313,0,0,0.686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3394,0
"angry",0,0.4997,0,0,0,0,0,-0.2585,0,-0.1384,0,0,-0.7308,0,0,0,-0.3812,0.3101,-0.362,0,0,0,-0.524,0,0,0,-0.7536,0.1952,0,0,0.4448,0.6717
