"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0.4582,0.1824,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1866,0,0,0,0,0,0,-0.2114,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,-0.2919,0,0,0,0,0,0,-0.0073,0,0,-0.2252,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.0108,0,0,0,0,0,0,-0.1827,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,-0.3237,0,0,0.2262,-0.2452,0,0,0,0,0,0,0,0,0,0,0,0,0,-8e-04,0,0,0,0,0,0,0.2079,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0.1906,0,0,0,0,0,0,0,0,-0.1315,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0.2356,0,0,0,0,0,0,0,0,0,0,0,0.178,0,0,0,0,-0.2637,0,0,0,0,0,0,0,-0.3271,0
"C_Prdctv",0,0,0,0,0,0,0.3134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0,-0.2503
"C_Rspnbl",0.3653,0,0,-0.1706,0,0,0.2205,0,0,0,0,-0.2201,0,0,0.5079,0,0,0,0,0,0,0,0.2731,0,0.0692,0,-0.4525,0,0,0,0,0
"N_Anxty",0,0,0,0,0.1993,0,0,0.1699,0,0,0,0,0,0,0,0.3055,0,0,0,0,0.3418,0,0,-0.2081,0,-0.1496,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3822,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0.5355,0,0,0.3616,0,0,0,0,0,0,0,0,0,0,0,-0.1832,0,0,0,0
"O_IntCur",0,0,0,0.2911,0,0,0,0,0,0,0,-0.6666,0,0,0,0,0,0,-0.6134,0,0,0,-0.3931,0.3937,0,-0.3877,0,0,-0.0338,-0.3397,0,0
"O_AesSens",0,0,-0.2368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0859,0,-0.5401
"O_CrtvImag",0,0.4482,0,0,0,0,0,0,-0.3544,0,0.1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2078,0
"angry",0,0,0,0,0,-0.1874,-0.2566,0,0,0,0.1988,0,0,0,0,0,0,0,0,0,0,-0.3242,0,0,0,0,0,0,0,0,0,0.2709
