"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0.5142,0,0,0,0,0,0,0,0.2595,0,0,0.3995,0.2747,0,-0.1533,0.6336,0,0,0,0.1639,0,-0.1331,0,0,-0.1599,0,0,0,0,0.0787,0
"E_Assert",0,0,0,-0.141,0,0,0.437,0,-0.3167,-0.1321,0,0,-0.2069,0,0.1855,0,0,-0.2114,0,0,0,0,0,0,0,0,0,0.294,0,0,0,0
"E_EnerLev",0,0,0,0,0,-0.1671,0,0.1494,0,0,0,0,0,0,0,0,0,0,0.1119,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0.5975,0,0,0,0,0,0,-0.5517,0,0,0,0,0,0,0.1886,0,-0.0038,0,-0.2913,-0.0327,0,-0.2352,0,0.3804,0,0.4567,-0.1088,0,0,0,0,0
"A_Rspct",0,0.0455,0,0.1962,0,0,0,0,-0.1265,0,0,0,0,0,0,0,0,0,-0.3186,0,0.0905,0.5436,-0.2848,0,-0.1954,-0.3245,0,0,0,0,0,0
"A_Trust",0,0,0,0,0.2439,0,0.1903,0,0,0,0,0,0.1404,0,-0.2978,0,0,0,0,0,0.2136,-0.4241,0,0,0,0,0,0,0.3256,0,-0.4514,0
"C_Org",0,-0.7215,0,0,0,0,0,0,0,-0.4512,0,0,0,0,0,0,0,0,0,-0.2969,0,0.2274,-0.2778,-0.734,0,0,0,0.8937,0,0,0,0
"C_Prdctv",0,0,0,0.553,0,0,0,0,0.3287,0,0,0,0,0,0,0,-0.659,0,0,0,0,0,0,-0.3054,0,0,0.289,0,0,0,0,0
"C_Rspnbl",0,0,0,0.3852,0,0,-0.4821,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1449,0.4228,0,0,-0.0898,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1803,0,0,0,0,0,0,0,0,0,0,-0.3573,0,0.2434,0,-0.5105,0,0
"N_Depr",0,0,-0.1878,0,0,0,0,0,0.2161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757,0,0,0,0,0
"N_EmoVol",-0.0458,0.4309,0.3842,0.1445,0,0,0.2454,0.4771,0,0.2223,0,0,-0.3286,-0.0137,-0.3644,0.6434,0.3059,0,0,0.2165,0,0,0,0,0,-0.3901,0,-0.8205,0,-0.3675,-0.1034,0
"O_IntCur",0,0,0,-0.5147,0,0,0,0,0,0,0,0,0,0,0.2401,0.2981,0,0,0,0,0,0,0,0,0,0.2028,0,0,0.0361,0.2049,-0.1543,0
"O_AesSens",0,0,0,0,0,-0.1259,0,0,0,-0.432,0.1374,-0.1498,0.3809,0,0,0,0,0,0,0,0.1943,0,0,0,0,0,0,0,0,-0.4807,0,0
"O_CrtvImag",0,0,0.2805,0,0.2029,0,0.1574,0,0,0,0,0,0,0,0,0.0955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1689,0
"angry",0,0,0,-0.259,-0.1706,-0.0712,0.0789,0.6037,0,0,0,-0.6331,-0.0954,-0.1532,0,0,0.5321,0.3407,-0.08,0,0,-0.3753,0.086,0,0,0,-0.9298,0.3483,0,0,0,-0.2728
