"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,0,0,0.1735,-0.4092,0,0,0,0,0,0.9011,0,0,-0.4518,0,0.4995,-0.5578,0,0.6351,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,-0.584,0,0.6525,0,-0.4502,-0.3617,0,0,0,0.0875,0,0,0,-0.3434,-0.2035,0,0,0,0.551,0,0,0,0,-0.2307,-0.3745,0,0,0
"E_EnerLev",0,-0.1393,0,0,0.2041,0,0,0,0,0,0,0,0,0,0.0041,0,0,0,-0.0546,0,0,0,0,0,0.4004,0,0.3946,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0491,0.1669,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.4202,0,-0.3826,0,0,-0.3202,-0.2267,0,-0.1707,0.1797,-0.2748,0,0,0,0,0,-0.1769,-0.3232,-0.3672,-0.166,0.1629,0,0,0,0,-0.1306,-0.1788,0,0,0,-0.8367
"A_Trust",0,0,-0.1599,0,0,0,0,0,0,0,0,0,0,0,0,-0.2361,0,0,0,0,0,0.2422,0,0,0,0,0,0,0,0,0,0
"C_Org",0,-0.3411,0,0,0,-0.2734,0,0,0.5579,0,0,0.4452,0,0.5043,0,0,0,0,0,-0.2692,0,0.4187,-0.014,0,0,0,-0.4575,0,0,0,0.5994,0
"C_Prdctv",0.1285,0,0.2875,-0.0794,0,0.1596,0,0,0,0,-0.63,-0.2396,0,0,0,0,-0.2666,0,0,0,0,0,0,0.3707,0,0,0,0,0,0,0,0
"C_Rspnbl",-0.5127,0,0,0,0.4452,0.2504,0,-0.3191,0,0,0,0,0.1815,0.5409,0,0,-0.8082,0,0.4888,0,0,0,0.181,0,0.2716,0,0,0,0.2173,0,0,0.2937
"N_Anxty",0.6171,0,0,0,0,-0.1469,0,0,0,0,0,0,0,0,0.2483,0,0,0,-0.5351,0,0,0,0.4826,0,-0.5338,-0.4348,0,0,0,0,0.2539,0
"N_Depr",0,-0.4826,0,0.3853,0,0,-0.1169,0,-0.6042,0,0,-0.345,-0.3666,0.3484,0.8358,0,-0.1914,0,0.3044,0.346,0,0,0.6435,-0.5603,0,-0.5961,-0.2802,-0.3904,-0.0137,-0.8734,0,0.6578
"N_EmoVol",-0.027,-0.4644,0,0,0,-0.2332,0,0,0,0,0,0,0,0,0.291,0,0.2131,0.3567,0,0,0,0,0,0,0,0,0,-0.0039,0,-0.5393,-0.2467,0
"O_IntCur",0,-0.2455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1682,0,-0.2061,0
"O_AesSens",-0.5447,0,0.3374,0,0,0,0,0,0,-0.8063,0,0,0,0,0,0,0,0,0,0,-0.2618,0,0,-0.2674,0,0,0,0,0,0.4248,0,0
"O_CrtvImag",0,0,0,-0.1865,0,0,0,0.452,0,0,0,0,0,0,0,0,0,0,0,0,0.1384,0,0,0,0,0.2044,0.1283,0,0,0.3998,0.0829,0
"angry",-0.2934,0,-0.1569,-0.2209,0,0,-0.2488,0,0,0.1793,0,0,0,0,0,0,-0.1821,0,0,0,0,0.3763,0,0,0,0,0,0,0,0,0,0.169
