"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,-0.2111,0.279,0,0,0,0,0,0,0,0,0,0,0,0.1008,0,0,0,0,0,0,0,0,-0.2615,0,0,0,0,0.2401,0
"E_Assert",0,0,0.346,0,0,0,0,0,0,0,0,0,0,-0.2324,0.2387,0,0.3589,-0.1315,0,0,0,0,0,0.2333,0,0,0,0,0,0,0.5292,0
"E_EnerLev",0,0,0,0.2987,0,0,0,0.2224,0,0,-0.3072,0,0,0.2218,0,0,0,0,0.5341,0,0,0,-0.2805,0,0,0,0,0,0,-0.2453,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4236,0,0,0,-0.3147,0,0,0,0,0,0,0,0
"A_Rspct",0,-0.1523,0.6201,0.0599,0,1.0523,0,0,0,-0.2511,0,0,0.2752,-0.6391,0,-0.1151,0,0,-0.3321,0,0.0685,0,0.3672,0.0097,0,0.5883,0,0,0,0.0855,0.6513,-0.337
"A_Trust",0,0,0,0,0,0,0.9304,-0.4363,0,0,0,0,0,0,0,-0.3279,0,-0.2454,0,0,0,0.4231,-0.5304,0,0,-0.2332,-0.0162,0,0,0,-0.2834,0.1223
"C_Org",0,0,0,0,-0.6851,0,0,0.4505,0,0,0,0,0,0,0,0,0,0,0,-0.3321,0,-0.2802,0.2845,0,0,-0.3318,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0.4823,0,0,0.1656,0,-0.1749,0,0,0,0,-0.4671,0.2335,0,0,0,0.0155,0,0,0,0.3299,-0.4981,0,0.367,0
"C_Rspnbl",0.2713,0,0,0,-0.3479,0.3535,0,0.2078,0,0,-0.6135,0,0,0,0,0,0,0,0,0.4955,-0.2304,0,-0.4526,0.3413,-0.0972,0.3327,-0.6031,0,0,0,0,0
"N_Anxty",-0.2856,0,0,0,0,0,0,0,0,0,0,0,0,-0.3147,0,0,0,0,0,0,0,0,0,0,0,0.2958,0,0,0.2534,0,0,0
"N_Depr",0,0,0,0,-0.2944,0,0,0,0,0,0,0,0,-0.4062,0,0,0,0.2825,0,0.3228,0,0,0.1735,0,0,0.3116,-0.0609,0,0,-0.2003,0,0.3636
"N_EmoVol",0,0,0,0,0,0.5315,0,0,0,0,0,0,0,0,0,0,0,0,0.5656,0,0,0,0,0,0.2096,0,0.4399,0.0374,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,-0.3637,0,0,0,0,0,0,0,0,0.3854,0,0,0.3957,-0.208,-0.2253,-0.6121,0,-0.2719,0,0.1632,0,0,-0.2678
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0.2134,0,0,0,0,0,0,0,0,0,0.3256,0,0,0,0,0,0,0,-0.1978,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0.4021,-0.1821,0,0,0,0,0,0,0,0,0,0,-0.3707,0,0,0,0,0,0,0,0,0,0.0372,0
"angry",0,0,0,0,0,0,0,-0.3519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1584
