"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0.2566,0,0,-0.1748,0.0016,0,0.2191,0,0.1354,0,0,0,0,0,0,0,0,0,0.0397,0.5846
"E_Assert",0,0,0,-0.3899,-0.0337,0,0,0,0.0298,0,0,0,0,0,0,0,-0.1679,-0.105,0,-0.2453,0,0,0,0,0,0.2177,0,0,0,0,0,0
"E_EnerLev",0.3376,0,0,0.1436,0,0,0,-0.2752,0,0,0,0,0,0,0.2513,0,0,0,-0.0673,0,0,0.2984,0,0,0,0.2281,0,0,0,0,0,0
"A_Cmpn",-0.2959,0.6688,-0.2995,0,0.508,0,-0.1287,0.2854,0,0,0.2071,-0.4084,0,-0.283,-0.8347,-0.4803,0.1633,0.2309,0.7086,0.328,0,0.7153,0,0,-0.6594,0,0,0,0,0,0.8109,0
"A_Rspct",0,0,-0.3506,-0.4064,0,0,0,0,-0.1833,0,-0.7483,0,0,0.3793,0,0,0,0,0.1994,0.1533,-0.8535,0,0,-0.3068,0,1.2652,0,0,0,0,0,0
"A_Trust",-0.2172,0,0,-0.3446,0,0,-0.7761,-0.084,0,1.0031,0.1215,-0.2069,-0.5076,0,0,0,-0.282,-0.083,0.294,-0.1918,0.8461,0.5106,0.7921,0,-0.8677,-0.1933,-0.2535,-0.5937,0.1661,-0.031,0,0.9885
"C_Org",0,0,0,0,0,0,0,0,0.1192,0,0,0,0,0,0,0,0,0,0.3067,0.194,0,0,0.1159,0,-0.2567,0,0,0,0,0.2181,0,0.4506
"C_Prdctv",0.1454,0,0,0,0,0,0,0,0,-0.2483,0,0,0,0,0,0,0,0,0,0,0,0,-0.3968,-0.1832,0,0,0,0,0.2216,0,-0.3694,0
"C_Rspnbl",0,0,0,0.566,0,0,0,0,0,0,0,0,0,0,0.2382,0,0.2094,0,-0.3226,-0.1651,0,0,0,0,0.265,0,0,0,0,0,0,0
"N_Anxty",0,0,-0.225,0.3769,0,0,0,-0.1662,-0.046,0,1.1007,0,0.1452,0,0,0,0.3548,0,0,0,0,0,-0.8501,0,0.6329,-0.5039,0,0,0.126,0,-0.1389,0
"N_Depr",-0.4873,0.3962,0,-0.3876,0.3803,0,0.2602,0.4291,0,-1.2039,0,-0.4318,0.2831,-0.4107,0,0,0.2899,0,0,0.3219,-1.1663,-0.4014,0,0,0,0.4817,1.2023,0,0,0,0.5404,-0.5614
"N_EmoVol",0,0.1924,0,0,0,0,0,-0.2527,0,0,0,0,0,0,0,0.4733,0,0,-0.1391,0,0,0,0,0,0,-0.3209,0,-0.0867,0.3949,0,0,0
"O_IntCur",-0.2979,0,0,0,0.1173,0,0,0.3725,0,0,0,0.182,0,0,0,0,0,0,-0.2157,-0.216,0,0,0,-0.2449,-0.2536,0,0,-0.4849,-0.1783,0,0.489,0.3774
"O_AesSens",0,0,0,0,-0.209,0.5241,0,0,0,0,-0.1835,0,0,0,0,0.3254,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1714,0.2976,0
"O_CrtvImag",0,0,0,0.4572,-0.2163,0,0.2922,0,0,0,0,0,0,0,0,0,0.2276,0,0.1577,0,0,0,0,0,0.1951,0,-0.6446,0,0,0,0.119,-0.1537
"angry",0,-0.262,0,0,-0.3032,0.4437,-0.1819,0.3595,0.3676,0,0.6077,0,0,-0.435,0,0,0,0,0.2272,0,0,0,0,0,0,0,0,-0.2546,0,0.2327,0.3574,0.0715
