"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0.3517,0,0,0,0,0,0.2057,0,-0.4303,0,0,0,0,0,0,-0.0188,0,0,0,0,0,0,0.2749,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.48,0,0.0562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,-0.3561,0,0,-0.4589,0,-0.4559,0,0.2636,-0.6215,0,1.0502,0,0,0,0.496,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,1.5829,-0.754,0,0.846,-1.1305,-0.8288,-3.1276,1.529,2.2255,0.5209,-0.4474,-0.4823,0,1.1904,-3.1765,2.8809,1.2828,0,-0.4844,0,-0.8659,0,-1.4846,0.2679,2.0646,0,2.3196,0,0,-0.1828,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,-0.2938,0,0,0,0,0,0,0,0,0.2853,0.0798,0,0,-0.1882,0,0.3941,0,0,0,0,0.4575,0
"A_Trust",0,0.2007,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3894,0,0.3131,0,0,0,0.0541,0,0,0,0,0,0,0,0,0,0
"C_Org",-0.1875,0.4098,0,0,0,0,0,0.146,0.3248,0,0,0,0,0,0.3935,0,0,0,0,0,0,0,-0.0527,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0.7582,0,0,-0.8838,0,0,0,0,0,0,0,0,0.5471,0,0,0,0,0,0,0,0.3137,0,0,0,0,0,-0.3743,0,0
"C_Rspnbl",0,0,0,0,0,0.2889,0,0,0,0,0,0,0,-0.168,0,0,0,0,-0.1985,0,0.1999,0,0,0,-0.0117,0,0,0,0.2572,0,0.2707,0
"N_Anxty",0,0,0,-0.4399,0,0,0,0,-0.185,0,0,0,0,0,-0.8431,0.2024,0,0,0,-0.2919,0,0,0,0.0986,0,-0.5751,0,0,0,0,0,0
"N_Depr",0,0.1972,0,0,0,0.3695,0,0.135,0,0,0,0,0,0,0,0.5236,0,0,0,0.3682,0,0,0,0,-0.1823,0,0.2778,0,0,0,0,0
"N_EmoVol",-0.2271,0,0,-0.0828,0,0,-0.338,0,0,-0.2437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2711,0,0,0,0.1848
"O_IntCur",0,-0.2814,0,0,0,0.1859,0,0,0,0.4054,0,0,0,0,0,0,0.2558,0,0,0.1343,0.1493,0,0,-0.7692,0,0,0,0,-0.2961,0,0,0
"O_AesSens",0.2977,0,0,0,0,-0.1935,0,0,0,0,0,0,0.164,0,0,0.5062,0,0,0,0,0,-0.2388,0,0,0,-0.1731,0,0,-0.2375,-0.3269,0,0
"O_CrtvImag",0,0.7371,-4.1658,0,0,0,-1.2126,0,0,0,0,0,0,0,0,0,1.4532,0,0,0,0,0,0,0,-1.5328,0,0,0,-2.0222,0,1.6613,0
"angry",0,0.3127,0,0.7227,0,0,0.2837,-0.2168,0,0,0,0,0,-0.1154,0,0,0.1813,0,0,0,0,0,0,0.3362,0,0.549,0,0,0,0.3829,-0.3488,0.6266
