"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,0,0,-0.28,0,0,0,0,0,0,0.5486,0,0,0.357,0,0,0,0,0,0,0.3006,0,0,0.1392,0,0,0,-0.3494,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1771,0.2922,0,-0.1407,0,0.3051,0,0,0,0,0,0.1778,0,0.1477,0.4515,0,0,0
"E_EnerLev",-0.467,0,0,0,0,0,0,-1.7562,0,0,0,0,0,0,0,0,0,0,0.3807,0,0,0.5847,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0.2609,0,0,0,0.2182,0,0,0,0.7332,0,0,0,0,0,-0.09,0,0,-0.4251,0,0,0,0.3969,0,0,0,0,0
"A_Rspct",0.0887,0,0,0,0,0,0,0,0,0,0,0.8821,0,0,0,0,0,0,0,0,0.2997,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0.2628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2981,-0.2064,0,-0.3777,0,0,-0.1782,0,0,0,0.3211,0,0,-0.4112,-0.0807,0,-0.1805
"C_Org",0,0,0,-0.2059,0.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3162,0,0,-0.0594,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,1.3618,-0.4728,0,0,0,0,0,-0.1564,0,0,0,0,0,0,0,-0.7039,0,-0.4282,0,0,0,-0.0928,0.5096,0.625,0.3232,0,0,0,0,-0.6064
"C_Rspnbl",0,0,0,0,0,0,-0.2924,0,0,-0.3151,0,0,0,0.1688,0,0,0,0,0,0,0,0,0,0,0.0063,0,0,0,0,0,0,-0.2681
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1203,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,-0.4955,0,0,0,0,0,0,0,0,-0.3696,0,0,0,0,0.2316,0,0,0.337,0,0,0,0.1736,0,0,0,0,0.3618
"N_EmoVol",0.7813,-0.4542,0.0489,0.3465,-1.0281,-0.4732,0.1755,0,0,0,0.3814,0,0,-0.141,0.0682,0.3131,0,0,-0.5235,0.5701,0,0.1372,-0.2444,-0.1533,0,0.3477,0,0.078,0,-0.1907,0,-1.2061
"O_IntCur",0,0,0,0,0.3453,0,-0.4634,0,0,0,-0.2256,0,0,0.2976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267,0,0,0
"O_AesSens",0,0,0,-0.62,0,0,0,0,0,0,0,-0.3659,-0.5118,0,0.5857,0,0,0,0,0,0,0,0,-0.5118,0.4637,0,0,-0.6067,0,-0.2941,0,0
"O_CrtvImag",0,0.3028,0,0,0,0,0,0,0,-0.2277,0.2972,0,-0.0928,0,0,-0.6246,0.5715,0,0,0,-0.7393,-0.53,0,-0.2815,0,0,-0.4027,0,0,0,-0.4498,-0.331
"angry",0,0,-0.2756,0,0,0,0,0,0,0.3058,0,0,0.266,0,0,0,0,0,0,0,-0.6781,0,0,0,0,0,0,0,0,0.2297,0,0.2146
