"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0.5891,0,0,0,0,0,0.3981,0,0,0,0,-0.2855,0,0,-0.1397,0,0,0,0,0,0,0,0,0,0,0.239,-0.5115,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152,0,0,0,0,0,0,0.3593,0,0,0,0,0,0,0
"E_EnerLev",0,0.2104,0,0,0,0,0,0,0,0,0,0.4839,0.2978,-1.4086,0,0,0.4949,0,0.2659,0,0,0,0,0,0,-0.2702,0,0,0,0,0.4949,0
"A_Cmpn",0,0.2901,-0.2009,0,0.2565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1787,0,0,0,0,0,0,0,0,0,0,0,-0.2699
"A_Rspct",0,0,0,0,0,0,0,0,0,0,-0.1366,0,0,-0.1493,0.2864,0,0,0,0,0.1579,-0.0456,0.3067,0.2795,0,-0.1568,0,-0.6498,0,0,0.5821,0,0.1997
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3457,0,0,0,0,0.1364,0.2427,0,0,0,-0.2806,0,0,0.2946,-0.2906,-0.4561
"C_Org",0,0,-0.1859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3466,0,0,0,0.0138,0,0,0.2958,0,0,0,0,0,0
"C_Prdctv",0.2852,-0.2481,0.4431,0,0,0,0,0,0,0,0,0,0,0,0,-0.2572,0,0,-0.3496,-0.2482,0,0.6597,0,0.0249,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.264,0,0,0,0,-0.505,0,0.3273,0,0,0,0,0.327,0,0.3458,-0.2499,0.2282,0,0,-0.0769,0,0,0,0,0,0.2696,0
"N_Anxty",0,0,0,0,0,0,0,0,-0.2951,0,0,0,0,0.2219,0,0.43,-0.1631,0.3283,0,0,-0.2343,0,0.3648,0,0,-0.1398,0,0,0,0.339,0,-0.3251
"N_Depr",0.5567,0,0,0,0,0,0,0,0.3942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3433,0,0.2324,0.14,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0.234,0,0,0,0,0,0,0,0,0,0,0,0,0.1522,0,0,0,0.3395,0,0,-0.2925,0
"O_IntCur",0,0,0.2659,0,0,0,0,0.3046,0,0,0,0,0,0,0,0,0,0,0,0.1704,0,-0.5478,0,0,0.2854,0.2934,0.2398,0.4968,-0.3393,0,0,-0.7064
"O_AesSens",0.8852,-0.1017,0.8528,-0.6522,-0.3775,-1.6868,-1.0524,0.6546,0.6927,0,1.3078,-0.7328,0.2973,0,1.2232,0.3104,0,-0.6753,0,-0.4117,0.1784,0,0.8268,0.7414,-0.4842,0.4968,-0.5262,0.1778,0,1.4393,-1.6319,-2.2014
"O_CrtvImag",0,0,0.5968,0,0,0,0,0,0,0,0,0,0,0,0,0.5752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574,0
"angry",-0.348,0,0,0,0,0,0.1904,0.2311,-0.2304,0,0,0.5054,0.1449,0,-0.7926,0,0,0,0,0,0.1706,0,-0.6989,0,0.2225,-0.3144,0,0.2283,0,-0.2946,0,0.4301
