"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,-0.5923,0,0,0.3525,0.2627,0,0,0,0,0,0,0,0.2286,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0.2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0361,0,0.3055,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683,0,0,0,0,0,0,0,0,0.2864,0,0.2501,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1899,0,0,0,0,0.0869,0,0,0,0,0,0,0,0,0,0.2406,0,0
"A_Rspct",0.756,0,0,0,0,0,0,0,0,0,0,-0.1959,0,0,0,0,0,0,0,0.2579,-0.0465,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0.335,0,0,0,0,0,0,0,0,0,0,-0.1851,0,0,0,0,0,0,0,0,0,-0.1451,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.2906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0.2736,0.2656,0,0,0,0,0,0,0,0,0.0439,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341,0,0,0,0,0,0.2504,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2486,0,0,0,0,0,0,0,0,0,0,0,0,0.0163,0,0,0,0,0.3932
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2286,0,0,0,0,-0.1068,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0.2171,0,0.3314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0
"O_AesSens",0,0,0,0,0,0,0.2172,0,0,0,0,0,0,0,0,0,0,0.3022,0,0,0,0,0,0.2041,0,0,0,0,0,0.2578,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3321,0,0,0,0.0774,0
"angry",0,0,0,0,0,0,0,0,0,0,0.6779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3022
