"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,0,0.0959,0,0,0.1404,-0.3155,0,0,0,0,0,0.1377,0.559,0,0,0.1827,0,-0.452,0,0.1718,-0.2162,0,-0.1437,0.6651,0,0,0,0.2603
"E_Assert",0,0,0,0.2886,0,0,0,0.3308,0,0,0,0,0,0,-0.1456,0,0,0.1103,0,0.2671,0.2287,0,0,0,0,0,-0.4302,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,-0.1985,0,0,0.468,-0.1672,0,0,0,0,0,0,0,0,0.0458,0,0.2486,0,0,0,0,0,0.1542,0,0,0,0,0
"A_Cmpn",0.1882,0,-0.1672,0,0,0,0,0,0,0,0,-0.223,0,0,0,0,0,0,0,-0.1973,0,0,0,0,0,0,0.5102,0,0.5063,0,0,0
"A_Rspct",0,0,0.2064,0,0,0,0,0,0,0,0,0,0,0,0.1617,0,0,0,0,0,-0.2962,0,0,0,0,0,0.2567,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0.3625,0,0,0,0,0,0,0.0843,0,0,-0.1968,0,-0.2177,0,-0.1644,0.4639,0,0.1711,0,-0.4105,0.3888,-0.4938,0,-0.5777,-0.0103,-0.9575,0,-0.2394,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3412,0,0.2296,0,0,-0.3347,0,0,0,0,0.1092,0.3257,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,-0.1569,0,-0.2323,0,-0.5235,0,0,0,0,0,0,0,0,0,0,0.2132,0,0.2249,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0.2149,0,0,0.2574,0,0,0,0.3663,0,0,0,0,0,0,0.147,0,-0.1732,0,0.1953,0,0,0,0,-0.3046
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1238,0,0,0,0
"O_IntCur",0.4887,0,0,0,0,-0.7457,-0.3248,0,0,0,0,0,0,-1.0588,0.4281,0,0,0,0,0,0,0,0,0,0,0,0.2432,0,-0.0899,0,0,0
"O_AesSens",0,0,0,-0.4123,0,0,0,0,0,0,0.3281,0,1.1192,0,0,0,0.3833,0,0,0,0,0,-0.4716,0,0,0,0,0,0,-0.573,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156,0
"angry",0,0,0,0,0,0,0,0,0,0.14,0,0,0,-0.2982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0943
