"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0.5004,0,0,0,0,0,0,0,0,0,-0.3694,0,0,0,0,-0.0019,0,0,0,0,0,0,0,0,0,0.2914,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0.3982,0,0,0,0,0,0,0,0,0.0388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0.3517,0,0,0,0,0,0.2848,0,0,0,0,0,0,0,-0.2794,0,0,0,-0.0748,0,-0.2152,0,0,0,0,0,0,0,0.23,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0641,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0.2423,0,-0.3531,-0.2493,0,0,0,0,0,0,0,0,-0.0605,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.3502,0,0,0,0,0,0,0,0,0,0,-0.7187,0,0,0,0,0,0,-0.4116,-0.3087,0,0,0,0,0,0,0,0,0,0
"C_Org",-0.243,0.2999,0,0,0,0.3196,0,0,0,0,0,0,0,0,0,0,-0.2534,0,0,0,0,0,0.2613,0.3393,0,0,0,0,0,0,0,0
"C_Prdctv",-0.3062,0,0,0.23,0,0,0,0,0,0,-0.201,0,0,0,0,-0.3275,0,0,0,0,0,-0.2444,0,0.2332,0,0.5075,-0.2497,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0.2484,0,0,0,-0.3033,0,0,0,0,0,0,0,0,0,0,0,0,-0.1099,0,0,0,0,0,0.3125,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2523,-0.3364,0,0,0,0,0,0,0,0,0,0,0.0743,0,0,0,0,-0.2482,0
"N_Depr",0,0,0,-0.2246,0,0,-0.3803,0,0,0,0,0,0,0,0,0,-0.3052,0,0,0,0,0,0,0,0,0,-0.1634,0,0,0,0,0
"N_EmoVol",0,0.3494,0,0,0,0,-0.2666,-0.4862,0,0,0,0,0,0,0,0,0,0,-0.3084,0,-0.2283,0,0,0,0,0,0,-0.1832,0,0,0,-0.2234
"O_IntCur",0,0,0,0,0,0.2667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2274,0,0,0,-0.0016,0,0,0
"O_AesSens",0,0,0,-0.2298,0,0.8595,0,0,0,0,0,0,0,0,0,0,-0.4967,0,0,0,0,0,0,0,0.2976,0,-0.248,0,0,-0.368,0,0
"O_CrtvImag",0,0,0,0.3123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142,0
"angry",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2302,0,0,0,0,0,0,0,-0.4255,0,0,0,0,0,0,0,0,0,-0.0073
