"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,-0.3948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0,0,0,-0.3315,0,0,-0.268,0,-0.2253,0,0,-0.2142,0,0,0
"E_Assert",0.3384,0,-0.229,-0.292,-0.4321,0,0.221,0,-0.182,-0.0021,0,0.341,0,0,0,-0.463,0,0.0057,0,0.2412,-0.3857,0,-0.3481,0,0.4459,0.1493,0.1526,0,0,0.7147,0,0.4771
"E_EnerLev",0,0,0,0,0,0,0,0.434,0.3966,0,0.5593,0,0,0,0,-0.1079,-0.1638,0.2797,-0.3619,0,0,0,0,0,0.1939,-0.3696,0,0,0,0,0,0
"A_Cmpn",0,0.2972,0,0,-0.1498,0.8395,0,0,0,0,-0.0044,0,0,0.2853,0,0,0,-0.0226,-0.2316,-0.0639,0,0,0,0,-0.1529,0,0,0,-0.1953,0,0,0
"A_Rspct",0,-0.1312,0,0,0,0,0,0,0,-0.4046,0,0,0,-0.846,0.0391,0,0,0,0,0,-0.4262,-0.1295,0,0.363,0.0054,0,0,0,0,0,0,0
"A_Trust",-0.4297,0.3596,0.3591,-0.5734,0.3707,0,0,-0.7488,0.2049,0,-0.1549,0.0045,0,0,-0.5592,0,0.4051,-0.4395,0,0.3004,0.1615,0.1051,0.4432,0.1805,-1.0236,0.2352,0.2562,0.2077,-0.0642,0,0.1286,0
"C_Org",0,-0.0389,0,-0.1474,-0.2091,0,0,0.4771,0,0,0,0,0,0,0.0646,0,-0.1611,0.4092,0,0,0,-0.2524,0.0125,0,0,-0.1956,0,0,-0.2308,-0.1741,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0.2184,0.1819,0,0,-0.324,0,0.3217,0.1203,0.3418,0,0,0.2467,0,0.4177,0,0.1657,0,-0.0813,0,0,0,0,0,0
"C_Rspnbl",0.3631,0,-0.5246,0,0.3153,-0.2247,0,0.5834,0,0,-0.4003,-0.9993,0,-0.4644,0.2941,0,-0.5887,0,0.4727,0,0,-0.2855,0,-0.4346,0.2411,0,0.5622,0,0.8114,-0.4288,0,-0.3034
"N_Anxty",0.0252,0,-0.4888,0,0.2986,0,0,0,0,0,-0.3149,0.2183,0,0,0,0,-0.1269,0,0,-0.2499,0,-0.2338,-0.0453,0,0,0.0869,0,0,0,0,-0.3399,0
"N_Depr",0,0,-0.5526,0,-0.3661,0,0,0.2291,0.1632,0.3589,0,0.3433,-0.5828,0.3288,0,-0.3043,0,0,0,0,0,0,0,0,0.2208,0,0.6451,0,0.093,0,0,0
"N_EmoVol",-0.2062,0,-0.1345,0,0,0,-0.1375,0,1.1043,0,0,0,0.6132,0,0,0,0,0,-0.4398,0,0.5722,0,0,0,0,-0.6667,0,0.7058,0,-0.5892,-0.3441,0
"O_IntCur",0,0,0.2352,-0.2658,0.3741,0,0,0,0,-0.3828,0,0,0,0,0,0,0,0,0.1546,0,-0.3515,0,0.3052,0,-0.1295,0.1687,0.1469,-0.2449,-0.1914,0,0,-0.1923
"O_AesSens",-0.0817,-0.3378,0.4852,-0.7651,0.5405,-0.3555,0,-0.2715,0,0.2887,0,0.9728,-0.6278,0,-0.3541,-0.5413,-0.0925,0,-0.1597,0.3897,-1.0705,0.2707,0.616,0.2363,-0.5078,0.7531,0.575,-0.31,0,0.8057,0.6048,0
"O_CrtvImag",0,-0.225,-0.2693,0.2024,0,0,0,0,0,0,0,0,0,0,0,-0.5309,0,0,0,0.2733,0,-0.1147,0,0,0,0.2103,0.4289,0.4138,0,0.3023,0.0385,-0.1055
"angry",-0.275,0.2975,0,0,0,0,0,-0.1217,-0.1132,0.2754,0.4255,0,0,0,0,0,0,0,0,0,0.2181,0,0,-0.1519,0,0.1714,0.474,0,0,0,0.1333,-0.2833
