"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,-0.473,0,0,0,0,0,0,0.2714,0.0672,0,0,0,0,-0.2924,0,0.007,0,0.2726,0,0,0,-0.3024,0,0.2474,0,0,0,0,0.2785,0,0
"E_Assert",0,0,0.1714,0.2123,-0.3669,0,0,0,0,0.6832,0.1107,-0.2497,0,0.2354,0,0,0,-0.1792,-0.4261,-0.1598,0,0,0,0.6479,0.4612,-0.2375,0,-0.2268,0,0.2872,0,-0.3783
"E_EnerLev",0,0,0,0,-0.1237,0,0,0,0,0,0,0,0,0,0,0,0,0.3753,0.0376,0,0,0,0,0,-0.2158,0.2145,0,-0.2336,0,0,0.3126,0
"A_Cmpn",-0.4802,0,-0.1697,0,0.2792,0,0,0,0,0.0586,0,0.2443,0,0,0,-0.5179,0,0,0.3286,0.0692,0.2722,0,0,0,0,0,-0.1734,0,0,0.2888,0,0
"A_Rspct",0,0,-0.9101,0,0,0,1.9936,0,0,0,0,-0.5468,4.2137,0,0,0,0.5108,0,-0.6231,0,-2.3917,0,0,0,0,0,0,0,0,0,2.2966,-2.4485
"A_Trust",0,0,0,0,0.1497,0,0,0,0,0,0.1966,-0.2934,0,0,0,0,0,0,0,-0.2798,0,-0.0532,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0.2055,0,0,0,0.4041,0,0,0,0,-0.0976,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3573,0,0,0,0,0,0,0,0,-0.1814,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,-0.3804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0509,0,0,0,0,0,0,0
"N_Anxty",0,0.0811,0,-0.4203,0.2885,0,0,-0.1203,0.3677,0,0.3967,0,0,0,0.1079,0,-0.2121,0,0,0,0,0,0.0859,-0.0984,0,0.0796,0,0.399,0,0,0.1975,0.3546
"N_Depr",0,-0.3805,-0.2234,0,0,0,0,0,0,0,0,0,-0.247,-0.0741,0.2143,0,0,0,0,0,0,0,0,0,0,0,0.2402,0,0.3822,0,0,0
"N_EmoVol",0,0,-0.1725,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2095,-0.3115,-0.3241,0,0,0,0,0,-0.3186,0.4178,-0.662,0.0777,0,0,0,-0.222
"O_IntCur",0,0,0,0,-2.1776,0,0.5954,-0.3628,0.5098,0,0,-0.4087,0,0,0,0,0.6808,0,0,0,0,0,0,0,0,0,0,0,-0.4172,0,0,0
"O_AesSens",0,0,0,-0.4397,0,0,0,0,0,0,0,0,0,0,-0.24,0,0,0,0,0,0.3323,0,-0.2484,0,-0.1762,0,0,0,0,0.2862,0,-0.1439
"O_CrtvImag",0,-0.1969,-0.4184,0,0,0,0.2942,0,0,0,-0.3829,0,-0.2915,0,0,0,0,0,0,-0.3444,0,0,0,0,0,0,0,0,0,0,0.2041,0
"angry",0,0,0,0,0,0,0,0,0,0,0,0.3414,0.458,0,0,0,0,0,0,0,0,0,0,-0.3916,0,0,0,0,0,0.2416,0,-0.3155
