"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,-0.2324,0,0,0,0,0,0,0.1917,0,0.3568,0,0,0,0,0,0,0,-0.2101,0.3216,-0.2432,-0.2609,0,0
"E_Assert",0,0,0,0,-0.4609,0,0,0,0,0,0,0,0.1366,0,0.2635,0,0,0.3658,0,0,0,0,0,0,0,0,0,0,0,-0.3492,0,0
"E_EnerLev",0,0.2685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3692,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0.2573,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.5436,0,0,0,0.3289,0,0,0,0,-0.2385,0,0,0,0,0,0,0,0,0,-0.1112,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0379,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1288,-0.2506,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0.249,0,0,0,0,0,0,0,0.3345,0,0,0,0,-0.1992,0,-0.1227,0,0,0,0,-0.2583,0,0,0
"C_Rspnbl",0,0,0.5107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2324,0,0,0,0.044,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0.3294,0,0,0,0,0,0,0,0,0,0,0,0,0.2305,0,0.2019,0,0,0,0,0,0
"N_Depr",0,0,-0.2684,0,0,0,0,0,-0.2133,0,0,0.3338,0,0,0,0,0,0,0,0,0,0,0,-0.2,0,0,-0.1609,0,0,0,0,0
"N_EmoVol",0,0,0,-0.6045,0,0,0,-0.2079,0,0,0,0,0,0,0,0,0,0,-0.1816,0,0,0,0,0,0,0,0,-0.077,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,-0.3275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2362,0,0,-0.0629,0,0,0
"O_AesSens",0,0,0.3143,-0.2065,0,0,0,0,0,0,0,0,0,0,0,-0.3301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,-0.2269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1269,0
"angry",0,0,0,0,0,-0.4952,0,0,-0.2894,0,0,0,-0.2033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0331
