"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,-0.2208,-0.0173,0,0.1241,0,0,0,0,0,0.4137,-0.1954,-0.3154,0,0.3311,-0.413,0,0.1152,-0.327,-0.2478,0,-0.3663,-0.1667,0,0,0.593,0,0,0.1789,-0.2366
"E_Assert",0.3351,0,0,0,0,0.1321,0,0.08,0,0,0,0.661,0,0,0,0,0.1891,0.0227,0.1463,-0.4284,-0.0924,0,0,0,0,0.5632,-0.0606,-0.2463,0,-0.2526,0,0
"E_EnerLev",0,0.1964,0,0,0,0,0,0,0,0,-0.0171,0,0,0.2392,0,0.2315,0,0,-0.2176,0.3314,0,0,0,0.2222,0,0,0,0,-0.2655,0,0,0
"A_Cmpn",0,0,0,0,0.3596,0,0,0,0.4369,-0.2999,0,0,0,0,0,0,-0.0311,0,0,0.2874,0,0,0.1879,0,0,0,0,0,0.2303,0.1575,0,0
"A_Rspct",0.4371,-0.2611,0.2439,-0.5581,0,0.0389,0.1893,-0.0332,-0.7539,-0.9011,1.1471,0,0.1937,0,-0.2067,0,-0.2193,0.6128,-0.1297,0,-0.0416,-0.6406,0.7618,0.3562,0.0853,0.9257,0,-0.5534,0,0.0329,-0.2489,0.4847
"A_Trust",-0.2316,-0.5892,0,0,0.0355,0,0,0,-0.473,0,0.2892,0,0.2746,0,0,-0.3467,0.1774,0.1423,-0.2081,0,0,-0.4007,0,0,0,0,0,0,0,0,0,0.1225
"C_Org",0,0.2395,0,0,0.1397,0,0,0,0,0,0,0,0.1842,0,0,0,-0.3086,0.1567,0,0,0,0,0.202,-0.4079,-0.3455,0,0.2476,-0.1555,0,0,0,0
"C_Prdctv",0,0,0.1275,0.1555,0,0,0,0,-0.0011,0,0,-0.3557,0,-0.1107,0.1712,0,0,0.1104,0.2332,0,0,0,0,0.1716,0,0,-0.4324,0,0,0,0,0
"C_Rspnbl",0,-0.1883,0.3844,-0.3748,0,-0.2289,0,-0.7237,0,0.3865,-0.3134,-0.3664,0.3316,-0.3585,-0.2214,-0.7397,0.9838,0.5283,0,-0.2037,0,0.2339,0,0.4859,0.0792,0,0,0.3763,0.4091,0.4433,0.4828,0.1838
"N_Anxty",0,0,0.356,0,-0.6008,0,0,0,0,0,-0.581,0,0,0,-0.2087,0,0,0.3267,0,0,0,0,0,0,0,0.292,-0.2815,-0.3319,0,0,-0.6497,0.5124
"N_Depr",0,0,0,0,0,0,-0.2942,0,0.3432,1.1279,0,0,0,0.2221,0.2532,0,0.6634,0,0,0,0,0.3724,-0.2717,0,-0.2936,-0.3876,0.4882,0.336,0.2612,0,0.1268,-0.4535
"N_EmoVol",0,0,0,0,0,0,-0.309,0,0,0,-0.4746,0,0,0,0,1.094,0,0,0,0.1578,0,0,0,0,0,0,0,0.1209,0,0,0,0
"O_IntCur",-0.382,-0.4141,0,0,0,0,0,0,0,0,-0.4208,0,0,-0.1833,0,0,0,-0.2752,0,0,0,0,-0.3464,0,0.4103,0,-0.2213,0,0.0048,0,0,-0.1567
"O_AesSens",0,0,0,0.1566,0,-0.4708,0,0,0,-0.1188,0,0,0,0,0,0,0,0,0,0,0.3277,0,0,-0.2169,0,0.1442,-0.2712,0,-0.3468,-0.1044,0,0
"O_CrtvImag",0,0,0,0,0,-0.4685,0,0,0,0,0.1202,0,0,0,0,0,0,0.2051,0,0,-0.2307,0,0,0,0,0,0,0,0,0,-0.1012,0
"angry",-0.2627,0,0,0,-0.5493,0.5468,-0.3097,0,0.4431,-0.378,0,-2.283,0,0,0,0,0,0,-0.6471,0,0,0,0,0.2868,0,0,0,0,1.5071,0.4216,0,2.3003
