"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,0,0.2243,0,0,0,-0.2082,0.3558,0,0,0,0,0,-0.0619,0,0,0.2412,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0.9125,0,0,0,0,0,0,0,0,0,0,0.2009,0,0.1322,0,0,0,0,-0.4756,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0.2662,0,0,0,-0.2285,0.3115,0,0,0,0,-0.0185,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,-0.1479,0,0,0,0,-0.1606,0,0,0,0.3775,0,0,0,0,0,0.0724,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,-0.855,0,0,0,0.224,0.2215,0,0,0,-0.2265,0,0,0.3468,0,0,0,0,0,0,0.1745,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,-0.1931,0,0,0,0,0,0,0,0,-0.1841,0,0,0.2412,0,0,-0.0522,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,-0.284,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0.2084,0.1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202,0,0,-0.2997,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1076,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,-0.178,0,0.2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1283,0,0,0,0,0
"N_EmoVol",0,0,0,-0.182,0,0,0,0,0,0,0.2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1454,0,0,0,0
"O_IntCur",0,0,0,0.1807,0,0,0,0,0,0,0,0,0,0,0,-0.1721,0,0,0,0,0,0,0,0,0,0,0,-0.2577,0.0217,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,-0.2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1525,0,0
"O_CrtvImag",0,0,0,0,0,0,0.1862,0,0,0,-0.1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0076,0
"angry",0,0,0,0,0,0,0,0,0,0,0,0.3488,0,0.1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0922
