"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,-0.1862,0.2776,-0.418,0,0.2512,0,-1.3401,0,-0.1358,0,-0.3961,0,0,0.4351,0,0.2586,0,0,0,-0.2768,0,0,0,0,-0.7063,0,-0.3229,-0.7217,0.785,0,0.9125
"E_Assert",0,0,0,0,0,0,0,0,0,0,-0.1709,0,0.5329,0,0,0,0.5329,0.2191,0,-0.1335,-0.3768,0,-0.4495,-0.1337,0.2097,0,-0.2217,-0.3166,0,0,0,0
"E_EnerLev",0,-1.1919,0,0,0,0,0,0.4703,0,0,0,0,-2.1656,0,0,0,-0.4923,0,-0.1595,0,0,0.8064,0,0.4028,0,0,0,0,-0.4604,0.5571,0,0
"A_Cmpn",-0.0519,0,0,0,0,0,0,-0.2502,0,0,-0.326,0,0,0,0.1327,0,0,-0.1596,0.3065,-0.2929,-0.043,0,-0.112,-0.3732,-0.3926,0,-0.475,0,-0.3291,0.1887,0,0
"A_Rspct",0,0.1955,0,-0.2028,0,0,0,0.5245,0.3074,0,0,0.2626,0,0.315,0,0,0,0,-0.2502,0.094,0.1805,-0.2713,0,0,-0.3132,0.1707,0,0,0,0.4924,0.2186,-0.3601
"A_Trust",0,0.1755,0,0,0,0,0,0,0,0,0,0,0.4137,-0.2376,0,-0.9282,0,-0.0261,0,0.1289,0.172,-0.0324,0,0,0,0.4816,-0.0763,0.3813,0.1114,-0.1744,-0.3555,0.146
"C_Org",0.5757,0,-0.049,0,0.2686,-0.2302,0,0,0,-0.648,0.7353,0.205,-0.2518,0,0,0,0,0,0,-0.4734,0,0.2119,-0.133,-0.0636,0.3739,-0.2835,0,0.1849,0,0,0,-0.0279
"C_Prdctv",0.4981,-0.2218,-0.2106,-0.3667,0,-1.4688,1.0532,0,0.7158,0,-0.0529,0.0891,0.6993,0,0.5893,-0.7207,0,0,0.8247,0.7591,-0.1803,0.065,-0.9008,0.343,-0.0291,1.1285,0,0.6432,-0.2533,0,-1.7798,-0.5827
"C_Rspnbl",-0.0897,0,0,0.3437,0,0,0,0,0,0,0.2527,-0.3623,-0.5532,0,-0.2898,0.432,0,0,0,0,0,0,0.471,0,0.3526,-0.451,0,0,0.3134,0,0.2429,0
"N_Anxty",0,0,0,-0.2136,0,-0.0907,0,0.3787,0,0,0.5705,0,0.1566,-0.2008,0,0,0,0,0,-0.484,0,0.1291,0.1416,-0.3189,0,-0.0386,-0.4084,0.5864,0,0,0.3484,0
"N_Depr",-0.1919,0,0.3849,0,0,0,0,0,0,-0.3067,0,0,0,0.1416,0,0.8915,0,-0.4763,0.6473,0,0,0,-0.2078,0,0,0.1565,-0.6928,0,0.2947,0,0,0.0796
"N_EmoVol",0,0,0,0,0,0,0,0,0.4446,0.6199,0,0,0,0,0.4814,0.9288,0,-0.3565,0.1939,0,0,-0.1498,-0.1654,0,0.1353,-0.2723,0,-0.4509,0,0,0,0
"O_IntCur",0.27,-0.1557,1.1455,0.3115,0,0.0677,-0.6642,2.4601,-0.4714,-0.9768,0.9447,1.42,0,-0.3386,-0.669,-0.4575,-0.0052,0.027,0,-1.3414,0.3881,0.4401,0.3492,-0.1923,0.2723,-0.0432,0,1.0178,1.0521,-0.4461,0.9961,-1.1933
"O_AesSens",0.1946,0.8162,1.0469,1.1679,-0.1756,0,-0.2829,-1.0512,0.1871,1.2665,0.3917,0.06,0,0,-1.6975,-1.7391,-0.817,0,-0.4792,1.0557,0.3756,-0.2354,0.3244,1.3855,0,-0.12,1.9167,0.3273,0,-0.5888,-1.3678,-0.2626
"O_CrtvImag",-0.6719,0.1038,-0.1167,0.1286,0.3801,0.6934,-0.5343,0,-0.1334,0.7396,-0.045,0.2783,-0.1983,0,0,0.5736,-0.6062,0,0,0,0,0.1523,0,-0.3748,0,-0.5243,0,-0.5715,0,0,-0.1024,0
"angry",0,0,0,-0.7284,0,0,0,0.4249,0,0,0,0,0,2.0609,-1.074,0,0,1.004,0,0,0,0.2174,0,-0.9475,-0.2789,0,0,0.1614,0,0,0,-0.3399
