"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,-0.2522,0,0.4013,0,0,0,0,-0.0473,-0.1645,0.1554,0,0,0,0,-0.5138,0,0.3078,-0.2307,0,0,0.5242,0,0
"E_Assert",0,0,0,0,0,0,-0.6315,0,0,-0.4839,0,0,-0.5829,0.603,0.4892,0,0,0.0218,0,0,-0.5887,0,0,0.287,0,0,0.2435,0,0.2495,0,0,-0.5786
"E_EnerLev",0,-0.3931,0,0,0.1728,0,0,0,0,0,0,0,0.3631,0,0,0,0,0,0.1255,-0.3809,0,0,0,0,0,0.1879,-0.4848,0,0,0,0,0
"A_Cmpn",0.1241,0.2915,0,0,0,0,0,0,0,0,0,0,0,0,0.2687,0,0,-0.4575,0,0.332,0.1971,-0.3511,-0.1819,0,0,0,0,0,0.2163,0,0,0
"A_Rspct",0,0.113,0.0568,0,0,0,0,0,0,0.2217,-0.2026,0.1381,0,0,0,-0.9242,-0.1684,0,0,0.2846,0.4419,0.4923,0,0,0,-0.307,-0.0897,0,0.2401,0.1161,0,0.927
"A_Trust",0.3099,-0.5764,0,0,0,0,0,0,0,-0.1844,0,0,0,-0.2661,0.2436,-0.0194,-0.2767,0.2517,0,0,0,0.1218,0,0,0.4981,0.4641,-0.362,-0.0633,0,0,0,0
"C_Org",0,0.2621,0,0.212,0,-0.5803,0,0,-0.3551,0,0,0,0.2735,0,0,0,0,0,0,0,0,-0.1284,-0.2722,0,0,-0.2898,0,0,0,0,0,0
"C_Prdctv",-4.3136,0,17.4103,-12.8277,0,0,-12.7024,0,63.4355,46.2425,0,-48.3785,54.9847,28.4995,0,-12.3476,8.1216,0,11.9724,-37.7752,33.5747,9.4282,23.3221,72.7237,0,0,3.2903,50.0707,37.9455,9.83,0,0
"C_Rspnbl",0,-0.6561,0,0,0,0.0926,0,0,0,0,0,0,-0.0897,0,0,0,0,0,0,0,0,0,0,-0.1567,-0.1199,0,0.0402,-0.4034,0,-0.2199,0,0.2282
"N_Anxty",0,0,0,-0.3405,0,0,0,0,-0.4283,0,0.5867,0,0.5543,0,0,-0.3909,-0.2181,0,0.3424,0,0,-0.2465,0,0,0,0.009,-0.1727,0,0,0.222,0,0
"N_Depr",-0.4174,0,0,0,0,-0.3884,0,0,0,0,0,-0.7616,0,0,0,0,0,0,0,0,0.4232,0,0,0,0,0,0.0878,0,0.7157,0,0.3927,0
"N_EmoVol",0,-0.1394,-0.3378,0,0,0,0,0,0,0,0.8004,0,0,0,0.3045,0,0,0,0.1117,-0.4689,0.162,0,0,0.5197,0,0,0,0.2132,0.1687,0,0,0
"O_IntCur",0,-0.2208,-0.6909,0,-0.4034,0,0.3402,-2.0122,-0.8972,-0.2987,0.1224,0,0,0.1908,1.2381,0,0.4374,-0.4976,0.6224,0,0,0,0,-0.7073,0,-0.5296,-0.6825,0,0.1471,0,0,1.2068
"O_AesSens",0.3425,0,0,0,0.184,0,-0.3375,0,0,0,0,0,0,0,0,0,0,0,-0.3439,0,0,0,0,0,0,0,0,-0.1824,-0.2299,-0.0151,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0.1841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2306,-0.2293
"angry",0,0,0,-0.409,0.1296,-0.3621,-0.0717,0.1834,-0.1584,0.6213,0.1414,-0.4865,-0.1186,0.1638,0.2333,0,-0.4829,-0.3762,0.1471,0.1333,0.3309,-0.3098,-0.4965,0.7085,0,-0.1365,0,0.1515,0.775,0.1546,0,0.0039
