"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0.2544,0,0,0,0,0.0848,0,0,0,0,0,0,0,0,0,0,-0.4296,0,0,0,0
"E_Assert",0.217,0,0,0,0,0,0,0,0,0,0,0,0.2696,0,0,-0.1799,0,0.0442,0,0,0,0,0,0,0.273,0,0,0,0,0,0,0
"E_EnerLev",0.177,0,0,0,0,0,0,0,0.3466,0,0,0,0,0,0,0,0,0,-0.0507,0,0,0,-0.2356,0,0,0,0,0,0,0,0,-0.3517
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,-0.2484,0,0,0,0,0,0,0,0,-0.1273,0,0.3026,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0.2464,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1268,0,0,0,0.2636,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,-0.2695,0,0,0,-0.4184,0,0,0.285,0,0,0.0485,0,0,0,0,0,0,0,0,0,0.3435
"C_Org",0,0,0,0,0,0,0,0,0.2651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.2286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1682,0,0,0,0,0,0,0,0
"C_Rspnbl",0.2754,0,0,0,0,0,0,0,0,0,0,0,0,0.3087,0,0,0,0,0,0,0,0,0,0,-0.0736,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0.3749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1906,-0.0828,0,0,0,0,0,0
"N_Depr",0,0,0,0,-0.3191,0,0.2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0.3038,0,0,0,0,0,0,0,-0.2656,0,0,0,0,0,0,0,0,0,0.0412,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2611,0,0,0,0,0,0,0.0718,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.2452,0,0,0,-0.1888,0,0,0,0,0,0,0,0,0,0.1972,0,0,0.226,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3414,0,-0.2047,0,0,0,0,0,0,0.3034,0,0,0,0,0,0,0,-0.2614,0
"angry",0,0,0,-0.2445,0,0,-0.3613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2976,0,0,0,0,0,0,0,0,0,0,0.4459
