"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0.3581,0,0.3057,0,0,0,0,0,0,0,0,0,0,-0.0062,0,0,0,0,0,0,0.4478,0,0,0,-0.1626,0,0,0,0
"E_Assert",0.3304,0,0,0,0,0,-0.3417,0,0,0,0,0.2975,0,0,0,0.2138,0,0.4709,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,-0.3807,0,0,0,0.2533,0,0,0,0,-0.3208,0,0,0,0,0.2785,-0.0665,0,0,0,0,0.2086,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,-0.2677,0,0,-0.1159,0,0,0,0.1935,0,0,0,0,0,0,0.356,0,-0.1777,0.331,0,0
"A_Rspct",0.1979,0,0,0,0,0,0,0,0,0.1689,0,0,0,0,0.2597,0,0,0,0,0,0.0086,0.3067,0,0,0,0,0,-0.1079,0,0,0,0.5071
"A_Trust",0,0,-0.3788,0,-0.0521,0,-0.3003,0,-0.1127,0.7173,-0.876,0.9235,0,0.6387,-1.4398,0.4198,0.1892,0.996,0,0.7807,-0.2768,-0.4919,0.4357,0,-0.44,0,-0.6337,0.3991,-0.5558,0,0,0.6684
"C_Org",0,0,0.5268,0,0.1671,0,0,0,0.2539,0,0,0,0,0,0,-0.1388,0,0,0,0,0,0,-0.0187,0,-0.3473,0,0,0,0,0,0,0
"C_Prdctv",0,-0.1215,0,-0.3944,0,-0.3231,0,0,0,0,0,0,0.137,0.2793,0,0,0,0,0,0,0,0,0,-0.3522,0.3184,0,0,0,0,0.1779,0,0.4249
"C_Rspnbl",0,0,0,0.1767,0,0,0,0,0,0,-0.4087,0,0.2539,-0.3479,0.3205,0,0,0,0,0,0.1782,0,0,0,0.3238,0.373,0,0,0,0,0,0
"N_Anxty",-0.3223,0,0,0,0,-0.4393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1744,0,0,0,0,0,0
"N_Depr",0,0,-0.3336,0,0,0,0.1638,0,0,0,0,0,0,0,0,0.6937,0,0,0,0,-0.1545,0,0,0,0.2392,0.1427,-0.3139,0,0,0,0.3369,0.2598
"N_EmoVol",0,0,0,0,0.1731,0,0,0,0,0,0,0,0,0,0,0,0,-0.556,-0.4145,0,0,0,0,0,0,0,0,-0.0645,0,0,0.3892,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0.2221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0447,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2863,0,0
"O_CrtvImag",0,0.3815,-0.4521,0,0,1.6021,0,0,0,-0.8623,-0.0264,0,0,0,0,0,-1.0819,0,0,0,0,0,0.3631,0,0,0,0,0.689,0.3959,0,-0.1358,0
"angry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3735,-0.2026,0,0,0,-0.2611,0,0,0,0,0.4458,0,0,0,0.0953
