"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0675,0,0,0,0,0,0,0,-0.2162,0,0.5239,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.205,0,0,0.4261,0,0,0,-0.2196,-0.4039,-0.1745,0,-0.0236,0,0.3399,0,0,0,0,-0.3595,0,0,0,0.4154,0,0.3252,0
"E_EnerLev",-0.2342,0,0,0,0,0.3977,0,0,0,0,-0.4636,-0.0685,-0.2166,0,0,0,0,0,-0.1667,0,0,0,0,0,0,-0.4885,0,0.1749,0,-0.2319,0,0
"A_Cmpn",0,0,0.1044,0,-0.7531,0,0.2396,0,0,0,0.0334,0,-0.3667,0,0,0,0,0,0,-0.6004,-0.2347,0.2825,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.7233,0,1.4897,0,0,-0.6469,-0.7474,0,-0.1057,0.3552,-0.3859,-0.3553,0.0412,0.111,0,0.441,0,0.607,0,1.1417,-0.2177,0,-1.2083,1.2554,-0.3335,-0.1944,0,0.2821,-0.4039,-0.5422,-0.1263
"A_Trust",0,0,0,0.3565,0.1024,0,0,0,0,0,-0.4992,0,0,0,0,0,0,0,0,0,0,-0.1319,0,0,0,0.2369,0,0,0,0,0,0
"C_Org",0,0,0.4563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3411,0,0.2178,0.1763,0,0,0.4584,0,0,0
"C_Prdctv",0,0,0,0.3279,0.4213,0,0,0,0,0.1771,0,-0.2128,0,0,0,0,0.0755,0,0,0.3817,0.2045,0,0,-0.0467,0,0,0,0,0,-0.3889,0,0
"C_Rspnbl",0.3694,0,0,0,0,0,0,0,0,-0.8618,0,0,0,0,0,0,0,0,0,0,-0.3515,-0.356,0,0,0.1136,0,0,0,0,0,0,0.6394
"N_Anxty",0,0,0,0,0,-0.4717,0,0,0.7164,0,0,0,0,0,0,0,0,0,0,-0.7693,-0.2324,0,0,0,0,-0.0214,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,-0.351,0.4635,0,0,0,0.7119,0.3721,0,0,0,0,0,0.4753,0,-0.2544,0,0,0,0,0.4278,0,0,-0.521,0,0
"N_EmoVol",0,-0.4581,0.3404,0,0,0.3156,0,0.1623,0,0,0,0,0,0,0,0,0,0,0,0,0.1692,0,0.3013,0,-0.3782,0,0,-0.4246,0,-0.0698,-0.3396,0
"O_IntCur",0,0,0,0,0,0,0.1925,0,0,-0.0288,0,0,0,0.2701,-0.569,-0.4152,0.2891,-0.4007,0.8124,-0.5465,0,0.3545,-0.3332,0,0.296,-0.2534,0,0,0.2869,-0.2828,0,0
"O_AesSens",0,0,0,0,-0.2526,0.6152,0.1828,0,0,0,-0.055,0,-0.3702,0,0,0,0,0,-0.2736,0,0.2705,0,0,0,0,-0.2949,0,0.2623,0,0.2726,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,-0.6241,0,0,0,0,0,0,0,0,0,0,0,-0.2693,0,0,0,0,0,-0.2063,-0.0186,0
"angry",0,0,0.1679,0,0,0,0.2045,0,0,0,0,0,0,-0.276,0,0,0,-0.369,0.3905,0,0,0,0,0,0,0,0,0,0,0,0,-0.1694
