"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0.3321,0,0,0.498,0,0,0,0,0,0,0,0,0,0,-0.0864,0,0,0.5288,0.2508,0,0,0,0,0,0,0,0,0.4027,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,-0.5078,0,0,0,0,0,0,0,-0.0452,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0.1039,0,0,0,0,0,0,0,0,0,-0.3231,0,0,0,0,0,-0.8609,0,-0.2479,-0.2553,0,0,0
"A_Rspct",0,0,0.2384,0,0,0,0,0.3044,0.4283,0,0,0,0,0,0,0,0,0,0,0,0.291,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0.3415,0,0,0,0,0,0,0,0.5465,0,0,-0.3104,0,0,0,0,0,0,0,0,0,0.0732,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,-0.3503,0,0,0,0.249,0,0,0,-0.549,0,0,0,0,0,0,0,0,0,0,0.1916,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0.4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0553,0,0,0,0,0,0,0,0
"C_Rspnbl",0,-0.1316,0,1.2713,0,-0.2892,0,0,0,-0.0646,-0.4635,0,0,0,0,-0.0843,0,0,0,0,0,-0.1796,0,0,0.2036,1.5792,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5335,0,0,0,0,0,0.6493,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6287,0,0,0,0,0,0,0,0,0,0,0.1246,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2332,0,0,0,0
"O_IntCur",0,0,0.3999,-0.2589,-0.3656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2775,0,0,0.6038,0,0,0,-0.1331,0,0,0
"O_AesSens",0,0,0,0,-0.2325,0,0,0,0,0,0,0,0,0,0.2306,0.5682,0,0,0,0,0,0,0,0,-0.4794,0,0,0,0,-0.0739,0,0
"O_CrtvImag",0,0,0,0,0,-0.3284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4355,0
"angry",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0268,0,0,-0.6046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2342
