"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,-0.8514,-0.5479,0.5554,0.2354,0,-0.2568,-0.1629,0,-0.6955,0.3343,0,-0.6641,0,0,-0.514,-0.5558,-0.0342,0,0.0117,0.1032,0,0,0.6098,0,0,0.5852,0,0,-0.7581,0.7555
"E_Assert",0,0,-0.262,0,-0.1758,0.1098,0,0,0,0,0,0,0,-0.2459,0,0.1643,0,-0.3919,0.4378,0,0,0,-0.2625,0.1945,0.2557,0,-0.1582,0,0,0.4083,-0.2651,0.1596
"E_EnerLev",0,-0.2652,0,0.4113,0,0,-0.2364,0,0,0,0,0,0,0.6665,0,0,0,0,0.3419,0,0,0,0,-0.1708,0.2826,0,0,0.1274,0,0,0,0
"A_Cmpn",0.9114,0.3394,0.2442,0,0.4201,0.37,0,-0.5437,1.1873,-0.4044,0.1896,0,-0.2027,0,-0.2942,1.0472,0,0,-0.5464,-0.0596,-0.1702,0.3383,0,0,-0.3446,0,0.473,0,-0.5997,0,0.5135,-1.438
"A_Rspct",-0.1615,0,0,0.2495,0,0,0,0,0,0,0,0,0,0,0,0,0.243,0,0.1769,0,0.0313,0,0,0,0,0,-0.1644,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,-0.7177,-0.136,-0.1344,0,0,0,0,0,0,0,0,0,-0.369,0.1116,-0.2339,0.1291,0,0,0,0,0,0,0
"C_Org",0,-0.4933,0,0,0,0,0,0,0.3576,0,0,0,0,-0.3045,0,0.2795,0,0,0.44,0,0,0,-0.2099,0,0,0,-0.2842,0,-0.1724,0,0.0887,0
"C_Prdctv",-0.4883,0,0.1631,0,0,-0.2063,0.0347,0,0,0.0099,0,-0.4043,0.173,0,0,0.2245,-0.3832,0,0,0.112,7e-04,0,0.0303,-0.0254,0,0.303,0,0,-0.4081,0,-0.5919,0
"C_Rspnbl",0.2908,0.3762,0,0,0,0,0,0,0,0,-0.4755,0,0,0,0,0,0,0.1471,0,-0.5273,0.0706,0,0,0,-0.262,-0.2943,0,0.2892,-0.0965,-0.5144,0,0
"N_Anxty",0,0.0834,0,-0.3805,0.5989,0.659,0.1517,-0.3425,0,0,-0.3171,0.7972,0,0,0,0,-0.3722,-0.3584,0,-0.7565,0.2587,0,0,-0.1943,0.5832,-0.6316,0.5094,0.3855,0,0,-0.0571,0.2169
"N_Depr",0,0,0,0,0,0,0,0,-0.3216,0.9324,0,0.2767,-0.4741,0.1897,0,-0.6532,0.4021,0,0,-0.2234,0.334,0.6111,0,0,0,0.2404,-0.6561,0.2477,0,0,-0.2869,0.7518
"N_EmoVol",0,-0.1461,0.0089,0,-0.3767,0,0,0.2599,0,0,-0.1225,0,0,-0.0317,0,0,0,0,0,0,0,-0.3137,-0.1679,0.1659,0,0,-0.1445,-0.1269,-0.4291,0,-0.135,0
"O_IntCur",-0.2132,0,0,0,0,0,0.1017,0,-0.3854,0,0,0,0,0,0,-0.2695,0,0,0,0,0,0,-0.1889,-0.1636,0,0,0,0.1463,0.251,-0.2916,0,0
"O_AesSens",0,-0.2615,-0.755,0,0.493,0.6246,-0.3578,-0.7831,0,-0.516,-0.6275,0.6362,-0.1523,0,0.2457,-0.2262,-0.4788,-0.3741,0.6367,-0.8126,0.6359,0.2951,-0.3872,-0.2373,0.8494,-0.9208,0,1.2137,-0.4193,-0.2991,-0.6418,0.6637
"O_CrtvImag",0.1994,0.1445,0.1758,0,0,-0.0504,0,0,0,-0.2808,0,0,0,0,0,0,0,-0.2613,-0.1645,-0.3944,0.3162,0,-0.3683,0,0.0207,0.1078,0.1603,0,-0.1771,0,0.2771,-0.23
"angry",0,0.3106,0,-0.4904,-0.3138,0,0,0,-0.3108,0,0.4677,-0.1612,0,0,0,0,0,0.2147,0,0,0,0,0.2606,0,0,0,0,0,0,0,-0.1077,0.334
