"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,0,0,0.2559,0,0.1008,0,0,0.2841,0,0,0,0,-0.3416,0,0,0,0,0,0,-0.2527,0,0.3502,-0.1148,0.1645,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.2138,0,0,0,0,0,0,0.0939,0.1264,0,0,0.1782,0,0,0,0,0,0,-0.3039,0,0,0,-0.1525,0,0,0
"E_EnerLev",0.0521,-0.1094,0,-0.3757,0,0.3296,0,0.091,-0.4889,0.5012,-0.5063,0,0,0.0684,0,0,-0.2383,0.845,0.122,0,0.3251,0,0,0,0.09,-0.2877,0,0.7456,0.1673,0,-0.3251,0.4693
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.3925,0.1088,0,0,0,0,0.4187,0,-0.1092,0,0,0,0,0,0,0,0,0,0,0.0705,0
"A_Rspct",0,-0.0132,0,0,0,0.42,0,0,0,0,0,-0.1777,0,0,0,0,0.2742,-0.1678,0,0,-0.2961,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,-0.3116,0.163,1.1235,0,0,0,0.5197,-0.2921,0,0.2546,0,0,0,0.532,0,0,0,0,0,0
"C_Org",-0.1922,-0.0988,-0.3224,-0.2727,-0.2728,0,0,-0.1009,0.0347,0.1738,-0.7677,0.241,-0.1258,0,0.4712,0.2631,0.0354,0.3347,0,-0.2505,0.1756,0.1081,0.5364,0,-0.1585,0.034,-0.0276,0,-0.2232,0.2353,-0.4214,-0.3087
"C_Prdctv",0,0,0,0,0,0,0,0,0.1955,0,0,-0.2011,0,0.356,0.3454,0.3168,0,0,0,-0.4687,0,0,0,-0.2871,0,0,0,-0.1577,0,0,0,0.1191
"C_Rspnbl",0,0,0.4779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2212,0,0,0,0,-0.2114,0,-0.1336,0,0,0,0,0,0,0
"N_Anxty",-0.3873,-0.1932,0,0,0.2942,0.5865,0,0,0,0,0.4562,0,0.3133,0,-0.2343,0.3785,-0.2812,-0.2664,-0.9848,0,-0.224,0,0,0,-0.1262,0.033,0,0.2464,-0.1007,-0.3133,0.5341,0
"N_Depr",0,0,0,0,0,0,0,0,0,-0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0345,0,0,0,0,0
"N_EmoVol",0,0,0,-0.2293,0,0,0,0,-0.2429,0,0,0,0,0.3789,-0.3284,-0.2482,0,0,0,0,0.3025,0,0,-0.2339,-0.1441,-0.2654,0,-0.1169,0,0,0,0
"O_IntCur",0,0,-0.2781,0,0,0,0,0,0,0,0,0,0,0.1167,0,0,0,0,0,0,0,0,0,0,0,0,-0.3174,0,-0.2135,0,0,0
"O_AesSens",0,0,0,0,0,-0.3429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.058,0,0
"O_CrtvImag",0,0,0,0.9634,0,-1.4102,0,0,0,-0.9167,0,0,0,0,0,0,0,0,0,0,0,0,-0.9936,0,0,0,0,0,-0.3783,0,0.2082,-0.2182
"angry",0,0,0,0,0,0,0.2431,0,-0.0589,0,0,0,0,0,0,0,0,0,0.4977,0,0,0,-0.5375,0,0.3414,0,-0.2966,0.3912,0.2208,0,0.2544,-0.0375
