"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466,-0.2561,0,0,0,0,0,0,0,0,0,0,0,0.2821,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141,0,0,0,-0.2263,0,0,0,-0.2563,0,0,0,0,0,0
"E_EnerLev",0.2706,0,0,0,0,0,0,0,0.186,0.1901,-0.2908,0,0,0,0,0,0,0,-0.1467,0,0,0,0.3353,0,-0.2182,0,0,0,0,-0.3904,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2334,0,0,0,0.0039,0,0,0,0,0,0,0,0,-0.2892,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1175,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.2184,0,0,0,0,0,0,0,0,-0.1845,0.2476,0,0,0,0,0,0,0,0.2972,0.0103,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0.2368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.228,0,0,0.0015,0,0,0,0,0,0,0,0.2399
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2031,0,0,0,0,-0.2699,0,0,0,0,0.0186,0,0,0,0,0,0,-0.4062
"N_Anxty",0,0,0,0,0,0,-0.2502,0.2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1237,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0.354,0,0,0,0,0,0,-0.3894,0,0,0,0,-0.333,0,0,-0.1344,0,0,0,0,0
"N_EmoVol",-0.2149,0,0,0,0,0,0,0,0,0,0,0,0.278,0,0,0.4119,0,0,0,0,0,0,0.2051,0,0,0,0,0.0584,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,-0.2561,0.2078,-0.2742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2356,0,0,0,0.338,0,0,0
"O_AesSens",0,0,0,0,0,0,0.3128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2052,0,0.2989,0,0,0,0.2053,0,0
"O_CrtvImag",0,0.4274,0,0,0.2219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2155,0,0,0,0,0,0,-0.0629,0
"angry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947
