"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,-0.2129,0,0,0,0,0,0.1403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2681,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0.2094,0,0,0,0,0,0,0,0,0,0.1317,0,0,0,0,0,0,0,0.2999,0,0,0,0,0
"A_Cmpn",0.255,0,0.1838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1079,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,-0.1755,0,0,0,0,0,0,-0.5955,0,0.2275,0,0,0,0,0,-0.359,0,-0.0255,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2702,0,-0.1775,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2302,0,0,0,-0.0276,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,-0.2693,0,0,0.2327,0,0,0,0,0,0,0,0,-0.1836,0.1444,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1459,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,-0.2235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0827,0,0,0,0,0,0
"N_Depr",0,-0.3047,-0.2743,0,0.286,0,0,0,-0.2516,0.3771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2876,0,0,0,0,0,0,0,0,0,-0.0481,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2321,0,0,0.2482,0,0,0,0,0,0,0,0,-0.1355,0.241,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
"angry",0,0,0,0,0,0,0,0,0,0,0.5031,-0.2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0731
