"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0.545,0.4136,0,-0.376,-0.0842,0,0,0,0,-0.243,0.375,0,0,0,0.0186,-0.2626,-0.1337,0,-0.6947,-0.25,0,0.3522,0,0.0676,0,0,0,0,0.1326,0.0076
"E_Assert",-0.3113,0,0.1722,0.4246,-0.6519,0,-0.4314,0.1596,0.6136,0,0,0,0,0,0,0.5637,0,-0.4386,0,0,0,0,-0.5836,0.5926,0,0.3155,0,0,0,0,0,0
"E_EnerLev",-1.0361,1.3186,0,0,0,0.4482,0.7048,0.3999,0,0.181,0.2753,0,0,0.2815,-0.6421,0,0,0,0.6172,0,0,-0.5402,0,0,0,-0.6015,0.9547,0,0,-0.2844,0.8479,0
"A_Cmpn",0,-0.2063,0,0,-0.3607,-0.6392,0,0.6877,0.4452,0,0,-0.1135,0,0.2154,-0.3714,-0.4616,0,0,0.8111,0.3609,0,0,0,0,-0.0976,0,0,0,0,0,0,0
"A_Rspct",0.8267,0,0,0,0,0,-0.1419,-0.2355,0,-0.6259,0.2546,0,-0.2321,0,0.2178,0,-0.5347,0,0,0,0.9791,0,0,0.1565,0,0,0,0,0,0,0,-0.4522
"A_Trust",0,0,0,3.479,0,0,-1.7481,0,0.7117,-2.3128,0,0,-0.5157,-1.7565,-2.9068,0,-1.588,0,0,0,0,1.3114,0,0,0,0,1.5726,-1.5495,0,-1.2236,0,0
"C_Org",0.2874,0.3932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1069,0,0,0,0.5612,-0.5394,0,0,0,0
"C_Prdctv",0.0913,0,0,0,0,-1.1057,0,0,0,0,0.6881,0,0.603,0,0,0,0,0,0,0,0,0,0,0.1325,0,0,0,0,0,0.298,0,0
"C_Rspnbl",0,0.0873,0,0,0,0,0,0,0,0,0,0,-0.1148,0,0,0,0,0,0,0,-0.294,0,0.3121,0,-0.0456,-0.1141,0,-0.3021,0,0.1562,-0.1632,0
"N_Anxty",0,0,0.4138,-0.5478,0,0,-0.4325,0,0,0,0.4312,0,0,0,0,0,0,0.2197,0,0,0,0,-0.1692,-0.3679,0,0.1738,0,0,0.4313,0,-0.1479,-0.405
"N_Depr",0,0,-0.3703,0,0,0,0,0,0,0,0,0.8884,0,0,0,0.1928,-0.2182,0,0,0,0,0,0.1222,0,0,0,-0.0276,0,0.4904,0,0,0
"N_EmoVol",0.3837,0,0,0,0,0.2963,0,-0.2588,0,0.1764,-0.5572,0,-0.0699,-0.2551,-0.2645,1.1808,0,0,-0.4719,0,0,0,0,-0.413,-0.0553,0,0,-0.5844,0,0,-0.2525,0.2453
"O_IntCur",0.2453,0.6215,0,0,0,-0.5417,0,-0.5113,-0.4943,0,-0.4925,0,0,1.4624,-0.4523,0,-1.5719,-0.1465,0.7053,-0.2707,0,0,1.3476,0.8867,0.5455,0,0,-0.572,0.429,0,-0.2065,0.296
"O_AesSens",0.4018,0.0162,0,0,0,0,0,0,0,0,0,0,-1.313,0,0,0,0,0,0.5143,0,0,0,-0.6715,0,0,-0.8197,0.7199,0,0,0.5408,0,0
"O_CrtvImag",0,0,1.2783,0,-0.5698,0,0,0,0.2978,0,0.3968,0,0,0,0,0,0,0.3924,0,0,0,0.3254,0,0,0,0,0,0,0,0,-0.48,0
"angry",0,0,0,-0.3122,0,0.3323,0,-0.6799,-0.1402,0,0,0,0,-0.3533,0,0,0,0,0,0,0,0,0,0,0,-0.0806,0,0.6937,0,0,0.2654,-0.5383
