"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,-0.202,0,0,0,0,0.1003,0,0.1116,0,0.4529,0.2021,-0.2938,-0.1599,-0.138,0.1604,0.349,0,0,0.3122,0,0
"E_Assert",0.141,0,0.5916,0,0,0.3229,-0.2132,-0.4586,0,-0.2463,0.194,0,0,0,0,0,0,-0.1221,0,0,0,0,0,0,0,0,0,-0.3049,0,0,0,0
"E_EnerLev",0,-0.2515,0,-0.1867,0,0,0,0,0,-0.5061,0,0,0,-0.2742,0.1836,0,-0.2061,0,-0.0634,0.4886,0,0.0165,0.0797,0,0,0.2448,0.5383,-0.2567,0,0,0,0
"A_Cmpn",0,0,-0.151,0,0,0,0,0,0,0,-0.0145,0.3488,0,0,0,0,0,0,0,-0.0943,0,0.1637,0,0.2823,0,0,0,-0.5372,0,0.0719,0,0
"A_Rspct",0,0,0,0.4985,0,0,0,0,0,0,0,0,0,0,0,0.5171,0,0.2919,-0.1334,0,-0.2491,0,0,-0.5121,0,-0.4034,-0.3817,0,0,-0.264,0,0
"A_Trust",0.0781,-0.3755,0,0,0,0,0.2551,0,0.8515,0,0.302,0,0,0,0,0,0,-0.3026,0,-0.1281,0,-7e-04,0.7114,0,0.2872,0,0,-0.5014,0.2624,-0.2373,0,0.2914
"C_Org",-0.1836,0,0,0,0,0,0,0.0663,0,0,0,0,0,-0.2891,0,0,0,0,0,0,0,0,-0.2266,0,0,0,0,0,0,-0.1818,0,-0.2233
"C_Prdctv",0,0,0,0,0,0,0,0,1.1706,0.2209,0,0,0,0,0,-0.5628,0,-0.3528,0.3381,0,0,0,0.3403,-0.2604,0.246,0.3156,0,0,0,0,0.545,0
"C_Rspnbl",0,0,0,0,0,-2.6576,0,-2.7567,0,0,0,1.8737,0,2.8488,-0.7041,-2.4268,0,0,-2.5819,-3.6137,0,-0.1379,2.2492,0,0.2955,0.5063,0,0,0,0,0,-1.948
"N_Anxty",0,0.5746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3242,0,-0.0111,0,0,0,0,0,0
"N_Depr",-0.1693,0.0397,-0.4487,-0.3594,0,0,-0.1435,0,-0.1235,-0.5617,0,-0.0138,-0.3526,-0.361,0.0648,0,-0.1008,0.0922,0.2581,0.4731,-0.1306,-0.0234,-0.4279,-0.2167,-0.115,0.4587,0.5778,-0.0215,-0.2653,0.1185,-0.0466,-0.3587
"N_EmoVol",0,0,0,-0.2791,0,-0.4507,0,-0.5656,0.1758,0.2326,0,0,0,0,0,0,0.3483,-0.3208,0,0,0,-0.1284,0,0,0,0.5101,0,-0.097,0,0,0,0.2624
"O_IntCur",0.354,0,0,0.1705,0,0,0,0,0,0.1009,0.4786,0,0,0.3009,0.1531,0,0.1701,0,0,0,0,-0.3066,0.0303,0,0,0,0,0,0.1468,-0.5604,0,0.2517
"O_AesSens",0,0,0,0,0,0,0,-0.2901,0,0,-0.1878,0.2312,0,0,0.6234,0,0,0,0.2855,0,0,0,0,-0.0838,0,0,0,-0.2956,0,0.4344,0,0
"O_CrtvImag",0,0,0,0,0,-0.3364,0,0,0,0,-0.0324,0,0,-0.3288,0,0.1634,0,0,0,0,0,0.1566,0,-0.3086,0.302,0,-0.4985,0,0,-0.309,0.1849,0
"angry",-0.4344,0,-0.438,-0.3542,-1.0451,0,0.1756,0.376,-0.5401,-0.3511,0,0,0,0,-0.0021,0,0,0.3516,-0.7253,0,0,0,0,-0.1145,-0.2675,0,0.3138,0,0.1418,0,-0.2181,0.1691
