"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0.0863,0,0,0,0,0,0.2264,0,0,0,-0.1894,0,0,0,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1587,0.088,0,0,0,0.068,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263,0,-0.1338,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,-0.2401,0,-0.1487,0,0,0,0,0,0,0,0,0.0321,0,0,0,0,0,-0.1593,0,0,0,0,0
"A_Trust",0,0,0,0.1121,0.1909,0,0,-0.132,0,-0.0913,0,0,0,0,0,0,0,0,0,-0.1516,0,0.1267,0,0,0,0,0,0,0,-0.2475,0.154,-0.0918
"C_Org",0.1767,0,0,-0.13,0,0,0,0,0.137,0,0,0,-1.0113,-0.2155,0,0,0,0,0,0,0,0,-0.043,0,0,0,0,0,0,0.3417,0,0
"C_Prdctv",0,0,0,0,0,0,0.1229,0,0,0,-0.1342,0,-0.1368,0,0,0,0,0,0,0,0.1147,0,0,0.2087,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,-0.1396,-0.112,0,0.1399,0,0,0,0,0,0,0,0,0,0,0,0.0426,0,0,0,0,0,0,0
"N_Anxty",0.0922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5156,0,0,0,-0.1741,0,0.1569,-0.2061,0,-0.2059,0,0.2108,0,0.1904,0,0,0,0
"N_Depr",0,0,0,0,0,-0.1657,0,0,0,0.3067,0,0,0,0,0,0,0,0,0,0,-0.1963,0,-0.1364,0,0,0,-0.0904,0.1347,0,0,0,0.1084
"N_EmoVol",-0.1157,0,0,0,0,0,0,0,0,0,0,0,0,0.1032,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.039,0,0,0,0
"O_IntCur",0,0,0.4006,0,0,0,0.8522,0,0,0,0.3533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2443,0.0473,0.3859,0,0
"O_AesSens",0,0.1533,0,0,0.1138,0,0,-0.3364,0.2426,0,0,0,0,0,-0.3089,0,0,-0.1128,0,0,0,0,0,0,0,0,0.1349,0,0,0.4116,0,0
"O_CrtvImag",0,0,0,0.2055,0,0,0,0,0,-0.4583,0,0,0,0.5973,0,0,0,0,0,0,0.2365,0,0,0,0,0,0,0,0,0,-0.0169,0.1733
"angry",0,0,0,0,-0.076,0,0,0,0,0,0,0,0,0,0,0,0.2261,0,0,0,0,0,-0.1221,-0.112,0,0,0,0.1751,0,-0.12,0,0.3954
