"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0.1273,0,0,0,0,-0.3174,0,0,0,0,0,0,0,0.2659,0.1998,0,0,0,0,0,0,0,0,0,0,-0.1393,0,0,0
"E_Assert",0,0,0.1638,0,0,0,0,0,0,0,0,0,0,-0.206,0,0,0.178,0.1731,0,-0.2473,0.2556,0.1693,0,0.3177,0,-0.0988,-0.1702,0,-0.2422,0,-0.1157,0.1203
"E_EnerLev",-0.177,0,0,0,0,0,0.6044,-0.2771,0,0,0,0,0,0,0.2496,-0.2622,0,-0.3666,0.2147,0,0,-0.2887,0,0,0,0,0,0,-0.3314,0,0,0
"A_Cmpn",-0.0843,-0.279,0.2237,0,0.1868,0,0,0,-6e-04,0,0,0,0.1465,0,0,-0.6015,0,0,0,0.1348,0.4051,0,0,0,0,0.3104,0,0,0,-0.4973,0,0
"A_Rspct",0,0,0,0,0,0,-0.26,0,0.3703,-0.3269,0,-0.0482,-0.3643,0,0,0,0,0.1802,0,0,-0.2454,0,0,-0.3247,0.2084,0,0,0,0,0,0,-0.4031
"A_Trust",0,0,0,-0.1873,0,0,0,-0.3941,0,0,0,0,0,0,-0.3139,0.1922,-0.2612,0,0,0.1828,0,-0.2168,0,-0.2439,0.2525,0,0,-0.3625,0.4844,0,0,0
"C_Org",-0.2455,0,0,0,0,0,0,0,0,0,0,-0.1954,0.5448,0,0.4715,-0.3525,0.1663,0,0,0,0,0,-0.463,0,0,0,0,0,0,0,-0.152,0
"C_Prdctv",-0.1172,0,0.2096,0,0,0,0,0,0,-0.3029,0,0.273,0,0,0,0.2637,0,0,0,0,0,0,0,0.106,0.4466,0,0,0,0,0,0,0
"C_Rspnbl",0.4077,0.2568,0,-0.1559,-0.2227,0,0,0.2101,0,0,-0.5526,0,0,0.1527,0,0,-0.2037,0,0,0,-0.3395,-0.289,0,0,-0.122,0,0,0,0,0,0.1847,-0.266
"N_Anxty",0,0,-0.304,-0.615,0.7186,0,0,-0.1555,0,0,0.4241,0,0,0.5878,-0.2584,-0.1162,0,-0.502,0,0.2342,0,-0.3936,-0.1885,0,0,0.499,0,0,-0.2291,0,-0.2423,0
"N_Depr",0,-0.1655,0,0,0,0.1864,0,0,0,0,0,0,-0.1518,0,0,0,0,0.2246,0,0,0,0,0,0,0,0,0.3402,0,0,0,0,0
"N_EmoVol",-0.0764,-0.2793,0.4925,-0.3437,0,0,0,0,0,0,0,0,0,0,0.2883,0,0,0.1611,0,-0.2785,0,0,-0.1547,0,-0.1282,0,0.2819,-0.1423,0,-0.3368,0,0
"O_IntCur",0,0,0,0.2944,-0.2091,0,-0.3604,0,0,0.2526,0,0.4885,0,0.0116,0.4864,0,0.5311,0,0,0,-0.5403,0.2471,0,0,0.1374,0,-0.362,0,-0.3618,0.166,-0.1842,-0.3889
"O_AesSens",-0.2399,0.4981,1.0699,0.5801,0,0,0,0,0.2951,-0.906,0,0,0,0,1.4357,0.3149,0,0,1.3529,0,-0.7217,0,-0.687,0,0.2108,0.7127,0,0,0,-0.6885,0.4265,0
"O_CrtvImag",0,0,0,0,0,13.1083,-7.8081,0,0,0,0,0,0,-33.0043,0,0,0,0,0,0,-6.9733,0,0,0,0,0,0,4.5152,0,0,-5.2162,0
"angry",0,-0.1271,0,0.4845,-0.4224,0,0,-0.5143,0,0,0,0,-0.2393,0,-0.5358,0,0.3946,0,0,-0.7852,0.4587,0,0.305,0,0,-0.5751,0,0.4635,-0.3022,0.4738,-0.4724,-0.2307
