"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,0,0,0.1387,0,0.1842,0.5074,0,0,0,0,0,0,-0.1328,0,0,0,0.2291,0,0,0,0,0,0,-0.1523,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.2997,0,0,-0.3212,0.1276,-0.9018,0.0211,0,0,0.2365,0,-0.0219,0,0,0.2515,0,0,-0.3265,0,0,0,-0.37,0,-0.4526,0.1231,-0.2371
"E_EnerLev",0,0.1225,0,0.2731,0,0,-0.3904,0,0,0,0,0,0,0,0,0,0,0,-0.304,0,0,0,0,0,0,0.2163,0.1632,0,-0.2347,0,0.3452,0
"A_Cmpn",0,0,0,0,-0.1909,0,0,0,0,0,0,0,0.1797,0,0.1379,0,0,0,0,0.2144,0,0.2762,-0.3857,0,0.2536,0,0.1649,0.1619,0,0,0,0
"A_Rspct",0,0.5696,0,0,0,0,0,-0.1389,-0.3957,0,0.1163,0.1082,-0.6044,0,0,0,0,0,0.3089,0,0.3677,0,0,0,0,0,0,0,-0.2303,0,0,0
"A_Trust",0,0,0.2155,0.2446,0.3128,0,0,0,0,0,-0.2762,0,0,0,-0.2037,0,-0.2776,0.5003,0,0,-0.2209,0.1483,0,-0.1858,0.2761,0.1132,0.1583,0.4312,-0.1091,0,0,0
"C_Org",0,0,0,0,0,0.3132,0,0,-0.1691,0,-0.4784,0,0,0,0,0,0.0171,0,-0.468,0,-0.203,0,-0.01,0.3317,0,0,-0.2459,0,-0.2537,0,0.4446,0.2528
"C_Prdctv",0,2.1687,0,0,0.1902,0,0,0,0,0,0,-1.7912,0,0,0,0,0,0,0,0,0,0,0,-0.8713,-0.4291,0,-1.1557,1.1345,0,0,-1.0312,0
"C_Rspnbl",0,0,0,0,0.7498,0,0,0.207,0,0,0.5639,0,0,0,-0.3916,0,0,0,0,0,0,0,0.304,0,0.105,0,0.3061,0,0,0,0,0
"N_Anxty",-0.604,0,0,0,-0.9198,0,0,-0.2749,0,0,0,0,1.7691,0,0,0,0,0,0,0,-0.9005,0,0,0,0,0.3741,0,0,0,0,-0.1765,0
"N_Depr",0,0.1656,0,0.155,0.4052,-0.917,0.4575,0.3963,-1.0202,0.6217,0,0.2935,0,0.9539,0,-0.3152,-0.4415,0.7943,0,0,0,0.6236,0,0,0,0,0.4334,1.0011,-0.3632,0,0.163,0
"N_EmoVol",0,0,0,0,0,0,0,1.767,-0.1278,0,0,0,0,-0.3768,0,0,0.2377,0,0,0.3476,0,0,0,-0.3143,-0.322,0,0,0.6055,0,0,0,0
"O_IntCur",-0.2833,0,0.0938,0,0.6165,0,0.7178,0,0,-0.8146,0.2731,0.2083,0,-0.6168,0.4567,0.1802,0.5092,-0.396,0,-0.2533,-0.045,0.3159,0,-0.4133,0.4783,-0.44,0.4072,-0.9784,0.8627,-0.306,-0.6503,0
"O_AesSens",0.2758,0,-0.2539,0,0,0,0,0,-0.5034,0.5042,-0.8281,0,0.6846,0,0,-0.3271,-0.0828,0,0,-0.6285,-0.7946,0.4414,0,0.4655,0,0,0.4502,0,0,-0.0877,0,0.3725
"O_CrtvImag",0.0531,0,0,0,0,0,0,0,0,0,-0.4734,0,0,0.1932,0,0.103,-0.4415,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3743,0.2097
"angry",0,0,0,0,0,0,0,-0.1592,0,0,0,0,0,0,0,0,0,0.2713,0,0,0,0,0,0,0,0,0,0,-0.2975,0,0,-0.0944
