"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0.5662,0,0.2666,0,0,0,0,0,0,0.8792,0.7359,0,0,0,-0.4286,0.2267,0,0,0,0,0.9361,0,0,-0.2852,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,-0.4214,0,0,0,0,0,-0.3919,0,0,0,0.5225,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0.5145,0,0,0,0,0,0,0,0,-0.4096,0,0,0,0,0,0,0,0.1111,0,0,0,0.3812,0,0,0,0,0,-0.2798,0,-0.3012,0
"A_Cmpn",0,0,0,0,0,-0.2943,0,0.2964,0,0,0,0,0,0,0,0,0,-0.2491,0,0.492,0,-0.3819,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2182,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833,0,-0.5324,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.3329,0.5918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3306,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,-0.2572,0,0.5263,0,0,-0.201,0,0,0.4208,0,0,0,0,0,-0.3635,-0.5224,0,-0.1692,0,0,0,-0.7633,0,0,0,0
"C_Rspnbl",-0.2853,0,0,0,0,0,0,0,0,0,0,-0.3314,0,-0.6679,-0.5391,0,0,0,0,0,0,0.2821,0,0,-0.1928,0,0.3854,0,0,0,0,0
"N_Anxty",0,0.7158,-0.5777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4562,0.2446,0,-0.2419,0,0,0
"N_Depr",0,-0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3898,0,0.3989,0,-0.4967,-0.0399,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,-0.6304,0,0,0,0,0,0,-0.4151,0,0,0,0,0.5406,0,0,0,0,0,0,0,0,0,0.6222,0,0,0,0
"O_IntCur",0,0,0,0,-0.3288,0,0,-0.4645,0,0,0,0,0,0,0,0,0,0,0.3854,0,0,0,0,0,0,0,0,0,0.2803,0,0,0
"O_AesSens",0,0,0,0,-0.4668,0.295,0,0,0,0,0,0,-0.3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4392,0,0,0,0,0,0.4895,0,0,0,-0.2944,0,0,-0.2324,0,0.1876,0
"angry",0,0,0,0,-0.4679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3643,0,0,0,-0.067
