"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","angrylag"
"E_Scblty",0,0,-0.4486,0,-0.3945,0,0,-0.4442,0.6358,0,0,0,-0.2577,0,0,0,0.0075,0,0,0,-0.1284,0,0,-0.173,0,-0.4082,0.2756,0,-0.3825,0,0.4317,0.4835
"E_Assert",0.3387,0,0,-0.5107,0.8729,0,0,0,0,0,0,-0.4069,-0.5265,0,0,0,-0.6459,-0.7891,-0.3299,0.6208,0.3414,0.4367,0,-0.3319,0,0,0,0,0.1865,0,0,0
"E_EnerLev",0,0,0,0,0,0.3613,0,0,0,0,0,0,0,0.1389,0.3435,0,0,0,-0.0356,0,0,0,0,0,0,0,0,0,-0.2382,0,0,0
"A_Cmpn",0,0,0,0,2.5744,0,0,0,-7.618,0,0,0,0,0,0,18.6475,0,0,0,-5.0616,6.3776,0,0,0,0,-6.0644,0,0,0,-9.2872,0,0
"A_Rspct",0.8166,-1.1985,0,0,0,0,0,0,0,0,0,0,0,0,-0.2632,0,0,0,0,0,0.2596,0,0,0,0,0,0,0,0,0,0,0.603
"A_Trust",0,0,0,0.2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097,0,0,0,0,0,0,0,0,0,0
"C_Org",-0.277,0.2769,0,0,0,0,0,0,0.1678,0,0,0,0,0,0,0,0.3357,-0.1989,0,0.4607,0,0,-0.034,0,-0.1593,-0.4225,-0.1504,0,0,0,0,0.3536
"C_Prdctv",0,0,0,-0.5783,0,0,0,0,-0.2422,0,0,-0.6227,0,0,0,0,0,0,0,-0.331,0,0,0,0.0024,0,0,0,-0.3674,0,0,0,0
"C_Rspnbl",0,0,0.1183,0.6396,0.1018,0.2539,0.1823,0,0,0,0,0.2393,0,0,0,0,0,0,0,-0.3579,0.5864,0.1077,0,0,-0.2672,0,-0.522,0,0,0,0,0
"N_Anxty",-0.3775,0,0,0,0,0,0,0.3294,-0.4895,0,0,0,0.3936,0,0,0,0,0,0,0,0,0,0,0.2389,0,0.0239,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3429,0,0,-0.3716,0,-0.3438,0,0,0.2375,0.4481,0,-0.0962,0,0,-0.158,0,0
"N_EmoVol",-0.1881,0,0,0.388,-0.4672,0.3208,0,0.9047,0,0,0.3886,0,0.3843,-0.0352,-0.1646,0,0,0,-0.1313,0,0,0,-0.3119,0,0,-0.3686,0.4844,-0.0214,0,0,0,0.5735
"O_IntCur",0,0.9691,0,0,-1.08,0,0,0.3089,0,0,0,0,0,0,0,0.1239,0,0,0,0,0,0,0.2282,0,0,0,0,0,0.326,0,0,0
"O_AesSens",0,0,0,0,0,-0.2464,0.3139,-0.2108,0,0,-0.3013,0,-0.3432,0,0,0,0,0,0,0,0,0.4579,0,-0.24,-0.2652,0,-0.2384,0,0,-0.0042,0,0.1427
"O_CrtvImag",0,0.3007,0,0,0.1719,0,0,0.2308,0,0,0,0,0,0.1359,0,0,0,0,-0.3632,0,-0.3963,0.2212,0.4062,0,0,0,0,0,0,0,0.14,0
"angry",0,0,0,-1.0421,0,0,0,0,0,1.0906,0,0,0,0.2081,0,0,0,0,0,0.4432,0,0,0,0,0,-0.2477,0,0,0,0,0,0.5129
