"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0.1934,0,0.1666,0,0,0,0,0,0,0,0.1269,0,0,0,0.1299,0,0,0,0,0,0,0,0,0,0.115,0,0,0.0946,0,0,0.0997
"E_Assert",0.0804,0,0,0,0.119,0.0908,0,0,0.0729,0,0.0711,0,0.1092,0,0,0.2739,0,0.0891,0.135,0,0,0.1152,0.085,0.0962,0,0,0.0753,0,0.0705,0,0,0,0.2105,0
"E_EnerLev",0.3846,0.3589,0,0,0.3367,0,0,0,0.1721,0,0,0,0,0.3313,0,0,0,0,0,0.1723,0,0,0,0,0,0,0,0,0,0,0,0,0.7756,0.2007
"A_Cmpn",0.1275,0,0,0,0,0,0,0.1887,0,0,0.0847,0.0995,0,0,0,0.4303,0,0,0,0,0.1232,0,0,0,0.1452,0.0777,0,0.0839,0,0.1604,0.0718,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0.1262,0,0,0,0.0856,0,0,0,0.1728,0,0,0,0,0,0.1122,0.0852,0,0,0,0,0,0,0,0.0542,0,0,0.0766
"A_Trust",0.0693,0,0,0,0,0,0.0715,0,0.0524,0.0855,0.0598,0,0.0842,0.0497,0.089,0.2514,0.0644,0,0,0,0.1026,0.0825,0.0603,0,0.1132,0.0498,0.0705,0.0778,0.0782,0,0,0.0634,0,0
"C_Org",0.1247,0,0.0826,0,0,0,0,0,0.0993,0,0.0809,0,0,0.0959,0.1227,0,0,0,0,0,0.1339,0,0,0.104,0,0.0787,0.093,0,0,0.1343,0,0,0.2985,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0.2302,0.3515,0,0,0.6045,0,0.1855,0,0,0.1957,0,0.1766,0,0.253,0,0,0,0,0.2317,0.142,0.1243,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0.2254,0.2262,0,0,0,0,0,0,0,0,0.2475,0,0.1898,0,0.1409,0.1602,0,0,0.185,0.1231,0.178,0,0.1768
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0.1232,0,0,0,0.208,0,0,0,0,0,0,0,0,0.1452,0,0,0.1367,0,0.1305,0,0,0,0,0
"N_Depr",0,0.4122,0,0,0,0,0,0.5763,0,0,0,0,0,0.1841,0,0.8183,0.2502,0,0,0,0,0,0,0.2311,0,0,0.2407,0.2556,0.2145,0,0,0.2292,0,0
"N_EmoVol",0,0,0,0.9375,0,0,0,0,0,2.079,0,0,0,0,1.711,1.9739,0.5885,1.4572,0,0,1.3923,0,0,0,0,0,0.4976,0,0.9076,0,0.3365,1.4369,0,1.0443
"O_IntCur",0.0239,0.0191,0.0156,0,0,0.0484,0.0205,0.0536,0.0087,0.0228,0.0195,0.0372,0,0.0107,0.0153,0.0866,0.0287,0,0,0.0203,0.0232,0.0146,0.0161,0.0255,0.0241,0.0079,0.0316,0,0.0412,0.0328,0.0146,0.0262,0.0388,0.0379
"O_AesSens",0,0,0.1629,0.1989,0,0.2211,0,0,0.1277,0.1339,0,0,0,0,0,0,0,0,0,0,0.2089,0,0.1622,0,0,0,0,0,0,0,0.1258,0,0.4356,0
"O_CrtvImag",0.0967,0.0944,0.0548,0.0815,0,0.1317,0.0737,0.1818,0.0494,0,0.0728,0.0814,0,0.0639,0,0.2808,0.097,0.0883,0,0,0,0.0848,0.0692,0,0.1224,0,0.1088,0,0.0954,0,0.0634,0.105,0.2015,0.1156
"angry",0,0,0,0.1663,0.2018,0,0,0,0.1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1621,0,0,0.1054,0,0.1198,0.1183,0,0,0,0,0.139
"AnxSWk",0.0367,0,0,0.0526,0,0,0.0385,0.0806,0.0255,0.0305,0.0393,0,0,0,0,0,0,0,0.0571,0.0271,0,0,0,0,0,0,0,0,0,0.048,0,0.0357,0.0867,0
