"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0.3655,0.2486,0,0,0,0.161,0,0,0,0,0.159,0.2383,0,0,0,0.1688,0,0,0,0,0,0.156,0.1295,0,0,0.3218,0,0.1741,0,0,0,0
"E_Assert",0.1214,0,0.3208,0,0,0.1831,0.2339,0,0.2126,0,0,0,0,0,0.1174,0.3828,0,0,0.1957,0,0,0.1928,0,0.1923,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0.1006,0,0.0586,0.0671,0.0787,0,0,0,0.068,0.0545,0,0,0,0.0621,0.0948,0.1114,0,0.0685,0,0.0738,0.0593,0.0895,0.0973,0,0,0,0.0673,0.0533,0,0.0891
"A_Cmpn",0.2668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4298,0,0,0,0.1845,0,0,0,0,0,0.2917,0,0.2774,0,0,0,0,0
"A_Rspct",0.0138,0,0.0358,0.0215,0,0.0163,0.0107,0.0089,0,0,0.0249,0.0187,0.0202,0.0163,0.008,0.0247,0,0.0163,0.0173,0.0206,0,0.015,0,0.018,0.0074,0.0209,0.018,0.0274,0.0197,0.0121,0.0118,0,0,0.0285
"A_Trust",0,0.0918,0,0,0.097,0,0,0.0666,0,0,0,0.1285,0,0.0842,0.0589,0,0,0,0,0,0.0893,0,0.1185,0,0.0697,0,0,0,0,0,0,0,0.2279,0
"C_Org",0,0.4976,0,0,0,0,0,0,0,0.512,0,0,0,0,0,0,0,0,0,0,0.2694,0,0,0.2129,0,0,0,0,0,0,0,0,0.5335,0
"C_Prdctv",0,0,0.2775,0.1293,0.1802,0,0,0,0,0.2219,0,0.1943,0,0,0,0,0,0,0,0,0,0,0,0,0.1016,0,0.1975,0.2765,0,0.1155,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937,0,0,0,0.119,0,0,0,0,0,0,0,0
"N_Anxty",0,0.094,0,0,0,0,0,0.0722,0.0998,0,0,0,0,0.0674,0,0.1626,0,0,0,0,0,0.1043,0,0.0775,0,0.1134,0.1216,0,0.1264,0,0,0,0,0
"N_Depr",0,0,0,0,0.0612,0.0486,0.0452,0,0,0,0,0,0,0,0,0,0.0866,0,0,0,0.0526,0.0622,0.0676,0,0.0405,0.0714,0.0766,0.1014,0,0,0,0,0,0
"N_EmoVol",0,0,0.246,0,0,0,0,0,0,0,0,0,0.1923,0,0,0,0,0,0,0.1909,0,0,0,0,0,0,0,0,0.176,0,0,0,0,0
"O_IntCur",0,0.2056,0,0,0.3336,0,0.2042,0,0,0.3801,0,0.5308,0,0,0,0,0,0,0,0,0.2116,0,0,0,0,0.3125,0,0,0,0.184,0,0.1459,0,0
"O_AesSens",0.142,0,0,0.1605,0.1611,0,0,0,0,0,0.2654,0.2299,0.1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1303,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0.1993,0.1605,0.2415,0,0,0,0.1549,0,0,0.3641,0.2685,0.1914,0,0,0,0,0,0,0,0.2962,0.2811,0.3339,0,0,0,0.1409,0,0
"angry",0,0,0,0.1139,0,0,0,0,0,0,0,0.1132,0,0,0,0,0,0,0,0.1307,0,0,0.1066,0,0,0,0,0,0,0,0,0,0,0.097
"AnxSWk",0,0.0278,0,0,0.031,0,0.0282,0,0,0.0307,0.0532,0,0,0,0.0196,0,0.0768,0.0392,0.0356,0.0506,0.0273,0,0.0389,0.0294,0.0226,0,0.0461,0.0515,0.0453,0.0279,0.0219,0,0.0758,0
