"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0.5732,0.2792,-0.2987,0,0.281,-0.4562,0,-0.4436,-0.3297,0.2627,-0.1547,0.8408,-0.5195,0.6902,-0.2697,0.3665,0,0,0,0,0,0,0,0,-0.3794,0,0,0,0,-0.2673,0.0925,-0.9884
"E_Assert",0,0,0,-0.3186,0,0,0,0,-0.2251,0,0,0,0,0,0,0,0,0.1665,-0.2775,0,0,0,0,0,0,0,0,0,0,0.5649,0,0,0,0
"E_EnerLev",0,0.1748,0,0,0,0.4007,0,0,0,0,0,0,0,0,0,0,0,0,0.466,-0.288,0.1544,0.172,0.3528,0,0,0,0,0.2907,0,0,0.1702,0.1254,-0.3509,0.1634
"A_Cmpn",0,0,0,0,0.3131,0,0.2597,0,0.4879,0,0,0,0,-0.3343,0,0,0,-0.1237,0.1134,0,-0.2166,0,0,-0.1402,0,0,0,0,0.3325,0,0,-0.4989,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0.3803,0,0,0,0,0,0,0,0,0,0,0,0.1011,0.1181,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0.3599,0.4336,0,0.1403,-1.0581,-0.0449,0.296,0,-0.3852,-0.1085,-0.2025,0.3451,-0.1938,0,0,0,0,0.1446,0,-0.2933,0.3296,0.5961,0
"C_Org",0,0,0,-0.4343,0,0,0,0,0.3172,-0.2294,-1.1488,0.0446,0,0,-0.2462,0.5183,0,-0.1597,0,0,0,0,0,-0.473,-0.2186,0,-0.1832,0,0.374,-0.3553,0.632,-0.3369,-0.1008,0
"C_Prdctv",0,-0.2059,0.5657,0,0,-0.2903,-0.4216,0,0,0,0,1.2243,0,0,0,0,-0.4195,0,0,0,0,-0.6104,0,0,0.2731,0,-0.2968,0,0,0,0,0,0.2373,0
"C_Rspnbl",0,0.5966,0,0,0,-0.8911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3613,0,0,-0.2726,0,-0.2722,0,0,-0.2438,0,0,0,0.1629,0.214
"N_Anxty",0.494,0.6539,-0.3842,0,0.5079,-0.1689,0,0.3391,-0.5824,0,0.3721,0,0.0812,0,0.0981,-0.6957,0.7107,0.0891,0,-1.1175,0.4436,0,0.3968,0.3234,0,-0.1072,0.4817,0.441,0,0.3411,0,0.3013,0.2191,0.6117
"N_Depr",0,0,0,0,-0.3125,0,0.5644,0,-0.062,0,0,0.3456,0,0,0.2546,0,0,0.4423,0,0,0,0,0,0,0,0,0,0.7223,0,0,0,0,0,-0.3874
"N_EmoVol",0.1062,0,0,0,0,0,0,-1.9803,0,-0.6401,0,0,0,0.1914,0.5514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6535,0,0,0.2449,0,0
"O_IntCur",0,0,0,0,0.3771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3089,0,0,-0.2076,0,0,0,0.2725,0,-0.1341,0,0
"O_AesSens",-3.8342,0,-0.4983,0,-1.3571,0,1.6117,-0.5476,1.0366,2.352,0,0.9602,0.3579,0,0,-3.1352,1.0962,0.8725,2.8632,-0.4293,0,-0.4655,0,0.3085,0,0,-0.7453,0,0.7494,0,-2.1855,0.3121,0.0535,-2.2541
"O_CrtvImag",0,0,0.0985,0,-0.2663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2403,0,-0.3316
"angry",0,-0.1615,-0.2544,-0.5173,-0.1307,0,-0.825,0.256,0,0,0,0,0,-0.8965,0,-0.659,0,0,0,0,0,0,-0.1923,-1.1681,0,0,-0.2838,-0.8651,0,0.2511,0,0,0,0.5431
"AnxSWk",-0.1909,0.0586,-0.2583,-0.2481,-0.1749,0,0,0.2276,-0.2209,0.5267,0.4598,0,-0.1097,0,0,0,0,-0.0252,0.3797,0,0,0,0,-0.1994,0,-0.1598,-0.1996,-0.3083,0,0,-0.1077,0.1694,0.3277,0
