"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0.2208,0.1705,0,0.0671,0,0,0.1339,0,0,0,0,0,0,0,0.0966,0,0,0,0,0,0,0,0,0.1368,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0.1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0.083,0,0,0,0,0,0,0,0,0,0,0,0,0.0973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0.1886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1293,0.1686,0,0,0,0,0,0,0.0984,0,0,0,0,0
"A_Rspct",0,0,0.0344,0,0,0,0,0,0,0,0,0.0485,0,0,0,0,0,0,0,0,0,0.1038,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0.1184,0,0,0,0,0,0.2782,0,0,0,0,0,0,0.1073,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948,0.0917,0,0,0,0,0,0,0,0,0
"C_Prdctv",0.1276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0959,0,0,0.0932,0,0,0,0,0
"N_Anxty",0,0,0.0474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0.099,0,0.0732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927,0,0,0.1397,0,0
"O_IntCur",0.0594,0,0,0,0,0,0,0,0,0.0873,0,0,0,0,0,0.1133,0,0,0,0,0,0,0.0832,0,0,0,0,0,0,0.0901,0,0,0.1207,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1025,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1081,0,0
"angry",0,0,0,0,0.118,0.0897,0,0,0,0,0.0829,0,0,0,0.1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1243
"AnxSWk",0,0,0,0,0,0.2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1485,0.1072
