"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0.1834,0.0801,0.1691,0,0,0,-0.3452,0,0,0,0,0,0,0,0.3306,0.181,0,0,0,0,0,-0.2703,-0.3924,0,0,0.0222,-0.2459,0.1889,-0.3368,-0.2117,0,-0.0727
"E_Assert",0,0,0,0,0,0.029,0,0,-0.4883,0.1255,1.2255,0,0,0,-0.3621,0,0,-0.3674,0.3829,0,0.1952,0,0.1795,0.0375,-0.1168,-0.3557,-0.1526,0,-0.3877,-0.3979,0,0,-0.0517,0
"E_EnerLev",0,0.2454,0,0.0315,0,0,0.813,0,0,0,-0.1134,-0.8057,0,0,0,0.34,0.0637,0,0.3594,0.1937,0,0,0,0,0,0,0,0,0,0,0.428,0,0,-0.4431
"A_Cmpn",-0.2177,0,0,0,0,0,0,0,-0.2307,0,0.7304,0.3982,0,0,0,-1.1154,-0.4324,-0.1289,0,-0.2661,-0.3117,-0.3488,0,0,0.7028,0.3781,0,0,0,0,-0.6265,0,0.4815,0
"A_Rspct",0,0.1107,0,0,0,0,0,0,0.6058,0,0,-0.1639,0,0,0,0.4814,0.0021,0.0393,0,0,0,0.3658,0,0,0,0,-0.2875,0,-0.0777,0,0,0.1697,0.2524,0
"A_Trust",0,0,0.3247,0.3041,0,0,0,-0.9279,0.199,0,0.0692,-0.1784,0,0,0,0,0.2929,0.2989,0,0.2626,0,0,-0.3171,0,-0.7252,0,0,0,0,0,0,0,0,0.1596
"C_Org",0,0,-0.8882,0,0,0,0,0,0,0,0,1.1408,0,0.6894,0,0,0,0.0903,0,0,0.73,-0.5438,0,0.2935,0,0.6313,0,-0.6079,0,0,-0.2728,0,0.6001,0
"C_Prdctv",-0.3244,0.4469,-0.0714,1.3593,0,-0.3799,0.7041,0,-0.2849,-0.5978,0.7083,0.1089,0.7319,0,0,0,-0.8139,-0.2082,0.4292,0.3302,0,-0.3655,0.1432,0.7839,-0.4346,0.0274,0.7489,-0.216,0.1151,-0.2779,0,0.0824,0.5468,-0.9339
"C_Rspnbl",0,0,0,-0.5911,0,0.1087,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2473,0,0,0,0,0,-0.1041,0,0,0,0,0,0,-0.1577,0
"N_Anxty",0,-0.2553,0,0.2309,0,-0.218,0,0,0,0,0,0,0.5619,0,-0.4208,0,0,0,0,0,-0.3153,0,0,0.195,0,0,0.4477,0,0.0925,0,0,0.1066,0,0
"N_Depr",0,-0.743,0,0,0,0.8093,0,-1.1924,0.7151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6018,0,0.5013,-0.6105,0,0,-0.3653,0,0
"N_EmoVol",-0.2741,0.1169,0,0,0.1718,0,-1.0204,0,0,0,0,0,0.1365,-0.8215,0,0,0,0.3464,-0.4046,-0.4745,0,0.5731,0,-0.2907,0,-0.6392,0,0,-0.4154,-0.525,0,0.3977,0,0.8267
"O_IntCur",0,0,0,0,0,-0.0276,0,0.3832,0,-0.8621,0.2024,0,0,0,0,0.7773,0,0,-0.3984,0,0.2382,0,-0.2716,0.3474,-0.1947,0,0,0,0,0.1976,-0.2026,0,0,0
"O_AesSens",0,-0.2558,0,0,0.1052,0,0,0.163,0,0,0,0,0.4847,0,0,0,-0.3567,0,0,-0.5215,-0.221,0.481,0.3956,-0.2329,0.4268,0,-0.2368,-0.0248,0,-0.4837,0.395,0,0.4514,0.2837
"O_CrtvImag",0,0.2814,0.1286,0,0,0,0,0,0.4391,0,0,0.2343,0.2726,-0.0594,0,0,-0.2703,0,0,-0.3236,0,0,0,0,0,0,0,0.2355,0,0,0,-0.2854,0,0
"angry",-0.3622,-0.3882,0.1052,-0.0794,0.3636,-0.3833,-0.4519,0.2648,0,0,0.1674,0.5785,-0.0897,0.4335,0,-0.1502,0,-0.4206,-0.4087,0.2168,0.1228,-0.3457,-0.1245,0.3358,-0.3389,0.2952,0.1508,-0.0593,-0.6039,0,-0.7695,0,-0.0049,0.8763
"AnxSWk",-0.0789,0.2089,-0.1395,0,-0.1591,0,0.2029,-0.0013,-0.2704,0.3929,0,-0.0427,0,-0.5781,0,0,-0.3488,0,0.4399,-0.1931,0,0,0.1097,-0.1032,0.5809,0.3467,0,-0.3798,-0.1369,0,0,0.139,0.593,0
