"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1283,0.1,0,0.1335,0,0,0,0,0,0,0,0,0.1312,0,0,0.1508,0.0912,0.1541
"E_Assert",0.5227,0,0,0,0.4923,0.8141,0.659,0,1.1754,0,1.3231,0.465,0,0.3402,0.9729,0.6838,0.7224,0,0.2657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4986,0
"E_EnerLev",0.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1376,0,0,0,0,0.1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0.0637,0,0,0,0.094,0,0,0.0697,0,0,0,0,0,0.0604,0.0302,0.0859,0.0967,0,0,0,0.0755,0.0889,0.0969,0,0,0,0,0,0.0593,0
"A_Rspct",0,0,0,0,0,0,0.3416,0,0.2326,0,0.5554,0,0,0,0,0,0,0,0.0872,0,0,0.2047,0,0.3414,0,0,0.3083,0,0.1629,0,0,0,0.1744,0
"A_Trust",0.0789,0,0,0,0,0,0,0,0,0.0907,0,0.0803,0.0946,0,0.1221,0,0,0,0.0338,0,0,0,0.1019,0,0,0.0932,0,0,0.0981,0.0708,0.0574,0,0,0.1225
"C_Org",0,0,0,0,0.0806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1233,0,0,0.1551,0,0.1072,0.1148,0,0,0,0,0,0,0
"C_Prdctv",0.108,0,0.1393,0,0,0,0,0,0,0.1679,0.2834,0,0,0,0,0,0,0,0,0,0,0,0,0.2236,0.1463,0,0,0,0,0.0928,0,0.1424,0,0
"C_Rspnbl",0,0.0543,0.0428,0,0.058,0.0894,0.0832,0,0,0.1089,0,0,0.0731,0.0401,0.13,0.1517,0.0267,0.0475,0,0.1117,0.1125,0,0.0657,0,0,0.0847,0,0.1938,0,0,0.0307,0.0678,0.0948,0.0909
"N_Anxty",0,0,0.2402,0.3703,0,0,0,0,0,0,0.6349,0,0,0,0,0,0.4294,0,0,0.2847,0,0,0,0,0,0.3559,0.3417,0,0,0,0,0.2838,0,0
"N_Depr",0.348,0,0.1439,0.7248,0.4086,0,0,0.2333,0.3063,0.5407,0,0.3469,0,0.1861,0,0.3587,0.2841,0,0,0,0.1646,0,0,0,0,0.3308,0.2531,2.1029,0,0.2662,0,0.602,0,0.5221
"N_EmoVol",0,0,0.1337,0,0,0,0,0.1303,0,0,0,0,0.1211,0,0,0,0.1489,0,0,0,0,0,0,0,0,0,0.141,0,0.1463,0.1075,0,0,0,0
"O_IntCur",0.1069,0,0.1047,0,0,0.2093,0,0.116,0,0,0,0,0,0,0,0,0.1041,0,0.052,0.1069,0.1113,0,0,0,0,0.1033,0,0,0.1424,0.0801,0.0749,0.1234,0.0768,0.1648
"O_AesSens",0,0,0,0,0,0.1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1225,0.2071,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0.0831,0.1205,0,0,0,0,0,0,0,0,0,0,0.1105,0,0,0,0,0,0,0,0.1949,0,0,0,0.1011,0,0.0896
"angry",0.0915,0,0.0921,0,0,0.135,0,0.1015,0,0.1212,0.173,0,0,0.0609,0,0.1089,0,0.0806,0.043,0,0,0,0,0,0,0,0,0,0.1134,0,0.0633,0.1187,0,0.1441
"AnxSWk",0.1776,0.2108,0,0,0,0,0.3163,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2513,0,0.4572,0,0,0,0,0.1726,0
