"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0.1676,-0.2956,0,0,0.2947,0,0,0,0,0,0,0,0,-0.5628,0,0.1416,0,-0.4246,0,-0.209,0.1732,0,0,0,0,0,-0.3242,0,0.3075,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,-0.2726,0,0,0,0,0,0,0,0.1361,0,0,0.1903,0,0,0,0,0,0,-0.4197,0,0,-0.3443,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,-0.9423,0,0,0,0,0,0,-0.473,-0.171,0,0,0,0,0,0,-0.4179,0,0,0,0,0.2859,0,0
"A_Cmpn",0,0,0,0,0.5708,-0.305,0,0,0,0,0,0,0,0,-0.3056,0,0,0,0,0,-0.2714,0.3509,0,-0.2275,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.3459,0,-0.6212,0,0.1497,0,0,0.3179,0,0,0,0,0,-0.261,0,0,0.3192,0,0,0,-0.1047,0,0,0,0,0,0,0,0,0,0,0,0.547
"A_Trust",0,0,0,0,0,0,0,0,0,-0.7864,0,0,0,0,0,0,0,-0.4393,0,0,0,0,0.2418,0,0,0,0,0,0.2715,0,0,0,0,0
"C_Org",0,0,0,-0.3791,0.535,0,0,-0.5488,0.8849,0,0,-0.2293,-1.2812,0,0,0.5378,-1.4183,0.8531,-0.3334,-0.5947,0,0.9915,-0.3039,-0.7095,0.4587,-0.3798,-0.2435,-0.4106,0,0,0,0.3677,0,0.5791
"C_Prdctv",0,0.226,0,0,0,0,0,0,0,0,0.2451,0,-0.5229,0,0.205,0,-1.3063,0.7181,0,-0.4208,0.6787,0,0,0,0.3625,-0.1766,0,0,0,0,0.5223,0.3299,0,0.4215
"C_Rspnbl",0,0,0,0,0,0,-1.1308,0,0,-0.6746,0,0,0.8918,0,0,0,0,0,0,0.4775,-0.407,-0.8181,0,0,0,0.1515,0,0,0,0,0,0,0.7021,0
"N_Anxty",0,0,-0.3643,0.2625,-0.1142,0.5377,0.2611,0.8747,-0.3029,0,-0.2342,-0.0911,1.383,-0.5768,-0.6172,0,2.2035,-1.1969,-0.4106,0.8595,-0.7519,-0.7654,0.7225,0.3554,-0.4341,0,-0.1093,0,0.3383,0,-0.5835,0,0.4536,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2913,0,0,0,0,0,0
"N_EmoVol",0,0,0.8837,0,0,0,0,0,0,0,0.5137,0,0,0,0,0,0,0,0,0,0,0.2526,0,0,0.4861,0,0,0,0.0977,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,-0.7838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1924,0,0,-0.5454,-0.5532
"O_AesSens",-0.2751,0,0.4397,0,0,-0.3625,0,-0.7857,0,0.4953,0,0,0,0,0,0,0,0,0,0,0,-0.2375,0,0,0,0,0,0,0,-0.2638,0.1331,0,0,0
"O_CrtvImag",0,0.3854,0,0,0,0,0,0,-0.4396,0,0,0,0.209,0,0,0,0,0,0,0,0,-0.4017,0,0,-0.3331,0,0,0,0,-0.2489,0,0.0534,0,0
"angry",0.2105,0,0,0,0,0.2053,0,0,0,0,0,0,0,-0.6116,0,0.5864,0,0.3342,0,0,0.2273,0,0,0,0.2271,-0.6156,0,0,0,0.342,0,0,0,0.8623
"AnxSWk",0.3976,0,0,0,0.4198,0,-0.4366,0.3059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3173,0,0,0,0,0,0,0.3742,-0.5639
