"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0,-0.2006,0,0,0,0,0,0,-0.1453,0,-0.2907,0,0,0,-0.1766,0,0,0,0,0,-0.2113,0,0,0.3065,-0.1968,-0.2111,0.2515,0,0,0,0.1584
"E_Assert",0.2496,0,-0.2138,0.2626,0,0,0,0.4174,-0.1819,0.1475,0,0,0.2271,0,0,0,0,0,0.0667,-0.2568,0,0.2807,0,0,0,0,0,0,0,0,0,0,-0.183,0
"E_EnerLev",0,0,0,0.4615,0.4392,0,0,0,0,0,0,0,0.3888,-0.5002,0,0,0,0,0,-0.3954,0,0,0,0,0,0,0,0,0,0,0,0,-0.3863,0
"A_Cmpn",0,0,0,0,0.356,0,0,-0.6375,0.1696,-0.2565,-0.1387,0,0.1999,0,0,0,0,0,0,0,0.0956,0,0,0,0,0,-0.1586,0,-0.4014,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,-0.5581,-0.3827,-0.1128,0,0,0,0,0,0,0,0,0,0,0,0,0.0267,0,0,0,0,0,-0.3111,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,-0.141,0,0,0,-0.1039,0,0,0,0,0,0,0,0,-0.279,0,0,-0.0073,0,0,0,0,0,0.2129,-0.2681,0,0,0,0
"C_Org",0,0,0.5671,0,0.3116,0,0,0,0,0,0,0,0,0,0,-0.3286,0,0,0,0,0,0,0.2417,0.1475,0,0,0,0,0,0,0,0,0.2924,0
"C_Prdctv",0,-0.743,-0.5176,0.7565,0.2995,0.3417,0.9822,0,-0.2462,0.3658,0,-0.3482,0.7289,0,-0.1117,0.0758,-0.0526,0,0,-0.3179,0.1266,0.3845,-0.0799,0,-0.428,0.2989,-0.0238,0,0.2037,0.5457,0,0,-1.6601,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1435,0,0,0,-0.1673,0,0,0,0,0,-0.1003,0,0,0,0,0,0,0,0
"N_Anxty",0.1127,0,0,0,0,0.1557,0,0,0,0,0.1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2153,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,-0.221,-0.1992,0,0.378,-0.1356,0,0,0,0.4329,0.2637,0,0.838,0.2639,0,0,0,-0.4368,0.2253,0.1778,0,0,-0.3913,0,0,0.1967,0,0.2981,0,0,0
"O_IntCur",0,0,-0.2614,0,0,0,0,0,0,0,0,-0.5804,0,0,0,0,0,0,0,0,0.1364,0,0,0,0,0,0.1984,0,0,0.0821,0,0,0,0
"O_AesSens",0,0,0.5647,0,0,0.0737,0,0,0,0,0,-0.4208,-0.1983,0,0,-0.1072,0,0,0,0,0,0,0,0,0,0,0.4934,0,0,0,-0.1182,0,0,0
"O_CrtvImag",0,0,0,0.0856,0,0,0.1125,0.2475,0,0,0,-0.2682,0,0,0,-0.0464,0,-0.1694,0,-0.1834,0,0,0.2781,0,0,0,0,0,0,0,0,0.0766,0,0
"angry",0,0,0,0,0,0.1638,0,-0.2408,0,0,0,0,0,0,0.1459,0,0,0,0,0,0.456,0,0,0.2482,0,0,-0.1437,0.1306,0,0.2009,0,0,0,0.3512
"AnxSWk",0,0,0,0,0,0,0,0,0,0.166,0,0,0.0925,0,0,0,0,0,0,0.0927,0,0,-0.3722,0,0,0.2982,0.1442,0,0,0,0,0,-0.1947,0.2317
