"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0.1935,0,0,0,0.4735,0.1861,0,0,0,0,0,0,0,0,0,0.1318,0.1213,0,0.1558,0,0,0,0.1105,0,0,0.2041,0,0,0,0.2203,0.3323,0
"E_Assert",0,0,0.1467,0,0.1828,0,0.103,0.067,0.1145,0.0886,0,0.2931,0,0.1458,0,0,0,0,0.0908,0,0,0.1928,0.1362,0,0,0.116,0,0,0,0,0,0,0.2671,0
"E_EnerLev",0,0,0,0,0,0,0.106,0,0,0,0,0.1837,0,0.2542,0.3383,0,0,0.1039,0,0.1024,0.1431,0,0,0,0,0,0,0,0,0,0,0,0.2255,0.1688
"A_Cmpn",0,0,0.1784,0,0,0.1949,0,0,0,0,0.2481,0.3968,0.6193,0,0.2661,0.9949,0,0,0.2642,0.2291,0.1493,0,0.2132,0.2235,0.1957,0,0,0,0.4367,0,0,0.2545,0.8339,0.2547
"A_Rspct",0,0,0,0,0,0,0.0392,0,0,0,0.049,0,0.0921,0,0,0,0.0508,0,0.0402,0,0,0.0682,0,0.0488,0.0261,0.0446,0,0,0.062,0.075,0.0547,0.0551,0.1039,0
"A_Trust",0,0.0359,0,0.0399,0.1419,0,0.0443,0.0359,0,0.0288,0.0403,0.0619,0.0953,0.0466,0.0394,0,0,0.054,0,0.0594,0.0423,0.0532,0.051,0,0.0269,0.0401,0,0,0.121,0.1059,0,0.041,0.1339,0.059
"C_Org",0.1688,0,0,0,0,0,0,0.0961,0,0.0755,0.1024,0,0,0,0,0,0,0,0,0,0,0,0,0.1011,0,0,0,0,0,0,0,0.1256,0,0
"C_Prdctv",0.2559,0,0,0.1551,0.2583,0,0,0,0,0.1152,0.1746,0,0.2998,0,0,0,0,0,0,0,0.1581,0,0.1987,0,0.0923,0,0,0,0,0.3018,0,0,0,0
"C_Rspnbl",0,0,0,0.1451,0,0.1727,0,0,0,0.1005,0,0,0,0,0,0.3892,0.1882,0,0,0,0,0.1807,0.1757,0.1681,0,0.1372,0.1262,0,0,0.1795,0,0.1409,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0.103,0,0,0,0,0,0.0962,0.094,0,0,0.0974,0,0,0.0722,0,0,0,0.108,0,0.1922,0
"N_Depr",0,0,0.9385,0,0,0,0,0.4811,0.7281,0,0,0,0,0,2.8018,0,0.7111,0,0,0,0,0,0,0,0,0,0,0.6661,0.6824,0,0,0,0,0.702
"N_EmoVol",0,0.0781,0,0,0,0.098,0.0681,0,0,0,0,0,0.1014,0,0,0,0.0691,0,0,0,0,0,0,0,0,0,0,0.0797,0.1049,0,0,0,0,0.0872
"O_IntCur",0.0623,0.0583,0,0.0855,0,0,0.0736,0,0,0,0.1054,0,0,0.1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1034,0,0,0,0.0758
"O_AesSens",0,0.1084,0.1677,0,0.1768,0,0,0.0637,0.092,0,0.1352,0,0.2164,0,0,0,0.1031,0.0784,0,0,0.0911,0,0,0,0,0,0,0,0.1497,0,0.1062,0.1168,0.265,0
"O_CrtvImag",0,0,0,31.9755,6.7298,0,0,0,0,0,30.3199,12.9992,0,9.1453,0,0,21.018,12.6706,0,0,3.4734,0,0,0,5.5664,0,0,0,0,0,0,13.4913,0,0
"angry",0.1594,0,0.3263,0.2165,0,0,0,0.12,0.6162,0,0,0.3371,0,0,0.4755,0.5488,0,0,0.186,0,0,0.4878,0,0,0,0,0.2847,0,0,0.3759,0,0.3042,0,0.2078
"AnxSWk",0,0,0,0,0.0766,0,0,0,0,0,0.048,0,0.0784,0,0,0,0,0,0.0397,0,0,0,0,0.0479,0.031,0.0452,0,0,0,0,0,0.0555,0.0978,0.0507
